Tadh_TriadG30852	4	3	9	9	3	12	7	6	6	7	2	7	12	3	4	5	3	0	10	8	6	4
Tadh_TriadG60369	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0
Tadh_TriadG60371	0	1	3	1	3	3	0	0	0	0	0	1	0	0	2	2	0	0	10	0	1	1
Tadh_TriadG60373	0	0	1	1	0	1	0	2	0	0	0	2	2	1	3	0	0	0	1	0	3	3
Tadh_TriadG60375	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Tadh_orphan_624	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	1	0	0	0
Tadh_TriadG60377	1	0	0	0	0	2	1	2	0	0	0	1	0	0	0	22	12	0	5	1	0	0
Tadh_orphan_626	3	0	8	2	1	1	0	3	4	0	2	3	0	4	1	3	0	1	3	1	0	4
Tadh_TriadG60380	4	3	5	4	7	2	1	0	0	0	0	2	2	1	0	1	1	0	5	0	1	17
Tadh_TriadG60381	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	2	0
Tadh_TriadG60382	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Tadh_wf_g9353	0	0	5	0	0	0	2	28	0	0	0	0	0	2	0	0	13	0	0	0	0	68
Tadh_TriadG60385	0	0	4	0	0	0	0	13	0	0	0	1	0	0	1	16	5	1	12	2	0	1
Tadh_TriadG60391	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_orphan_627	0	1	1	0	0	0	1	0	0	0	0	6	2	0	1	0	1	1	3	0	0	1
Tadh_TriadG64271	12	9	9	10	0	5	4	2	0	2	1	3	6	2	4	5	1	3	9	1	6	4
Tadh_TriadG50874	0	0	6	2	0	1	0	0	3	1	1	2	2	0	1	2	1	2	3	1	0	9
Tadh_TriadG60399	0	3	1	1	0	0	0	0	4	0	0	1	1	0	0	3	2	1	1	0	1	0
Tadh_orphan_629	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1
Tadh_TriadG60404	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_orphan_630	2	0	1	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	2	2
Tadh_TriadG50876	7	3	3	1	2	10	1	2	0	6	3	4	2	2	2	3	1	1	3	8	13	6
Tadh_TriadG30804	0	3	7	1	0	9	4	2	3	2	0	8	1	1	2	9	2	2	7	0	1	6
Tadh_TriadG60407	0	0	0	1	0	0	0	1	0	0	0	0	1	0	4	0	0	0	0	0	1	0
Tadh_TriadG30838	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	4	0	1	1
Tadh_wf_g9382	1	4	1	3	0	0	2	3	1	2	1	2	1	1	3	2	1	2	3	2	1	4
Tadh_orphan_631	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_orphan_632	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0
Tadh_wf_g9389	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG30770	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
Tadh_wf_g9391	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60418	0	0	3	1	1	1	0	3	0	0	2	3	3	0	2	4	0	4	2	0	0	2
Tadh_TriadG60419	4	0	6	3	1	6	2	3	1	0	2	2	2	1	0	2	0	5	3	0	10	1
Tadh_TriadG30908	12	5	22	17	2	13	11	5	7	12	5	4	9	5	9	12	5	3	14	2	7	17
Tadh_TriadG60424	0	0	6	5	3	0	0	2	0	0	1	0	1	2	1	1	4	4	3	1	1	1
Tadh_TriadG64275	1	1	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	1	1
Tadh_TriadG30981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG60429	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Tadh_hyp_clust3021	1	0	2	1	1	0	1	2	0	1	0	2	1	1	0	0	0	0	1	3	1	1
Tadh_wf_g9406	0	0	3	2	0	0	0	4	0	1	3	0	3	1	3	1	0	1	4	3	1	2
Tadh_TriadG60432	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_wf_g9407	0	1	2	4	2	0	0	2	2	4	0	3	7	2	3	2	0	0	3	3	2	0
Tadh_TriadG60435	0	5	6	3	1	0	1	0	4	0	0	4	2	0	0	4	1	0	4	3	0	5
Tadh_TriadG60443	3	2	4	3	2	1	2	3	2	1	3	6	4	1	2	3	4	0	9	1	8	2
Tadh_TriadG60445	0	2	0	2	0	0	0	1	0	0	0	0	1	0	0	2	0	1	0	0	0	0
Tadh_wf_g9423	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG60447	0	1	0	2	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	4
Tadh_orphan_633	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
Tadh_TriadG60450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG30808	3	7	6	2	1	2	1	2	0	2	0	3	1	1	3	7	0	1	3	1	3	4
Tadh_orphan_635	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_orphan_636	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
Tadh_wf_g9438	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0
Tadh_TriadG7637	1	0	2	1	2	1	4	2	0	0	0	1	1	0	1	1	0	1	2	0	1	3
Tadh_TriadG60461	14	2	0	6	2	1	0	8	3	0	0	0	0	0	0	0	3	0	0	4	0	1
Tadh_orphan_637	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0
Tadh_TriadG64278	18	2	5	12	4	1	1	10	20	4	5	9	10	1	10	8	25	0	18	16	0	2
Tadh_TriadG30960	5	2	1	0	0	0	0	0	3	2	0	1	3	0	1	1	0	1	3	1	0	2
Tadh_orphan_638	3	0	0	4	0	1	1	2	2	4	1	0	4	0	1	1	0	0	1	3	0	1
Tadh_orphan_639	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	2	0
Tadh_TriadG30951	0	0	2	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1
Tadh_wf_g9448	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG64279	12	3	18	11	9	6	7	11	5	4	3	8	11	0	7	11	1	3	10	4	7	13
Tadh_TriadG64280	5	18	14	19	3	24	6	2	6	13	2	321	2	42	30	44	5	9	84	5	55	56
Tadh_TriadG60474	3	5	4	0	0	2	0	0	1	0	0	0	0	0	0	3	0	0	0	0	2	1
Tadh_orphan_640	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG30763	0	0	6	0	0	3	0	0	0	0	1	1	0	0	0	0	0	3	0	0	1	1
Tadh_orphan_641	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Tadh_TriadG60482	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	5	2	0	0	0
Tadh_TriadG60484	0	1	1	0	1	0	0	0	0	1	0	1	4	0	0	2	1	1	1	1	0	1
Tadh_TriadG60486	0	1	3	1	0	1	0	1	3	0	0	3	3	0	0	0	0	0	3	0	2	1
Tadh_TriadG60487	6	1	0	1	0	1	1	2	0	3	0	3	4	1	1	3	0	1	4	0	2	6
Tadh_TriadG60489	0	0	0	0	0	2	2	0	0	0	1	1	4	1	0	1	0	1	1	0	0	5
Tadh_TriadG30752	1	0	1	3	2	2	0	6	4	1	1	1	2	1	0	2	1	1	2	1	2	2
Tadh_orphan_642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Tadh_TriadG60493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10
Tadh_TriadG60494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8
Tadh_TriadG60495	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	90
Tadh_TriadG60496	4	2	2	1	1	1	2	2	1	2	0	2	0	1	0	0	4	0	2	1	1	2
Tadh_wf_g9476	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Tadh_TriadG30868	2	5	10	4	5	3	3	3	4	4	2	5	2	4	2	3	5	1	3	5	9	10
Tadh_orphan_643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Tadh_TriadG9570	1	0	0	0	29	0	0	0	0	0	0	10	3	1	0	0	11	115	20	37	0	229
Tadh_wf_g9478	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Tadh_wf_g9480	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60503	5	6	5	7	2	2	2	9	1	2	0	3	5	1	3	4	3	2	1	2	4	4
Tadh_wf_g9291	3	5	4	4	1	1	0	3	3	3	1	2	2	2	1	7	1	3	3	1	2	6
Tadh_orphan_645	0	3	1	0	0	1	0	0	0	0	0	4	0	0	0	1	0	0	3	0	2	0
Tadh_TriadG30761	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0
Tadh_TriadG60328	0	3	3	2	1	1	3	1	1	1	1	2	1	2	1	5	1	0	1	0	1	1
Tadh_TriadG60330	2	0	1	1	0	0	4	2	0	0	0	1	0	0	1	1	2	0	1	0	1	0
Tadh_TriadG60332	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG30878	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG38259	0	0	2	0	0	1	0	1	0	0	0	0	2	1	2	2	0	0	1	0	0	1
Tadh_TriadG30811	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tadh_TriadG38262	5	2	12	4	1	4	4	5	4	4	5	8	4	1	5	2	2	1	10	2	4	7
Tadh_orphan_646	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0
Tadh_wf_g9310	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG30782	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	0	1	1	1
Tadh_TriadG30987	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	3	1	1	0
Tadh_TriadG60349	0	0	0	0	0	0	1	0	0	3	0	1	2	0	1	0	1	0	0	0	0	0
Tadh_TriadG30948	3	2	0	2	1	0	0	0	3	0	1	0	2	0	0	0	0	1	0	0	0	1
Tadh_TriadG50866	13	13	12	8	11	13	6	9	6	5	8	6	7	1	3	14	11	7	17	23	7	8
Tadh_TriadG30823	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
Tadh_TriadG60355	1	0	6	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	7	0	0	2
Tadh_TriadG60356	3	0	2	0	0	0	0	2	0	0	0	0	1	0	0	2	2	0	2	0	0	1
Tadh_TriadG60358	1	1	1	0	0	2	0	0	0	0	0	1	1	0	2	2	1	0	2	0	0	1
Tadh_TriadG38271	44	63	15	15	11	8	7	15	5	22	4	16	15	4	6	18	5	9	25	7	17	19
Tadh_TriadG30877	5	4	8	4	1	4	3	5	2	4	0	3	2	0	2	4	3	3	5	4	2	4
Tadh_TriadG60364	0	0	2	4	2	0	0	1	0	1	1	1	0	0	0	1	1	0	1	4	0	2
Tadh_TriadG60365	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60366	0	1	1	1	0	2	1	0	0	0	1	0	2	0	2	0	1	0	0	2	1	2
Tadh_TriadG50870	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Tadh_orphan_648	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2
Tadh_TriadG60372	1	0	2	3	0	0	2	3	0	0	0	0	3	0	0	1	4	0	0	0	0	3
Tadh_TriadG30777	3	3	5	3	1	2	0	0	1	0	2	0	3	2	3	2	3	2	6	1	3	3
Tadh_TriadG60376	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
Tadh_orphan_649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_wf_g9346	7	11	12	27	6	72	38	11	17	16	2	1183	29	97	142	19	75	30	157	3	169	232
Tadh_TriadG60378	0	1	1	2	1	2	0	0	0	0	0	5	2	1	0	5	1	0	1	0	0	4
Tadh_TriadG60379	1	1	2	8	0	1	1	0	1	0	0	0	17	0	2	5	4	4	4	0	0	1
Tadh_TriadG60383	33	35	27	20	13	42	16	15	15	10	1	37	60	32	26	10	10	15	35	6	63	159
Tadh_TriadG60384	1	8	1	4	2	1	0	1	1	1	0	3	2	0	0	0	2	2	4	1	3	4
Tadh_TriadG60386	4	9	8	7	3	4	1	3	2	1	0	8	1	3	1	4	3	1	6	14	4	3
Tadh_TriadG60387	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60389	0	0	814	0	2	0	0	0	0	0	0	1	1	0	0	4	0	1	0	0	1	0
Tadh_TriadG60390	0	1	2	0	1	7	0	1	1	0	2	5	1	1	4	2	2	3	3	0	1	2
Tadh_TriadG60392	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0
Tadh_TriadG60393	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Tadh_TriadG60394	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	3	0	0	5	0	0	0
Tadh_TriadG30988	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_orphan_651	0	4	0	0	0	0	4	0	0	1	0	1	5	0	2	0	2	0	3	1	2	0
Tadh_TriadG30887	0	2	0	2	0	1	0	0	0	0	0	0	0	1	1	3	1	0	2	0	0	1
Tadh_orphan_652	2	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1
Tadh_TriadG60400	0	1	1	1	1	0	0	1	0	1	2	2	1	0	0	1	0	0	0	0	1	2
Tadh_TriadG30812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
Tadh_orphan_654	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG64272	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	2	8	0	1
Tadh_TriadG11602	1	1	1	3	1	0	1	0	2	0	2	1	1	2	3	1	0	0	3	2	0	0
Tadh_TriadG30791	0	1	2	1	0	2	1	0	0	0	3	0	2	1	1	0	3	1	0	0	1	5
Tadh_wf_g9381	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_wf_g9384	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0
Tadh_orphan_655	2	7	5	4	1	11	1	4	2	3	2	6	2	1	3	7	4	4	8	4	1	3
Tadh_TriadG60414	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG64273	3	0	5	1	2	1	0	0	1	1	1	6	2	2	2	5	2	1	2	4	2	4
Tadh_TriadG30983	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Tadh_TriadG30950	7	5	26	2	1	4	11	5	3	6	1	5	17	0	18	4	1	2	4	5	2	2
Tadh_orphan_657	2	1	3	0	0	2	0	2	1	0	0	1	6	0	3	2	2	0	0	0	1	0
Tadh_wf_g9394	0	0	7	1	1	1	1	2	0	0	1	1	2	0	1	1	2	0	3	0	0	0
Tadh_wf_g9395	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1
Tadh_TriadG30805	0	0	0	2	0	0	0	0	0	1	0	1	2	0	0	0	0	1	1	0	0	0
Tadh_TriadG30907	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Tadh_TriadG36550	25	23	18	18	2	8	17	14	4	4	10	8	12	6	10	12	10	5	15	6	13	12
Tadh_TriadG30973	0	0	0	1	1	0	1	1	0	0	1	2	5	0	0	0	0	2	1	1	1	1
Tadh_TriadG30870	5	2	6	2	0	1	3	0	0	4	2	2	2	3	1	2	0	0	4	1	1	3
Tadh_orphan_659	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tadh_wf_g9412	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG60436	4	4	10	9	2	4	2	4	2	5	1	4	2	0	3	2	2	2	4	0	6	3
Tadh_TriadG60437	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0
Tadh_TriadG30839	0	0	3	4	0	0	1	1	1	4	0	1	5	1	2	1	3	1	3	2	1	2
Tadh_wf_g9415	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
Tadh_TriadG60444	0	3	4	1	1	0	2	1	0	1	1	1	5	0	0	0	2	1	4	1	1	1
Tadh_wf_g9421	1	2	1	0	0	0	0	0	0	1	0	2	3	0	1	0	0	2	2	0	0	2
Tadh_TriadG30778	1	2	2	2	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	2
Tadh_orphan_660	0	0	0	0	0	1	0	0	7	6	4	4	5	0	0	0	0	0	0	0	1	0
Tadh_wf_g9426	0	0	3	4	0	0	0	0	0	0	1	0	4	0	1	0	0	0	3	0	2	0
Tadh_orphan_661	1	0	3	1	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0
Tadh_TriadG64277	3	1	9	4	2	2	9	0	6	7	1	7	8	4	3	4	1	4	6	2	4	7
Tadh_TriadG60452	2	5	8	9	4	11	10	7	10	5	7	13	8	3	5	6	2	6	10	0	5	19
Tadh_TriadG30775	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG60454	1	0	0	2	3	1	0	2	0	0	0	2	0	0	1	4	0	1	2	0	1	2
Tadh_TriadG60455	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	2	0	1	0
Tadh_TriadG60456	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1
Tadh_orphan_662	0	1	0	1	1	1	0	0	0	2	0	0	1	1	1	0	0	0	1	0	0	0
Tadh_wf_g9436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_orphan_663	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Tadh_TriadG60464	0	0	3	3	5	3	1	0	0	1	0	2	0	1	1	14	4	6	7	1	2	0
Tadh_wf_g9443	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
Tadh_TriadG60465	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0
Tadh_TriadG60467	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tadh_wf_g9447	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60469	1	2	5	5	0	4	1	3	0	3	3	6	1	1	0	2	3	1	0	1	2	4
Tadh_TriadG30968	1	2	3	0	0	0	0	0	1	0	0	0	1	1	2	2	0	0	1	1	1	3
Tadh_wf_g9453	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Tadh_wf_g9455	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_wf_g9456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG60478	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60479	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60480	4	7	22	5	3	1	5	0	2	3	4	3	5	2	3	5	3	1	6	5	3	6
Tadh_orphan_667	1	2	2	0	0	0	0	4	1	0	2	0	0	0	1	1	1	0	0	0	0	0
Tadh_TriadG60485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Tadh_TriadG30944	5	3	5	1	0	0	0	1	0	3	0	0	1	0	0	1	0	0	0	1	1	0
Tadh_orphan_668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_wf_g9475	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
Tadh_orphan_669	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Tadh_orphan_670	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_orphan_671	3	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	1
Tadh_TriadG34389	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0
Tadh_TriadG34852	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG62577	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG62579	0	1	0	2	0	0	0	0	0	0	0	1	16	0	0	0	0	1	3	0	0	0
Tadh_orphan_674	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
Tadh_TriadG62580	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_wf_g11781	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG62849	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	2
Tadh_TriadG62582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG34860	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG62583	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	3	0	0	0
Tadh_orphan_677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Tadh_orphan_680	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	8	4
Tadh_wf_g11787	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3
Tadh_orphan_682	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Tadh_orphan_683	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60504	38	9	12	32	9	3	7	8	12	21	24	7	2	1	5	12	9	5	8	25	15	58
Tadh_TriadG60505	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0
Tadh_TriadG60507	0	1	0	3	0	3	1	1	1	0	0	0	1	1	0	2	0	0	2	1	0	2
Tadh_TriadG60509	2	1	0	4	1	1	3	0	0	2	0	2	1	1	2	0	0	0	3	1	0	3
Tadh_TriadG31139	4	0	4	2	2	0	2	1	0	1	0	2	1	0	4	1	1	3	1	0	4	5
Tadh_TriadG64282	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
Tadh_TriadG31061	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG31124	0	3	3	1	1	0	0	0	0	0	0	8	0	0	0	1	1	0	4	0	0	3
Tadh_TriadG64284	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	3	0	0	0
Tadh_TriadG31159	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0
Tadh_TriadG31062	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0
Tadh_TriadG31022	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
Tadh_TriadG31100	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	2	1	0	1	1	1	0
Tadh_TriadG64285	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG60524	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
Tadh_orphan_684	0	0	0	0	3	0	0	9	0	0	1	0	37	0	0	1	3	0	0	0	9	0
Tadh_TriadG60526	0	4	0	0	1	0	0	1	0	0	3	0	3	0	0	1	1	1	2	0	1	3
Tadh_TriadG60527	1	1	0	3	1	3	0	0	2	1	0	0	2	2	1	2	1	2	3	0	0	8
Tadh_TriadG31204	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0
Tadh_TriadG60529	1	0	0	4	0	0	0	3	0	2	0	1	1	0	3	2	1	1	0	1	0	1
Tadh_TriadG31115	1	1	2	3	1	2	1	1	0	3	0	1	0	1	1	0	1	1	1	0	1	2
Tadh_TriadG31125	0	0	0	2	0	1	0	0	0	1	0	1	0	0	1	4	1	1	2	0	1	1
Tadh_orphan_685	2	5	3	0	0	3	3	0	3	2	1	12	0	0	1	2	0	3	2	4	0	2
Tadh_TriadG31186	4	4	2	0	0	1	0	4	0	0	0	1	0	1	3	0	1	1	5	0	1	3
Tadh_TriadG60540	1	1	1	2	2	3	0	5	2	3	0	1	3	1	2	4	1	1	3	2	1	4
Tadh_TriadG31077	2	1	4	0	0	2	3	0	0	1	2	0	2	2	1	2	0	0	4	4	2	1
Tadh_TriadG31047	1	1	0	1	2	1	1	2	1	3	4	2	0	0	1	2	1	0	4	3	3	4
Tadh_TriadG60547	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2
Tadh_TriadG50896	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Tadh_TriadG60559	0	0	0	0	0	0	0	0	1	3	0	1	1	0	0	0	0	1	1	0	1	0
Tadh_TriadG60561	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG60563	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG50898	12	7	6	4	1	0	1	4	0	0	0	0	3	0	1	4	1	0	5	0	0	1
Tadh_TriadG5406	10	2	6	3	1	3	3	3	1	2	1	4	1	2	5	4	2	3	5	4	1	3
Tadh_TriadG60568	3	3	2	4	2	1	5	1	2	2	0	1	5	0	1	6	1	2	3	3	1	4
