1	2	3	4	5	6	7	22	23	25	26	29	30	14	15	16	17	18	24	8	9	10	11	12	13	34	37	38	27	28	20	21	19	33	35	31	32	36
Hhon_g04867.t1	0	0	0	0	0	0	0	0	4	1	2	2	2	0	0	0	1	0	0	2	4	8	3	1	1	0	1	0	0	1	2	1	1	0	3	0	3	1
Hhon_orphan_933	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Hhon_g04869.t1	0	0	0	0	0	0	0	3	1	1	8	3	1	4	3	4	2	0	3	1	1	2	1	3	3	1	2	0	3	5	7	0	5	0	3	7	5	0
Hhon_g04871.t1	0	5	3	0	2	0	1	1	3	1	3	0	0	0	0	5	0	2	2	0	0	0	1	1	0	1	5	3	2	0	0	0	5	0	1	2	1	0
Hhon_orphan_935	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Hhon_orphan_936	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0
Hhon_g04879.t1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Hhon_g04881.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Hhon_g04883.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Hhon_g04825.t1	1	1	0	1	0	5	2	3	2	1	3	8	0	1	0	1	5	2	6	1	0	4	1	0	0	0	0	0	3	10	5	0	1	0	0	1	2	0
Hhon_g04827.t1	6	15	11	13	4	4	27	5	13	5	32	25	1	1	0	4	13	6	15	0	2	8	0	2	0	3	17	6	4	16	4	3	6	6	1	9	6	7
Hhon_g04830.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Hhon_g04831.t1	0	0	2	0	1	0	3	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	2
Hhon_g04832.t1	1	2	2	4	6	6	4	0	4	2	9	9	2	3	2	2	4	0	4	2	0	3	1	3	4	1	6	3	1	8	1	2	5	2	4	7	2	7
Hhon_g04834.t1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0
Hhon_g04835.t1	0	0	0	2	1	1	0	2	1	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	2	0	0
Hhon_g04836.t1	0	2	0	0	0	1	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	1	0	1	2	0	0	0	1	1	1	0	0	1	1	0
Hhon_g04841.t1	1	0	0	1	1	0	0	1	0	0	3	1	0	2	2	3	2	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	2	2	1	3	1
Hhon_g04843.t1	1	0	2	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	0	2	0
Hhon_g04845.t1	0	0	0	0	4	1	1	0	0	0	1	0	0	0	1	0	4	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	2	1	0	1	2	2
Hhon_g04846.t1	0	1	1	0	0	1	2	0	2	3	4	4	0	1	1	2	5	1	0	0	1	1	0	0	1	1	0	0	2	6	0	0	2	2	4	2	2	0
Hhon_g04848.t1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Hhon_g04850.t1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Hhon_g04851.t1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g04853.t1	1	0	0	0	0	2	0	1	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0
Hhon_g04854.t1	0	0	1	4	3	0	2	1	0	0	0	21	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Hhon_g04855.t1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Hhon_g04858.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g04860.t1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	3	2	1	2	2	0
Hhon_g04864.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
Hhon_orphan_937	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Hhon_g04868.t1	2	20	13	10	6	17	8	2	6	5	12	13	1	4	2	6	17	9	12	4	4	8	4	1	0	11	4	2	1	6	8	0	12	2	0	4	4	10
Hhon_g04870.t1	1	0	1	0	1	1	1	0	0	0	0	2	1	0	1	2	0	0	0	0	0	0	1	1	0	0	1	1	0	2	0	0	2	1	1	0	2	0
Hhon_orphan_939	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hhon_g04872.t1	9	26	4	4	3	4	6	10	25	24	69	48	11	9	10	3	20	30	28	6	13	35	17	12	8	4	17	3	21	58	9	9	32	4	10	11	33	9
Hhon_orphan_940	3	0	0	0	2	0	1	1	1	2	9	4	1	0	1	0	1	2	1	1	0	2	3	2	1	0	1	1	2	1	0	1	4	2	3	1	2	0
Hhon_g04873.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Hhon_g04874.t1	0	0	1	0	0	0	0	0	0	2	11	1	3	1	0	1	0	0	0	0	2	5	2	0	4	1	0	1	0	1	1	0	0	1	0	1	6	1
Hhon_g04875.t1	3	15	6	7	18	13	11	17	20	17	31	23	5	8	12	16	32	29	23	5	11	34	9	12	18	13	22	17	10	40	11	11	33	7	3	8	36	32
Hhon_orphan_941	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	3	0	0	1	0	0	0	1	0	2	4	0
Hhon_g04876.t1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	1	0	1	0	1
Hhon_g04877.t1	1	0	0	1	1	0	1	3	3	2	3	2	1	3	9	2	12	2	0	0	3	4	0	2	1	2	6	2	4	12	0	0	18	0	1	2	7	1
Hhon_g04878.t1	0	0	2	0	0	1	0	0	1	0	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	1	0	0	1	0	1	2	1
Hhon_g04880.t1	0	3	2	2	1	2	2	3	0	2	5	3	1	0	0	1	3	0	2	0	1	3	0	2	0	4	4	3	3	1	2	1	4	3	1	3	2	4
Hhon_g04882.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Hhon_g04884.t1	5	17	9	18	9	4	11	30	30	13	54	25	14	4	4	11	12	9	12	4	4	8	5	9	6	25	57	11	17	32	11	4	20	17	3	29	45	15
Hhon_g04885.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hhon_g04887.t1	7	13	11	15	3	12	64	19	21	22	50	24	9	10	4	16	23	11	32	5	11	17	11	10	4	15	30	21	9	35	9	7	20	29	52	7	14	24
Hhon_orphan_943	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Hhon_g04889.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Hhon_g04890.t1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	3
Hhon_g04891.t1	6	36	20	28	5	8	17	22	46	38	94	45	6	12	11	7	42	33	68	4	12	13	6	4	3	13	55	17	3	30	5	8	40	17	11	6	24	55
Hhon_g04893.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Hhon_g04894.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0
Hhon_g04897.t1	0	3	1	4	0	1	5	0	0	3	3	3	0	0	0	0	2	0	0	1	0	0	0	0	0	1	2	2	0	2	0	2	0	0	4	2	3	1
Hhon_orphan_944	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
Hhon_g04904.t1	2	0	0	0	1	0	0	0	0	1	1	3	0	3	0	1	0	0	2	0	0	0	0	2	1	0	0	0	2	3	0	0	2	1	0	0	1	0
Hhon_g04906.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	30	0	0	0	2	0	0	0	0
Hhon_g04908.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Hhon_g04909.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Hhon_orphan_945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	1	1	0	0	1	0
Hhon_orphan_946	1	0	1	0	0	0	0	46	28	21	53	1	13	2	1	1	3	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	5	1	0	1	1	3
Hhon_g04917.t1	0	0	0	1	1	0	2	27	23	4	17	5	0	0	1	0	1	1	8	0	0	0	0	0	1	5	1	0	0	0	2	1	3	0	1	1	0	2
Hhon_g04918.t1	2	5	6	6	2	1	8	3	1	0	4	5	1	0	3	3	4	2	1	0	1	3	2	2	1	2	9	2	2	3	1	5	2	3	7	2	0	4
Hhon_orphan_947	0	1	3	0	1	0	0	1	0	0	0	3	0	0	1	0	2	0	3	1	1	7	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
Hhon_g04921.t1	0	4	2	5	4	4	2	0	1	0	1	3	0	0	0	0	3	1	6	3	5	10	1	2	7	0	1	0	0	0	1	0	0	1	1	0	0	0
Hhon_g04923.t1	1	3	0	0	1	5	3	3	1	0	5	26	2	5	5	15	14	1	30	2	2	4	1	2	1	4	10	3	6	13	4	2	4	3	6	13	15	4
Hhon_orphan_950	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
Hhon_g04927.t1	0	0	0	0	0	0	0	2	1	1	2	1	3	0	2	2	1	1	3	0	3	1	0	0	0	1	0	0	1	1	0	2	4	0	0	0	0	2
Hhon_g04929.t1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	3	1	0	0	1	3	0	1	1	6	0	0	2	9	2	1	2	1	0	0	3	7
Hhon_g04931.t1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g04934.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0
Hhon_g04935.t1	0	0	0	2	0	1	2	1	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	2	2	1	0
Hhon_g04937.t1	5	10	4	5	4	1	4	2	7	5	7	10	3	5	2	5	7	9	5	0	4	12	6	5	0	7	18	2	6	11	7	3	10	5	2	8	5	10
Hhon_g04940.t1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Hhon_g04941.t1	2	4	1	8	2	2	2	5	4	6	15	6	1	1	7	8	5	4	2	1	6	7	2	4	0	5	4	2	5	11	0	2	4	2	4	8	5	8
Hhon_g04944.t1	1	1	2	0	1	0	5	1	0	3	4	2	0	1	0	1	0	0	2	0	1	1	0	0	0	1	5	2	0	3	1	0	0	0	1	1	3	2
Hhon_g04886.t1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0
Hhon_g04888.t1	0	0	0	0	4	1	1	4	4	1	11	10	2	5	2	3	7	2	3	1	1	3	0	5	3	2	54	3	2	2	0	3	7	2	3	2	1	3
Hhon_g04892.t1	0	0	0	1	1	0	0	0	2	0	2	1	1	0	0	1	1	0	3	0	0	0	0	0	0	0	2	0	0	2	0	1	1	1	2	0	1	0
Hhon_g04896.t1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
Hhon_g04899.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Hhon_g04900.t1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	4	4	7	0	1	0	1	1	3	4	0	0	0	7	2	3	6	4	1	1	0	0	0
Hhon_g04902.t1	0	0	0	0	0	0	0	3	0	0	0	0	0	2	2	1	6	0	7	0	2	1	0	1	0	5	0	0	0	0	0	0	1	1	1	0	0	0
Hhon_g04903.t1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	3	2
Hhon_orphan_952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
Hhon_g04911.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	1	0	0	0	3	22	0	0	0	0	0	0	0	1
Hhon_g04912.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	5	0	0	0	0	0	3	3	0
Hhon_g04914.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1
Hhon_g04915.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	5	0	0	0	0	0
Hhon_g04916.t1	0	1	0	0	0	0	0	6	17	14	18	0	8	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1
Hhon_orphan_953	0	0	0	0	0	0	0	13	28	5	16	6	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Hhon_g04919.t1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	1
Hhon_g04920.t1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1
Hhon_orphan_954	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	1
Hhon_g04922.t1	0	1	0	0	1	0	7	0	0	1	2	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	6	1	1	1	0	0	3	0	0	0	0	0
Hhon_g04924.t1	3	0	1	1	0	0	1	4	6	1	4	62	7	18	9	22	22	7	37	2	2	15	3	3	5	2	28	9	6	27	6	10	13	5	7	33	20	8
Hhon_g04925.t1	3	4	5	17	23	10	15	1	1	4	11	4	0	2	6	3	7	1	0	1	1	5	1	0	1	4	1	0	0	0	1	0	36	2	0	3	6	13
Hhon_g04928.t1	2	2	2	1	2	0	9	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	4	1	1	0	2	0	0	0
Hhon_g04930.t1	0	1	0	0	0	0	0	0	3	2	6	4	2	1	2	4	2	2	2	0	4	3	0	0	0	3	3	3	1	8	2	1	1	1	8	2	3	3
Hhon_g04933.t1	39	117	73	75	35	41	91	39	106	126	285	134	35	24	23	27	45	48	124	20	20	49	25	21	27	58	92	42	48	184	29	25	92	95	104	31	52	105
Hhon_g04938.t1	9	19	9	12	7	7	26	3	11	5	13	8	4	3	1	2	7	8	12	3	3	4	5	0	3	8	12	4	7	15	3	6	14	6	18	1	15	9
Hhon_g04939.t1	1	1	0	3	3	1	4	1	0	1	4	1	0	0	0	2	0	2	3	1	2	0	0	0	0	3	3	2	1	1	1	1	2	4	4	1	2	3
Hhon_g04942.t1	2	5	2	4	1	0	5	1	4	1	10	2	1	3	1	1	4	0	4	1	1	6	1	1	1	5	8	2	1	6	0	0	4	2	4	7	4	4
Hhon_g04945.t1	0	2	0	0	2	0	1	2	0	2	0	1	0	1	0	0	2	1	1	0	0	0	1	0	0	1	3	1	0	2	0	0	2	1	6	4	2	3
Hhon_g04946.t1	3	0	2	3	2	2	0	1	2	5	5	8	3	2	3	5	7	1	3	4	4	6	1	1	2	3	11	3	4	8	1	3	7	5	5	7	2	15
Hhon_orphan_957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	1	0	3	0	7	0	0	0	2	5	0	0	5	0	0	2	4	4
Hhon_orphan_958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	18	0	0	0	0	0	0	0	0
Hhon_g04947.t1	4	2	2	1	1	0	1	0	0	0	1	0	3	1	1	0	1	0	0	1	2	1	2	4	9	0	1	2	10	20	0	2	6	1	0	2	1	0
Hhon_orphan_959	1	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2	5	33	0	0	16	0	1	0	0	0
Hhon_g04948.t1	7	9	7	3	6	3	7	4	2	0	2	4	3	1	1	2	11	1	0	4	3	7	7	16	16	0	25	10	21	44	0	4	49	3	1	6	8	12
Hhon_orphan_960	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	2	0	0	3	0	0	1	1	3
Hhon_orphan_961	3	4	6	11	4	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	2	3	1	0	2	0	0	2	0	3
Hhon_g04952.t1	1	3	1	3	3	2	5	4	4	1	5	4	1	3	1	3	1	2	7	1	3	1	0	1	1	2	8	0	3	5	1	0	9	2	3	4	3	4
Hhon_orphan_962	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	2	0	0	0	0	0
Hhon_g04954.t1	1	1	0	1	0	1	0	38	1	2	0	1	0	0	1	1	3	0	31	0	2	1	2	1	0	1	4	0	2	1	126	1	16490	5	1	2	3	1
Hhon_g04955.t1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0
Hhon_orphan_963	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Hhon_g04959.t1	2	1	1	1	0	1	3	1	3	0	2	5	0	0	1	0	3	5	1	0	0	4	2	0	1	1	6	1	0	2	2	6	4	1	0	2	4	1
Hhon_g04960.t1	0	0	0	0	0	0	0	0	2	0	4	4	0	0	2	0	1	0	2	0	1	0	0	1	0	0	3	1	0	1	0	0	2	0	0	1	0	2
Hhon_g04962.t1	12	13	0	13	5	6	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Hhon_g04964.t1	16	24	20	25	21	21	61	19	9	21	48	18	6	10	11	15	5	15	19	2	9	11	5	13	4	21	21	12	10	21	13	8	19	15	39	11	16	19
Hhon_g04967.t1	4	12	13	17	13	25	52	7	6	17	26	9	2	3	3	7	8	9	6	0	0	4	1	4	4	16	16	5	2	13	1	2	12	25	15	7	1	12
Hhon_orphan_965	1	2	1	1	5	4	2	0	1	2	4	2	2	1	2	0	3	0	3	0	1	0	1	0	3	2	3	2	0	4	2	0	2	1	0	2	4	4
Hhon_g04968.t1	1	2	0	6	5	1	4	3	4	2	3	1	0	1	1	0	4	1	4	0	1	6	0	3	1	2	2	3	1	1	0	0	3	0	0	0	2	4
Hhon_g04970.t1	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	5	1	1	1	0	0	2	1	1	2	0	0
Hhon_g04972.t1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g04974.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	2	1	0	0	0	0
Hhon_g04977.t1	3	7	2	7	3	4	3	3	2	2	10	9	2	0	3	1	7	1	5	1	3	10	1	3	0	2	5	4	2	6	1	1	1	1	0	3	4	4
Hhon_g04980.t1	0	1	0	3	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	2
Hhon_g04982.t1	5	8	9	13	5	6	14	6	5	13	23	15	5	4	6	10	20	13	13	3	5	14	1	7	2	6	18	2	2	19	8	2	15	6	7	8	12	15
Hhon_orphan_966	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Hhon_g04986.t1	1	2	7	5	4	3	12	5	5	3	20	5	3	2	1	2	1	2	6	1	1	7	3	4	0	1	4	4	1	10	1	0	6	2	8	2	3	2
Hhon_orphan_967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Hhon_g04989.t1	0	0	0	1	0	0	1	1	1	0	2	1	0	1	1	0	1	0	1	0	1	0	0	0	0	1	4	1	0	4	0	0	1	0	2	3	3	0
Hhon_g04990.t1	0	9	4	5	2	8	9	7	2	4	22	13	2	4	1	1	9	13	6	4	3	7	4	5	2	5	6	5	0	14	2	2	14	3	6	7	20	9
Hhon_orphan_969	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g04992.t1	2	4	1	1	3	3	5	1	4	3	9	7	0	1	3	2	3	2	1	1	3	2	2	0	0	2	7	0	0	13	2	2	7	3	5	6	3	4
Hhon_g04994.t1	53	120	55	114	69	50	28	20	27	45	149	40	23	18	11	20	18	20	120	15	13	35	17	11	11	41	48	9	46	236	29	20	87	78	33	20	22	113
Hhon_g04995.t1	0	2	0	0	0	0	0	11	7	3	24	0	5	14	14	10	14	1	13	6	13	24	7	17	6	5	8	15	10	26	16	5	22	3	2	0	0	15
Hhon_g04996.t1	17	6	18	10	9	14	13	61	19	23	28	55	41	74	37	109	48	20	40	26	84	53	27	76	21	50	32	6	21	91	58	60	103	45	2	15	39	130
Hhon_g04998.t1	0	0	2	0	1	2	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	1	1	1	2	0
Hhon_g05000.t1	2	0	1	2	1	0	3	0	3	3	5	0	1	1	1	3	2	0	1	0	3	1	2	0	1	3	6	1	1	2	0	0	1	3	1	2	6	2
Hhon_g05002.t1	1	1	2	1	4	1	5	2	1	4	3	3	0	0	2	2	3	2	2	1	1	0	7	0	0	3	2	1	0	2	0	1	4	3	2	2	3	0
Hhon_g05004.t1	0	2	1	0	0	0	3	1	1	3	6	0	0	0	0	2	1	1	1	0	0	0	0	1	0	4	5	0	2	2	1	0	2	1	2	0	2	3
Hhon_g05005.t1	3	2	5	3	1	2	18	7	11	10	42	8	5	1	0	6	4	6	5	0	0	4	1	2	2	10	13	2	3	14	0	4	5	6	9	3	4	9
Hhon_g05007.t1	4	6	0	1	2	2	3	8	12	5	11	21	6	14	7	9	14	8	15	0	3	8	3	6	10	6	10	1	3	10	15	3	17	15	8	7	6	15
Hhon_g05011.t1	2	3	1	3	2	2	1	2	1	5	16	7	5	1	4	7	7	2	6	1	4	7	0	4	1	6	12	1	2	18	1	0	5	14	15	3	3	12
Hhon_g05013.t1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1
Hhon_g05014.t1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g05016.t1	1	9	0	1	2	4	6	2	8	10	12	4	2	3	4	8	7	5	6	1	3	4	3	1	2	3	11	7	1	12	4	2	10	9	8	5	11	11
Hhon_g05018.t1	1	0	0	0	0	1	3	0	1	3	3	2	0	1	1	0	1	2	0	1	1	1	0	0	0	2	2	1	0	3	0	0	1	1	1	0	1	2
Hhon_g05019.t1	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	1	1	1	1	0	0	3	0	1	0
Hhon_orphan_970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0
Hhon_g04949.t1	0	1	0	3	0	1	1	6	10	11	11	23	8	9	3	2	24	10	9	1	9	3	0	2	1	4	5	7	10	31	15	6	25	14	6	5	20	19
Hhon_g04951.t1	1	0	0	1	0	0	1	1	1	0	2	3	0	0	0	1	0	0	0	0	0	1	1	1	0	0	2	2	0	3	0	0	2	1	0	2	0	1
Hhon_g04953.t1	4	9	4	6	6	1	7	18	11	2	10	27	14	17	6	25	12	9	19	12	19	39	11	28	14	11	9	8	12	59	9	9	36	17	31	13	4	17
Hhon_orphan_972	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	2	0	0	0
