peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
TrH2_TrispH2_005068	0.0220765172086452	0.010148678134673	0.0295551943254027	0	0	0.0316485742317309	0	0.0696747582285889	0.0144793235260049	0.0214984413630012	0.0220612567562599	0.0465506005027465	0.0208664261811049	0.0389246418932946	0.0432170793897748
TrH2_TrispH2_005070	0.0441530344172903	0.010148678134673	0	0.0293225035553536	0	0.0158242871158654	0.0156892277762089	0.0139349516457178	0	0.0376222723852521	0.0220612567562599	0.0775843341712441	0.0104332130905525	0.0518995225243928	0.0864341587795497
TrH2_TrispH2_005071	0	0	0	0	0.0463531647623242	0	0	0	0	0.0268730517037515	0.0514762657646064	0	0.0625992785433148	0	0
TrH2_TrispH2_005073	0	0.010148678134673	1.00487660706369	0.513143812218687	0	0.0474728613475963	0.392230694405221	0	0	0.0483714930667527	0.0367687612604331	0.0155168668342488	0.0469494589074861	0.064874403155491	0
TrH2_TrispH2_005074	0.220765172086452	0.162378850154767	0.709324663809665	0.659756329995455	0.208589241430459	0.253188593853847	0.282406099971759	0.348373791142945	0.390941735202131	0.220359023970762	0.382395117108505	0.325854203519225	0.294738269808107	0.272472493253062	0.561822032067073
TrH2_TrispH2_005076	0.0220765172086452	0	0	0.0293225035553536	0.0463531647623242	0	0	0.0278699032914356	0.0723966176300243	0.0214984413630012	0	0	0.00521660654527623	0	0
TrH2_TrispH2_005079	0.0441530344172903	0.0202973562693459	0.0886655829762081	0.102628762443737	0.0463531647623242	0.0158242871158654	0.0313784555524177	0.0975446615200245	0.0434379705780146	0.0214984413630012	0.0294150090083465	0.0155168668342488	0.0104332130905525	0.0259497612621964	0
TrH2_TrispH2_005081	0	0.010148678134673	0	0.0146612517776768	0	0.0316485742317309	0	0.0278699032914356	0.0289586470520097	0	0.00735375225208663	0	0.00521660654527623	0.0259497612621964	0
TrH2_TrispH2_005084	0	0	0.0295551943254027	0	0	0	0.0156892277762089	0.0139349516457178	0	0.0161238310222509	0.0441225135125198	0.0155168668342488	0	0.0129748806310982	0
TrH2_TrispH2_005086	0.0441530344172903	0.0304460344040189	0.0295551943254027	0	0.162236076668135	0.0632971484634617	0.0627569111048354	0.12541456481146	0	0.0053746103407503	0.00735375225208663	0	0	0.155698567573178	1.16686114352392
TrH2_TrispH2_005087	0	0	0	0.0293225035553536	0	0	0	0.0139349516457178	0.0289586470520097	0	0.00735375225208663	0.0155168668342488	0	0	0
TrH2_TrispH2_005091	0.0662295516259355	0.0202973562693459	0	0.0146612517776768	0.0231765823811621	0	0	0.0278699032914356	0.0144793235260049	0.0161238310222509	0.0147075045041733	0.0310337336684977	0.00521660654527623	0	0.0432170793897748
TrH2_TrispH2_005092	0	0	0	0	0	0	0.14120304998588	0.0557398065828712	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_005094	0.0441530344172903	0.0507433906733648	0	0.0439837553330303	0.0927063295246483	0	0.0784461388810443	0.0975446615200245	0.0289586470520097	0.0214984413630012	0.0294150090083465	0.0465506005027465	0.00521660654527623	0.0129748806310982	0
TrH2_TrispH2_005096	0	0	0	0	0.0927063295246483	0.0158242871158654	0	0.0418048549371534	0.0723966176300243	0.0752445447705041	0.0882450270250395	0	0.0104332130905525	0.0778492837865892	0
TrH2_TrispH2_005098	0.0662295516259355	0.0507433906733648	0.32510713757943	0.293225035553536	0.0695297471434862	0.0158242871158654	0	0.0139349516457178	0.0434379705780146	0.0429968827260024	0.0294150090083465	0	0.0521660654527623	0.0778492837865892	0.0432170793897748
TrH2_TrispH2_005099	0	0	0	0	0	0	0	0	0	0	0	0	0.0365162458169336	0	0
TrH2_TrispH2_005100	0.198688654877806	0.192824884558786	0.206886360277819	0	0.0463531647623242	0.158242871158654	0.125513822209671	0.222959226331485	0.202710529364068	0.0591207137482532	0.0441225135125198	0.170685535176737	0.106940434178163	0.0129748806310982	0
TrH2_orphan_522	0.176612137669161	0.142081493885421	0.0295551943254027	0	0	0	0.0470676833286266	0.0418048549371534	0.0434379705780146	0.0268730517037515	0.0147075045041733	0.093101201005493	0.0156498196358287	0	0
TrH2_TrispH2_005102	0	0.010148678134673	0	0	0	0.0474728613475963	0	0	0	0	0.00735375225208663	0	0	0.0129748806310982	0
TrH2_TrispH2_005103	0.72852506788529	0.649515400619069	0.709324663809665	0.586450071107071	0.579414559529052	0.632971484634617	0.486366061062474	0.668877678994454	0.825321440982277	0.54283564441578	0.580946427914844	0.744809608043944	0.140848376722458	0.583869628399419	0.172868317559099
TrH2_TrispH2_005104	0	0	0	0	0	0.0158242871158654	0	0	0	0	0.00735375225208663	0	0	0.0129748806310982	0
TrH2_TrispH2_005106	0	0.010148678134673	0	0	0.0231765823811621	0.838687217140868	0	0	0	0.757820058045792	0.00735375225208663	0	0	0	0
TrH2_TrispH2_004391	0	0	0	0	0	0	0	0	0	0.0053746103407503	0.00735375225208663	0	0	0	0
TrH2_TrispH2_004392	0	0.010148678134673	0.0295551943254027	0	0	0	0	0.0139349516457178	0	0	0.0441225135125198	0	0.00521660654527623	0	0.0432170793897748
TrH2_TrispH2_004393	0	0.0202973562693459	0	0	0	0.0316485742317309	0.0313784555524177	0.0418048549371534	0.0144793235260049	0.0107492206815006	0.0367687612604331	0.0155168668342488	0.00260830327263812	0.0518995225243928	0.129651238169325
TrH2_TrispH2_004395	0.331147758129677	0.263865631501497	0.0295551943254027	0.0879675106660607	0.301295570955107	0.269012880969712	0.219649188866924	0.264764081268638	0.289586470520097	0.0967429861335053	0.191197558554252	0.279303603016479	0.0938989178149722	0.272472493253062	0.259302476338649
TrH2_TrispH2_004396	0.0662295516259355	0.0811894250773837	0	0.0146612517776768	0.0695297471434862	0	0	0	0.0144793235260049	0.107492206815006	0.0661837702687796	0.0310337336684977	0.0104332130905525	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_004398	0.0220765172086452	0.0304460344040189	0	0.0146612517776768	0.0231765823811621	0.0158242871158654	0.298095327747968	0.0696747582285889	0	0.134365258518757	0.0147075045041733	0.0155168668342488	0.0391245490895717	0.0389246418932946	0.129651238169325
TrH2_TrispH2_004399	0.0883060688345807	0.0608920688080378	0	0	0.0695297471434862	0.126594296926923	0.0313784555524177	0.0975446615200245	0.0434379705780146	0.0591207137482532	0.191197558554252	0.0620674673369953	0.023474729453743	0.103799045048786	0.302519555728424
TrH2_TrispH2_004402	0	0.010148678134673	0.0295551943254027	0	0	0.0316485742317309	0	0.0139349516457178	0.0289586470520097	0	0.00735375225208663	0	0.00521660654527623	0	0
TrH2_TrispH2_004404	0	0.0304460344040189	0.0591103886508054	0.0586450071107071	0.0231765823811621	0.0316485742317309	0.0627569111048354	0.0557398065828712	0.144793235260049	0.0376222723852521	0.058830018016693	0.0465506005027465	0.0208664261811049	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_004405	0.132459103251871	0.0608920688080378	0.0295551943254027	0.0146612517776768	0.0695297471434862	0.0632971484634617	0.0470676833286266	0.111479613165742	0.0868759411560292	0.0967429861335053	0.0808912747729529	0.155168668342488	0.0365162458169336	0.0778492837865892	0.129651238169325
TrH2_orphan_524	0	0	0	0	0	0	0	0	0.0144793235260049	0	0	0	0	0	0
TrH2_TrispH2_004409	0.0220765172086452	0.0304460344040189	0	0	0.0927063295246483	0.0316485742317309	0.0156892277762089	0	0.0434379705780146	0.0322476620445018	0.0514762657646064	0.0155168668342488	0.0104332130905525	0.116773925679884	0.0864341587795497
TrH2_TrispH2_004411	0.176612137669161	0.111635459481403	0.0295551943254027	0.102628762443737	0.254942406192783	0.0632971484634617	0.0627569111048354	0.181154371394331	0.289586470520097	0.128990648178007	0.0735375225208663	0.139651801508239	0.0495577621801242	0.0389246418932946	0.0432170793897748
TrH2_TrispH2_004412	0.0220765172086452	0.0202973562693459	0.118220777301611	0.0293225035553536	0.0231765823811621	0.0158242871158654	0.0470676833286266	0.0139349516457178	0.0723966176300243	0.0053746103407503	0.058830018016693	0.0155168668342488	0.0208664261811049	0.0129748806310982	0
TrH2_TrispH2_004414	0.0220765172086452	0.0405947125386918	0	0.0146612517776768	0.0463531647623242	0.0316485742317309	0.0784461388810443	0.0418048549371534	0.144793235260049	0.053746103407503	0.0441225135125198	0.108618067839742	0.0260830327263812	0.0518995225243928	0
TrH2_orphan_525	0	0	0	0	0	0	0	0	0.0144793235260049	0	0	0	0	0	0
TrH2_TrispH2_004417	0	0	0	0	0	0	0.0156892277762089	0.0139349516457178	0.0289586470520097	0.0053746103407503	0	0	0.00260830327263812	0	0
TrH2_TrispH2_004418	0	0.0507433906733648	0.0886655829762081	0.117290014221414	0.0231765823811621	0.0158242871158654	0.0156892277762089	0.0418048549371534	0.0868759411560292	0.0698699344297538	0.0808912747729529	0	0.0599909752706767	0.259497612621964	0
TrH2_TrispH2_004420	0	0	0	0	0	0.0158242871158654	0.0156892277762089	0.0278699032914356	0	0.0107492206815006	0.00735375225208663	0	0	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_004421	0	0	0.0886655829762081	0.0586450071107071	0.0231765823811621	0	0	0	0.0289586470520097	0.0107492206815006	0	0	0	0	0
TrH2_TrispH2_004424	0.154535620460516	0.10148678134673	0.0886655829762081	0.117290014221414	0.11588291190581	0.0316485742317309	0.0627569111048354	0.12541456481146	0.130313911734044	0.091368375792755	0.117660036033386	0.201719268845235	0.023474729453743	0.103799045048786	0.129651238169325
TrH2_TrispH2_004425	0.0220765172086452	0.0202973562693459	0	0.0439837553330303	0.0695297471434862	0.0316485742317309	0.0156892277762089	0.0139349516457178	0.0434379705780146	0.0053746103407503	0.0441225135125198	0.0310337336684977	0.0182581229084668	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_004426	0	0	0	0	0	0	0	0	0	0.0107492206815006	0	0.155168668342488	0.0208664261811049	0.246522731990866	0
TrH2_TrispH2_004427	0	0	0	0	0	0	0.0156892277762089	0	0.0144793235260049	0.0053746103407503	0.00735375225208663	0.0155168668342488	0.0260830327263812	0	0
TrH2_TrispH2_004428	0	0	0	0.0146612517776768	0	0.0158242871158654	0	0	0.0144793235260049	0.0161238310222509	0.0147075045041733	0.0155168668342488	0	0.0129748806310982	0
TrH2_TrispH2_004430	0.419453826964258	0.10148678134673	0	0	0.347648735717431	0.0158242871158654	0.0313784555524177	0.0139349516457178	0	0.0161238310222509	0	0	0	0	0
TrH2_TrispH2_004433	1.28043799810142	1.13665195108337	0	0	0.185412659049297	0.0158242871158654	0	0	0.0579172941040195	0.053746103407503	0	0	0	0	0
TrH2_TrispH2_004434	0	0	0	0	0	0	0.0156892277762089	0	0	0	0	0	0	0	0
TrH2_TrispH2_004438	0.0220765172086452	0.0405947125386918	0	0	0.0231765823811621	0	0.0313784555524177	0.0418048549371534	0.0579172941040195	0.0376222723852521	0.0220612567562599	0.0155168668342488	0.0208664261811049	0	0.0432170793897748
TrH2_TrispH2_004439	0	0	0	0	0.0463531647623242	0.0949457226951926	0.0313784555524177	0.0139349516457178	0	0.0107492206815006	0.0147075045041733	0	0.00521660654527623	0.0129748806310982	0.0864341587795497
TrH2_orphan_527	0.0220765172086452	0.010148678134673	0	0.0293225035553536	0	0.0158242871158654	0.0156892277762089	0.0278699032914356	0.0723966176300243	0.0161238310222509	0.0367687612604331	0.0620674673369953	0.0260830327263812	0.0389246418932946	0.0432170793897748
TrH2_TrispH2_004441	0	0	0	0.0146612517776768	0	0	0	0.0278699032914356	0.0579172941040195	0.0053746103407503	0.0441225135125198	0	0.00260830327263812	0	0.0864341587795497
TrH2_TrispH2_004442	0	0.0304460344040189	0	0	0.0231765823811621	0.0158242871158654	0	0	0.0289586470520097	0.0053746103407503	0.0147075045041733	0	0.00260830327263812	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_004444	0	0.010148678134673	0	0	0	0	0.0156892277762089	0	0.0289586470520097	0	0.0147075045041733	0	0.00260830327263812	0.0259497612621964	0.0864341587795497
TrH2_TrispH2_004446	0.0220765172086452	0.0405947125386918	0.0886655829762081	0.0439837553330303	0.0231765823811621	0.0158242871158654	0.0941353666572531	0.195089323040049	0	0.0806191551112544	0.0294150090083465	0	0.00521660654527623	0	0.0432170793897748
TrH2_TrispH2_004448	0	0.0405947125386918	0	0	0	0	0.0313784555524177	0.0278699032914356	0.0434379705780146	0.0053746103407503	0.00735375225208663	0	0.00260830327263812	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_004450	0	0	0.0295551943254027	0.0293225035553536	0	0.0158242871158654	0.0470676833286266	0.0139349516457178	0.0434379705780146	0.0107492206815006	0.0147075045041733	0	0.0156498196358287	0.0259497612621964	0
TrH2_TrispH2_004453	0	0.010148678134673	0	0	0.0231765823811621	0.0158242871158654	0	0.0418048549371534	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_004394	0	0.0202973562693459	0	0.0146612517776768	0.0463531647623242	0.0158242871158654	0.0156892277762089	0.0139349516457178	0.101355264682034	0.0967429861335053	0.227966319814685	0.0310337336684977	0	0	0.0864341587795497
TrH2_TrispH2_004397	0	0	0	0.0293225035553536	0	0	0	0	0.0723966176300243	0.0268730517037515	0.00735375225208663	0.0155168668342488	0	0	0
TrH2_TrispH2_004400	0.154535620460516	0.243568275232151	0.147775971627013	0.175935021332121	0.254942406192783	0.205715732506251	0.188270733314506	0.222959226331485	0.260627823468088	0.198860582607761	0.279442585579292	0.139651801508239	0.0652075818159529	0.272472493253062	0.129651238169325
TrH2_TrispH2_004401	0	0	0	0	0	0	0	0	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_004403	0.0220765172086452	0.0202973562693459	0.0295551943254027	0	0.0695297471434862	0.0791214355793271	0	0.167219419748613	0.0723966176300243	0.0483714930667527	0.0661837702687796	0.0155168668342488	0.0182581229084668	0.0778492837865892	0.129651238169325
TrH2_TrispH2_004406	0.0220765172086452	0.010148678134673	0	0.0293225035553536	0	0.0158242871158654	0.0156892277762089	0.0418048549371534	0.0289586470520097	0.0322476620445018	0	0.0465506005027465	0.00521660654527623	0	0
TrH2_TrispH2_004407	0.0220765172086452	0.0202973562693459	0	0.0146612517776768	0.0463531647623242	0.0316485742317309	0.0156892277762089	0.0418048549371534	0.0723966176300243	0.0107492206815006	0	0	0.00260830327263812	0	0.0432170793897748
TrH2_orphan_530	0	0	0	0	0.0231765823811621	0	0	0	0.0289586470520097	0.0107492206815006	0	0	0	0.0129748806310982	0
TrH2_TrispH2_004408	0	0	0	0	0.0463531647623242	0.0474728613475963	0	0.0139349516457178	0	0	0	0	0	0.129748806310982	0
TrH2_TrispH2_004410	0.0441530344172903	0.0405947125386918	0	0.0439837553330303	0	0	0.0156892277762089	0.195089323040049	0.361983088150122	0.0107492206815006	0.0294150090083465	0	0.00521660654527623	0	0
TrH2_TrispH2_004413	0.0220765172086452	0.0608920688080378	0.265996748928624	0.0879675106660607	0.0231765823811621	0.0791214355793271	0.0313784555524177	0.12541456481146	0.130313911734044	0.0376222723852521	0.0882450270250395	0.093101201005493	0.0260830327263812	0.0908241644176874	0.0864341587795497
TrH2_TrispH2_004416	0.0662295516259355	0.0405947125386918	0.0886655829762081	0.0586450071107071	0.0463531647623242	0.0158242871158654	0.0470676833286266	0.0418048549371534	0.0579172941040195	0.053746103407503	0.0514762657646064	0.0310337336684977	0.0104332130905525	0.064874403155491	0
TrH2_TrispH2_004419	0	0.010148678134673	0	0	0.0463531647623242	0	0	0	0.0289586470520097	0.0107492206815006	0.00735375225208663	0	0	0.0129748806310982	0
TrH2_TrispH2_004422	0.0883060688345807	0.17252752828944	0.0295551943254027	0.0146612517776768	0.208589241430459	0.110770009811058	0.329473783300386	0.292633984560074	0.159272558786054	0.155863699881759	0.125013788285473	0.0775843341712441	0.0599909752706767	0.298422254515258	0.172868317559099
TrH2_TrispH2_004423	0.242841689295097	0.152230172020094	0	0.0146612517776768	0.370825318098593	0.205715732506251	0.172581505538297	0.37624369443438	0.390941735202131	0.257981296356014	0.220612567562599	0.356887937187723	0.232138991264792	0.181648328835375	0.216085396948874
TrH2_TrispH2_004429	0	0	0	0	0.0231765823811621	0.0474728613475963	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_004432	0.0220765172086452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_orphan_531	0	0	0	0	0	0	0	0	0	0.0859937654520047	0.00735375225208663	0	0	0	0
TrH2_TrispH2_004435	0	0	0	0	0	0	0	0.0975446615200245	0.0868759411560292	0.0053746103407503	0	0	0.00260830327263812	0	0
TrH2_TrispH2_004436	0	0.0202973562693459	0.0295551943254027	0.0146612517776768	0	0	0.0156892277762089	0.0139349516457178	0	0.0268730517037515	0.0441225135125198	0	0.00521660654527623	0	0.0432170793897748
TrH2_TrispH2_004437	0.0441530344172903	0.10148678134673	0.0295551943254027	0	0.162236076668135	0.0158242871158654	0.0627569111048354	0.0836097098743067	0.217189852890073	0.0591207137482532	0.0220612567562599	0.0465506005027465	0.00521660654527623	0.0389246418932946	0.0432170793897748
TrH2_orphan_532	0.353224275338323	0.629218044349723	1.03443180138909	0.733062588883839	0.440355065242079	0.37978289078077	0.439298377733848	0.613137872411583	0.709486852774238	0.505213372030528	0.558885171158584	0.232753002513732	0.219097474901602	0.42817106082624	0.172868317559099
TrH2_TrispH2_004443	0	0	0	0	0.0695297471434862	0	0.0627569111048354	0.0139349516457178	0.0289586470520097	0.0268730517037515	0.00735375225208663	0	0.00782490981791435	0.0389246418932946	0
TrH2_TrispH2_004445	0.286994723712387	0.17252752828944	0.236441554603222	0.102628762443737	0.185412659049297	0.0791214355793271	0.125513822209671	0.195089323040049	0.173751882312058	0.166612920563259	0.110306283781299	0.170685535176737	0.0260830327263812	0.0778492837865892	0.0432170793897748
TrH2_TrispH2_004447	0	0.0202973562693459	0.0295551943254027	0.0146612517776768	0	0	0	0.0975446615200245	0.0289586470520097	0.0161238310222509	0	0.0465506005027465	0.00521660654527623	0.0129748806310982	0
TrH2_TrispH2_004449	0	0.010148678134673	0.0295551943254027	0	0	0	0	0	0	0	0.0147075045041733	0.0155168668342488	0	0	0
TrH2_TrispH2_004451	0	0.0202973562693459	0.0295551943254027	0	0	0	0.0156892277762089	0.0139349516457178	0	0.0161238310222509	0.0367687612604331	0	0.00521660654527623	0.0389246418932946	0
TrH2_TrispH2_004452	0	0.0202973562693459	0	0.0146612517776768	0.0695297471434862	0.0474728613475963	0.0156892277762089	0.0139349516457178	0	0.0429968827260024	0.0441225135125198	0.0155168668342488	0	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_004454	0	0	0	0	0	0	0	0	0	0	0.0147075045041733	0	0	0	0
TrH2_TrispH2_004455	0.242841689295097	0.17252752828944	0	0.0293225035553536	0.370825318098593	0.411431465012501	0.14120304998588	0.153284468102896	0.0868759411560292	0.161238310222509	0.0661837702687796	0.170685535176737	0.0208664261811049	0.0259497612621964	0
TrH2_TrispH2_006058	0	0	0	0	0	0.0158242871158654	0	0.0278699032914356	0.0289586470520097	0.0161238310222509	0.0147075045041733	0	0	0	0
TrH2_TrispH2_006060	0	0	0	0	0	0	0	0	0	0	0.00735375225208663	0	0.00260830327263812	0.0259497612621964	0
TrH2_TrispH2_006063	0	0	0	0	0	0.0158242871158654	0	0	0	0.0107492206815006	0	0	0.00260830327263812	0.0259497612621964	0.0432170793897748
TrH2_TrispH2_006065	0	0.0202973562693459	0	0.0146612517776768	0.0231765823811621	0.0158242871158654	0.0941353666572531	0.0139349516457178	0.0868759411560292	0.0161238310222509	0.0294150090083465	0	0.0130415163631906	0	0.0432170793897748
TrH2_TrispH2_006067	0	0.121784137616076	0.118220777301611	0.190596273109798	0.11588291190581	0.0474728613475963	0.0470676833286266	0.236894177977202	0.376462411676126	0.123616037837257	0.154428797293819	0.093101201005493	0.00782490981791435	0.116773925679884	0.0432170793897748
TrH2_TrispH2_006069	0	0.0405947125386918	0.0886655829762081	0.0439837553330303	0	0	0.0313784555524177	0.0836097098743067	0	0.0483714930667527	0.0147075045041733	0.0155168668342488	0.00521660654527623	0.0129748806310982	0
TrH2_TrispH2_006072	0	0.010148678134673	0	0	0	0	0.0156892277762089	0	0	0	0	0	0	0	0
TrH2_TrispH2_006074	0	0.0304460344040189	0	0.0586450071107071	0	0	0.0156892277762089	0	0.0434379705780146	0.0161238310222509	0.00735375225208663	0	0	0	0
TrH2_TrispH2_006076	0	0	0	0	0	0	0	0	0	0.0053746103407503	0	0	0	0	0.0432170793897748
TrH2_TrispH2_006078	0	0	0	0	0.0231765823811621	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_006079	0	0	0	0	0	0	0	0	0.0144793235260049	0.0053746103407503	0.00735375225208663	0	0	0	0
TrH2_TrispH2_006080	0	0	0	0	0	0	0	0.0139349516457178	0.0144793235260049	0	0	0	0	0	0
TrH2_TrispH2_006081	0	0	0	0	0.0463531647623242	0	0	0.0139349516457178	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_006082	0	0	0	0.0293225035553536	0.0231765823811621	0	0	0	0	0.0053746103407503	0	0	0	0.0129748806310982	0
TrH2_TrispH2_006084	0.0220765172086452	0	0	0	0.0231765823811621	0.0158242871158654	0	0.0139349516457178	0.0144793235260049	0.0053746103407503	0.0147075045041733	0	0.00260830327263812	0	0
TrH2_TrispH2_006085	0	0.010148678134673	0.0295551943254027	0.0733062588883839	0	0.0158242871158654	0.0941353666572531	0.0139349516457178	0.0868759411560292	0.0322476620445018	0.0808912747729529	0.0310337336684977	0.00260830327263812	0.50602034461283	0.0864341587795497
TrH2_TrispH2_006086	0.0883060688345807	0.233419597097478	0.384217526230235	0.307886287331212	0.301295570955107	0.205715732506251	0.439298377733848	0.264764081268638	0.188231205838063	0.161238310222509	0.191197558554252	0.217236135679484	0.0547743687254004	0.168673448204277	0.172868317559099
TrH2_TrispH2_006087	0	0	0	0.0293225035553536	0.0231765823811621	0.0158242871158654	0.0470676833286266	0.0557398065828712	0.0868759411560292	0.0161238310222509	0.0220612567562599	0	0.00260830327263812	0	0.0432170793897748
TrH2_TrispH2_006092	0.0220765172086452	0	0	0	0	0	0.0156892277762089	0	0.0144793235260049	0.0053746103407503	0.0514762657646064	0.0155168668342488	0.00782490981791435	0.0129748806310982	0
TrH2_orphan_534	39.3624301830143	28.9643273963566	0.0295551943254027	0.0293225035553536	0.370825318098593	0.269012880969712	0.345163011076595	0.0139349516457178	0.53573497046218	0.392346554874772	0.352980108100158	0.139651801508239	0.00521660654527623	0.402221299564044	0
TrH2_TrispH2_006098	0.0662295516259355	0.152230172020094	0.32510713757943	0.571788819329394	0.231765823811621	0.237364306737981	0.235338416643133	0.0836097098743067	0.217189852890073	0.150489089541008	0.360333860352245	0.186202402010986	0.198231048720497	0.155698567573178	0.129651238169325
TrH2_TrispH2_006099	0.0220765172086452	0	0	0	0	0	0	0	0.0144793235260049	0	0.00735375225208663	0	0.00260830327263812	0	0
TrH2_orphan_535	0	0.010148678134673	0	0	0	0.0316485742317309	0	0	0	0.0053746103407503	0.00735375225208663	0.0155168668342488	0	0	0
TrH2_TrispH2_006057	0.0220765172086452	0.0202973562693459	0.0591103886508054	0.0439837553330303	0.0463531647623242	0.0158242871158654	0.0470676833286266	0.153284468102896	0.0723966176300243	0.0429968827260024	0.0882450270250395	0.0775843341712441	0.0156498196358287	0.0518995225243928	0.129651238169325
TrH2_TrispH2_006059	0	0	0	0.0293225035553536	0.0231765823811621	0	0.0156892277762089	0.0139349516457178	0	0.0107492206815006	0.0220612567562599	0	0.00260830327263812	0	0
TrH2_TrispH2_006061	0.0662295516259355	0.10148678134673	0.206886360277819	0.0586450071107071	0	0.0316485742317309	0.0313784555524177	0.0696747582285889	0.0868759411560292	0.0806191551112544	0.0661837702687796	0.0620674673369953	0.0156498196358287	0.0778492837865892	0.0432170793897748
TrH2_TrispH2_006064	0.0441530344172903	0.131932815750748	0.147775971627013	0.307886287331212	0.11588291190581	0.0316485742317309	0.156892277762089	0.111479613165742	0.130313911734044	0.091368375792755	0.0294150090083465	0.124134934673991	0.0208664261811049	0.0518995225243928	0.0432170793897748
TrH2_TrispH2_006066	0	0	0	0.0146612517776768	0.0231765823811621	0.0632971484634617	0	0.0278699032914356	0.0434379705780146	0.0268730517037515	0.0220612567562599	0	0.00260830327263812	0.0129748806310982	0
TrH2_TrispH2_006068	0.132459103251871	0.0405947125386918	0	0.0146612517776768	0.11588291190581	0.0158242871158654	0.0627569111048354	0	0	0.0322476620445018	0.0147075045041733	0.0155168668342488	0.0156498196358287	0.0908241644176874	0.0432170793897748
TrH2_TrispH2_006070	0	0.0202973562693459	0	0	0	0.0316485742317309	0.0470676833286266	0.0418048549371534	0.0144793235260049	0.0053746103407503	0.0735375225208663	0.0310337336684977	0.0104332130905525	0.0259497612621964	0.0432170793897748
TrH2_TrispH2_006071	0	0	0	0	0	0	0	0.0139349516457178	0	0	0	0	0.00260830327263812	0	0
TrH2_TrispH2_006073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0432170793897748
TrH2_TrispH2_006075	0	0.010148678134673	0	0	0	0.0632971484634617	0	0	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_006083	0.0220765172086452	0	0.0295551943254027	0.0293225035553536	0	0	0.0313784555524177	0.0278699032914356	0.0144793235260049	0.0107492206815006	0.00735375225208663	0.0155168668342488	0	0.0129748806310982	0
TrH2_orphan_537	0	0	0	0	0	0	0.0156892277762089	0	0	0	0	0	0	0	0
TrH2_orphan_538	0	0	0	0.0146612517776768	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_006088	0.0441530344172903	0.010148678134673	0	0.0146612517776768	0	0	0	0	0.0144793235260049	0	0.00735375225208663	0	0	0	0
TrH2_TrispH2_006089	0	0	0	0	0.0463531647623242	0	0	0.0139349516457178	0.0289586470520097	0	0	0	0.00260830327263812	0	0
TrH2_TrispH2_006090	0.0662295516259355	0.0304460344040189	0	0	0.0231765823811621	0	0	0	0	0.0483714930667527	0.0147075045041733	0.0155168668342488	0.00260830327263812	0	0
TrH2_TrispH2_006093	0.0883060688345807	0.162378850154767	0.32510713757943	0.131951265999091	0	0.0158242871158654	0.188270733314506	0.320503887851509	0.419900382254141	0.0161238310222509	0.147075045041733	0.0465506005027465	0.0339079425442955	0.0518995225243928	0
TrH2_TrispH2_006094	0	0.0304460344040189	0.0591103886508054	0	0.0695297471434862	0.126594296926923	0	0.12541456481146	0.144793235260049	0.0967429861335053	0.110306283781299	0.248269869347981	0	0	0
TrH2_orphan_539	0.0441530344172903	0.0811894250773837	0	0	0	0	0	0	0	0	0	0.0155168668342488	0	0	0
TrH2_orphan_540	0.375300792546968	0.243568275232151	0	0	0	0	0	0	0.0289586470520097	0.0053746103407503	0.00735375225208663	0	0	0.0129748806310982	0
TrH2_TrispH2_006095	0.0441530344172903	0	0.0295551943254027	0.0146612517776768	0	0.0158242871158654	0	0.0975446615200245	0.0289586470520097	0.0376222723852521	0.0220612567562599	0.0775843341712441	0.0130415163631906	0	0.0432170793897748
TrH2_TrispH2_006096	0.0220765172086452	0.0304460344040189	0.0295551943254027	0.0293225035553536	0.0231765823811621	0.0316485742317309	0.0156892277762089	0.0139349516457178	0.0579172941040195	0.0268730517037515	0.0441225135125198	0.0155168668342488	0.0130415163631906	0.0389246418932946	0.0864341587795497
TrH2_TrispH2_006097	0	0.0405947125386918	0	0.0879675106660607	0	0	0.0313784555524177	0	0	0.0322476620445018	0.00735375225208663	0	0.0104332130905525	0.0389246418932946	0.0432170793897748
