lipophil	trans	unknown_1	unknown_2	fibre	gland	epithelia_gland_like	epithelia	peptidergic
TrH2_TrispH2_006649	0.0178692547474143	0.0149899258880429	0.0149180996330147	0.020095924546502	0.0172979190873618	0.0174032172283497	0.0180906895790011	0.0133439755656981	0.0186468149805643
TrH2_TrispH2_006651	0.0206772804934365	0.0141081655416874	0.0215483661365769	0.0180863320918518	0.0178384790588418	0.0153148311609477	0.0133299817950534	0.0181214482990962	0.0247428891088257
TrH2_TrispH2_006653	0.0303777330706042	0.0273345707370194	0.0116029663812337	0.0288041585166528	0.0240549187308625	0.0327180483892974	0.0380856622715812	0.0324538664992904	0.0337077040033277
TrH2_TrispH2_006655	0.0104662777806283	0.00969936380991011	0.00165756662589053	0.00401918490930039	0.00729755961498076	0.0059170938576389	0.00856927401110578	0.00757806019780385	0.00968200008606222
TrH2_TrispH2_006657	0.0178692547474143	0.0370339345469295	0.0198907995106863	0.0127274188794512	0.0259468786310427	0.0139225737826798	0.0114256986814744	0.0205925548853365	0.0190054075763444
TrH2_TrispH2_006659	0.0229747561038183	0.0290980914297303	0.0232059327624674	0.0221055170011522	0.0178384790588418	0.0215799893631536	0.0218992558061592	0.0215809975198327	0.0193640001721244
TrH2_TrispH2_006661	0.0148059539335718	0.0211622483125311	0.0248634993883579	0.0167466037887516	0.019189878987542	0.0174032172283497	0.014282123351843	0.0169682652255173	0.0136265186396431
TrH2_TrispH2_006662	0.0273144322567618	0.0193987276198202	0.059672398532059	0.030813750971303	0.029460518445663	0.0261048258425246	0.0257078220333173	0.0268526915704788	0.0283288150666265
TrH2_TrispH2_006663	0.00280802574602224	0.00440880173177732	0.00165756662589053	0.0020095924546502	0.00324335982888034	0.00313257910110295	0.000952141556789531	0.00345954922073654	0.00322733336202074
TrH2_TrispH2_006665	0.0186350799508749	0.0176352069271093	0.00994539975534317	0.020765788698052	0.0172979190873618	0.0170551528837827	0.016186406465422	0.0224046997152462	0.0157780742143236
TrH2_TrispH2_006623	0.027569707324582	0.037915694893285	0.0397815990213727	0.030143886819753	0.0332444382460234	0.0288893405990605	0.0285642467036859	0.0336070495728692	0.0301217780455269
TrH2_TrispH2_006626	0.00280802574602224	0.00617232242448825	0.00331513325178106	0.00535891321240052	0.00351363981462036	0.00313257910110295	0.00285642467036859	0.00543643448972885	0.00394451855358091
TrH2_TrispH2_006628	1.98706112791247	2.33137435576385	2.3089903098655	2.11074194153426	1.53654171893206	2.04383383129739	2.04139149775675	2.04953580262777	2.05796290718189
TrH2_TrispH2_006630	0.0114873780519092	0.00881760346355464	0.0198907995106863	0.0154068754856515	0.00756783960072078	0.0111380590261438	0.0123778402382639	0.0108728689794577	0.0100405926818423
TrH2_TrispH2_006632	0.0196561802221557	0.0158716862343984	0.0116029663812337	0.0194260603949519	0.0235143587593824	0.0191435389511847	0.014282123351843	0.0266879511313961	0.0240257039172655
TrH2_TrispH2_006634	0.106194428213205	0.0872942742891909	0.117687230438227	0.114546769915061	0.104328074495651	0.106159625092933	0.118065553041902	0.107575506720998	0.109370741712925
TrH2_TrispH2_006637	0.0181245298152345	0.0202804879661757	0.0132605330071242	0.0187561962434018	0.0137842792727414	0.0184474102620507	0.0133299817950534	0.0156503417128558	0.0139851112354232
TrH2_TrispH2_006639	0.0160823292726728	0.0211622483125311	0.0116029663812337	0.0140671471825514	0.0145951192299615	0.0153148311609477	0.0123778402382639	0.0144971586392769	0.0150608890227635
TrH2_TrispH2_006640	0.00127637533910102	0.00264528103906639	0.00165756662589053	0.00334932075775033	0.0018919599001802	0.00243645041196896	0	0.00181214482990962	0.00251014817046058
TrH2_TrispH2_006641	0.0224642059681779	0.0238075293515975	0.0116029663812337	0.0187561962434018	0.0300010784171431	0.0309777266664625	0.0152342649086325	0.0222399592761635	0.0329905188117676
TrH2_TrispH2_006642	0.00255275067820204	0	0.00165756662589053	0.000669864151550066	0.00162167991444017	0.00208838606740196	0.00476070778394766	0.000988442634496154	0.00143437038312033
TrH2_TrispH2_006644	0.0194009051543355	0.0193987276198202	0.0198907995106863	0.0227753811527022	0.0210818388877222	0.0212319250185866	0.0266599635901069	0.0177919674209308	0.0236671113214854
TrH2_TrispH2_006646	0.0234853062394587	0.0211622483125311	0.0298361992660295	0.0214356528496021	0.0227035188021623	0.0281932119099265	0.0180906895790011	0.0252052871796519	0.0251014817046058
TrH2_TrispH2_006648	0.00842407723806672	0.00529056207813278	0.0149180996330147	0.00870823397015085	0.00973007948664101	0.00904967295874184	0.00666499089752672	0.0103786476622096	0.00537888893670123
TrH2_TrispH2_006650	0.0102110027128081	0.00352704138542186	0.00497269987767158	0.010047962273251	0.00702727962924073	0.0104419303370098	0.00380856622715812	0.00741331975872115	0.00860622229872198
TrH2_TrispH2_006652	0.00306330081384244	0.00529056207813278	0.00331513325178106	0.00133972830310013	0.00108111994296011	0.00243645041196896	0.00190428311357906	0.00197688526899231	0.00322733336202074
TrH2_TrispH2_006654	0.0104662777806283	0.00440880173177732	0.00497269987767158	0.00535891321240052	0.00729755961498076	0.00835354426960786	0.00476070778394766	0.00774280063688654	0.0125507408523029
TrH2_TrispH2_006656	0.00944517750934754	0.00881760346355464	0.00828783312945264	0.00401918490930039	0.010000359472381	0.0111380590261438	0.00761713245431625	0.00906072414954808	0.00753044451138173
TrH2_TrispH2_006658	0.0421203861903336	0.0335068931615076	0.0480694321508253	0.0401918490930039	0.0402717178752642	0.0421157856926063	0.030468529817265	0.0461273229431538	0.0448240744725103
TrH2_TrispH2_006660	0.00995572764498794	0.0149899258880429	0.00165756662589053	0.010047962273251	0.0102706394581211	0.00870160861417485	0.0114256986814744	0.0108728689794577	0.0103991852776224
TrH2_TrispH2_006664	0.0354832344270083	0.0343886535078631	0.0348088991437011	0.0368425283352536	0.0459475975758048	0.0348064344566994	0.0390378038283708	0.0411851097706731	0.0344248891948879
TrH2_TrispH2_006666	0.00255275067820204	0.00440880173177732	0.00165756662589053	0.0020095924546502	0.00270279985740028	0.00661322254677289	0.00476070778394766	0.00362428965981923	0.00466170374514107
TrH2_TrispH2_006667	0.0265486070533012	0.0123446448489765	0.0215483661365769	0.0254548377589025	0.019460158973282	0.0268009545316585	0.0247556804765278	0.0225694401543288	0.0315561484286472
TrH2_orphan_889	0.00153165040692122	0.000881760346355464	0.00331513325178106	0.0020095924546502	0.00135139992870014	0.00174032172283497	0.00190428311357906	0.00131792351266154	0.00215155557468049
TrH2_orphan_890	0.00127637533910102	0.00176352069271093	0	0	0	0.000696128689133988	0	0.00115318307357885	0
TrH2_TrispH2_007265	0.0469706124789175	0.0529056207813278	0.0563572652802779	0.0555987245786555	0.0378391980036039	0.0480328795502452	0.0342770960444231	0.0441504376741615	0.0552232597501327
TrH2_TrispH2_007268	0.0505444634284003	0.0352704138542186	0.0497269987767158	0.0475603547600547	0.0418933977897043	0.0459444934828432	0.0457027947258975	0.0490926508466423	0.060960741282614
TrH2_TrispH2_007273	0.0497786382249397	0.0343886535078631	0.0397815990213727	0.0569384528817556	0.0597318768485462	0.0529057803741831	0.0580806349641614	0.0576591536789423	0.0584505931121534
TrH2_TrispH2_007274	0.0071477018989657	0.00617232242448825	0.00994539975534317	0.00267945660620026	0.00540559971480056	0.00765741558047387	0.00666499089752672	0.00543643448972885	0.00645466672404148
TrH2_TrispH2_007276	0.0472258875467377	0.0467332983568396	0.0613299651579495	0.0462206264569545	0.048380117447465	0.0466406221719772	0.0399899453851603	0.0499163530420558	0.0509201486007717
TrH2_TrispH2_007280	0.00382912601730305	0	0.00497269987767158	0.00401918490930039	0.00351363981462036	0.00208838606740196	0.00285642467036859	0.00345954922073654	0.00753044451138173
TrH2_TrispH2_007282	0.00893462737370713	0.00617232242448825	0.00994539975534317	0.010717826424801	0.00648671965776067	0.0104419303370098	0.00666499089752672	0.00955494546679615	0.00502029634092115
TrH2_TrispH2_007287	0.0127637533910102	0.00529056207813278	0.0132605330071242	0.00736850566705072	0.00918951951516095	0.00626515820220589	0.014282123351843	0.00741331975872115	0.0100405926818423
TrH2_TrispH2_007289	0.00663715176332529	0.00440880173177732	0.0116029663812337	0.00535891321240052	0.010000359472381	0.00522096516850491	0.000952141556789531	0.00576591536789423	0.00681325931982156
TrH2_TrispH2_007291	0.0257827818498406	0.0282163310833748	0.0248634993883579	0.0267945660620026	0.0321633183030633	0.0167070885392157	0.0285642467036859	0.0261937298141481	0.0233085187257054
TrH2_TrispH2_007293	0.0696900935149156	0.0449697776641287	0.0663026650356211	0.061627501942606	0.0686511163779671	0.0776183488384397	0.0514156440666347	0.0716620910009712	0.073870074730697
TrH2_TrispH2_007295	0.0237405813072789	0.0229257690052421	0.0331513325178106	0.0234452453042523	0.0172979190873618	0.0219280537077206	0.0199949726925802	0.0172977461036827	0.0182882223847842
TrH2_TrispH2_007297	0.0132743035266506	0.0105811241562656	0.0165756662589053	0.0113876905763511	0.0118923193725612	0.0184474102620507	0.0104735571246848	0.0116965711748712	0.017571037193224
TrH2_TrispH2_007299	0.00740297696678591	0.00617232242448825	0.00331513325178106	0.00602877736395059	0.00891923952942092	0.00870160861417485	0.00285642467036859	0.00593065580697692	0.00753044451138173
TrH2_TrispH2_007302	0.00127637533910102	0	0	0.00133972830310013	0.00216223988592022	0.00278451475653595	0.00190428311357906	0.002141625708075	0.000358592595780082
TrH2_TrispH2_007263	0.00382912601730305	0.000881760346355464	0.00165756662589053	0.00401918490930039	0.0048650397433205	0.00174032172283497	0.00190428311357906	0.00263584702532308	0.00394451855358091
TrH2_TrispH2_007264	0.113597405179991	0.139318134724163	0.1574688294596	0.0971303019747595	0.118652913739872	0.119038005841912	0.12092197771227	0.131462870387988	0.112956667670726
TrH2_TrispH2_007266	0.0625423916159499	0.0802401915183472	0.0397815990213727	0.0515795396693551	0.0786514758503481	0.055690295130719	0.0590327765209509	0.0555175279708673	0.0530717041754522
TrH2_TrispH2_007267	0.0142954037979314	0.0185169672734647	0.0149180996330147	0.0167466037887516	0.0181087590445819	0.0170551528837827	0.016186406465422	0.0177919674209308	0.0111163704691826
TrH2_TrispH2_007269	0.194519601678995	0.197514317583624	0.208853394862206	0.185552369979368	0.165411351272897	0.199440869436888	0.180906895790011	0.194228977678494	0.199736075849506
TrH2_TrispH2_007270	0.00433967615294346	0.00705408277084371	0.00497269987767158	0.00736850566705072	0.00324335982888034	0.00382870779023693	0.00190428311357906	0.00593065580697692	0.00502029634092115
TrH2_TrispH2_007271	0.00867935230588692	0.00969936380991011	0.00497269987767158	0.0127274188794512	0.0113517594010812	0.00974580164787583	0.00761713245431625	0.00889598371046538	0.00896481489450206
TrH2_TrispH2_007272	0.00229747561038183	0.00352704138542186	0	0.000669864151550066	0.00378391980036039	0.00208838606740196	0.00285642467036859	0.00329480878165385	0.00502029634092115
TrH2_TrispH2_007275	0.00102110027128081	0.000881760346355464	0	0.00334932075775033	0.00297307984314031	0.00313257910110295	0.000952141556789531	0.00345954922073654	0.00143437038312033
TrH2_TrispH2_007277	0.00408440108512326	0.00264528103906639	0.00165756662589053	0.00267945660620026	0.00297307984314031	0.00522096516850491	0.00285642467036859	0.00411851097706731	0.00502029634092115
TrH2_TrispH2_007278	0.0227194810359981	0.0432062569714177	0.0165756662589053	0.0160767396372016	0.0332444382460234	0.0233203110859886	0.0247556804765278	0.0228989210324942	0.0236671113214854
TrH2_TrispH2_007279	0.00178692547474143	0.000881760346355464	0.00165756662589053	0.0020095924546502	0.00270279985740028	0.00243645041196896	0.00285642467036859	0.002141625708075	0.00394451855358091
TrH2_TrispH2_007281	0.0459495122076367	0.036152174200574	0.0464118655249348	0.0455507623054045	0.0400014378895241	0.0442041717600082	0.0418942284987394	0.0438209567959961	0.0476928152387509
TrH2_TrispH2_007283	0.163631318472751	0.210740722778956	0.169071795840834	0.188901690737119	0.174871150773798	0.176120558350899	0.207566859380118	0.188627802749683	0.180730668273162
TrH2_TrispH2_007284	0.365298622050711	0.278636269448327	0.308307392415638	0.361726641837035	0.317308703258793	0.361986918349674	0.369430924034338	0.331457763434377	0.361819929142103
TrH2_TrispH2_007285	0.0127637533910102	0.0141081655416874	0.0132605330071242	0.0113876905763511	0.0143248392442215	0.0121822520598448	0.016186406465422	0.0151561203956077	0.0118335556607427
TrH2_TrispH2_007286	0.0204220054256163	0.0229257690052421	0.028178632640139	0.0180863320918518	0.0218926788449423	0.0236683754305556	0.0218992558061592	0.0263584702532308	0.0222327409383651
TrH2_TrispH2_007288	0.0324199336131659	0.0220440086588866	0.0248634993883579	0.0422014415476541	0.0259468786310427	0.0334141770784314	0.0276121051468964	0.0281706150831404	0.0365764447695684
TrH2_TrispH2_007290	0.0270591571889416	0.0255710500443085	0.0232059327624674	0.0227753811527022	0.029460518445663	0.0153148311609477	0.0199949726925802	0.0230636614715769	0.0215155557468049
TrH2_TrispH2_007292	0.00306330081384244	0.00440880173177732	0.00663026650356211	0.00133972830310013	0.00594615968628062	0.0055690295130719	0.00476070778394766	0.00527169405064615	0.00430311114936099
TrH2_TrispH2_007296	0.027569707324582	0.0335068931615076	0.03149376589192	0.030143886819753	0.0332444382460234	0.0257567614979576	0.030468529817265	0.0280058746440577	0.0311975558328672
TrH2_TrispH2_007298	0.00944517750934754	0.00969936380991011	0.00331513325178106	0.00937809812170092	0.00864895954368089	0.0163590241946487	0.00856927401110578	0.0115318307357885	0.00932340749028214
TrH2_TrispH2_007300	0	0	0	0	0.000270279985740028	0.000348064344566994	0	0.000164740439082692	0.000358592595780082
TrH2_TrispH2_007301	0.0176139796795941	0.0149899258880429	0.03149376589192	0.0214356528496021	0.0145951192299615	0.0163590241946487	0.0228513973629487	0.014991379956525	0.0279702224708464
TrH2_orphan_891	0.00357385094948285	0.00617232242448825	0.00497269987767158	0.00133972830310013	0.00729755961498076	0.00522096516850491	0.00476070778394766	0.00510695361156346	0.00358592595780082
TrH2_orphan_892	0.00102110027128081	0.00264528103906639	0.00497269987767158	0.00267945660620026	0.000270279985740028	0.000348064344566994	0.00285642467036859	0.000988442634496154	0.000717185191560165
TrH2_TrispH2_008407	0.0145506788657516	0.0185169672734647	0.0165756662589053	0.0147370113341014	0.0181087590445819	0.0163590241946487	0.0257078220333173	0.0131792351266154	0.0100405926818423
TrH2_TrispH2_008409	0.0324199336131659	0.0185169672734647	0.0265210660142484	0.0355028000321535	0.0181087590445819	0.0306296623218955	0.0314206713740545	0.0252052871796519	0.0272530372792863
TrH2_TrispH2_008410	0.0237405813072789	0.0238075293515975	0.0232059327624674	0.0348329358806034	0.0224332388164223	0.0264528901870915	0.0238035389197383	0.0266879511313961	0.0211569631510249
TrH2_TrispH2_008412	0.139124911962011	0.0811219518647027	0.132605330071242	0.143350928431714	0.122707113525973	0.144098638650736	0.135204101064113	0.136899304877717	0.154912001376996
TrH2_TrispH2_008414	0.0165928794083132	0.0290980914297303	0.0182332328847958	0.00937809812170092	0.0208115589019822	0.0146187024718137	0.0180906895790011	0.0182861887381788	0.0136265186396431
TrH2_TrispH2_008415	0.00127637533910102	0.000881760346355464	0	0.000669864151550066	0.00108111994296011	0	0.00190428311357906	0.00115318307357885	0.000717185191560165
TrH2_TrispH2_008416	0.0211878306290769	0.0405609759323513	0.0182332328847958	0.0334932075775033	0.0313524783458432	0.0323699840447304	0.0276121051468964	0.0298180194739673	0.0272530372792863
TrH2_orphan_893	0.011232102984089	0.00881760346355464	0.0116029663812337	0.00937809812170092	0.0048650397433205	0.0118341877152778	0.00952141556789531	0.00807228151505192	0.0125507408523029
TrH2_orphan_894	0.000510550135640407	0	0	0	0.000540559971480056	0.000696128689133988	0	0.000329480878165385	0
TrH2_TrispH2_008422	0.0109768279162688	0.013226405195332	0.0165756662589053	0.0147370113341014	0.0175681990731018	0.0121822520598448	0.0152342649086325	0.0126850138093673	0.0121921482565228
TrH2_TrispH2_008425	0	0	0	0	0	0	0	0	0.000358592595780082
TrH2_TrispH2_008426	0.0132743035266506	0.0105811241562656	0.0132605330071242	0.010717826424801	0.0118923193725612	0.0121822520598448	0.00476070778394766	0.00971968590587884	0.00968200008606222
TrH2_orphan_895	0.00102110027128081	0	0	0.000669864151550066	0.000810839957220084	0.00104419303370098	0.000952141556789531	0.00115318307357885	0
TrH2_TrispH2_008433	0.0510550135640407	0.0678955466693707	0.0580148319061685	0.0576083170333056	0.0648671965776067	0.06021513161009	0.0523677856234242	0.0630955881686711	0.052354518983892
TrH2_TrispH2_008434	0.00306330081384244	0.00440880173177732	0.00331513325178106	0.00267945660620026	0.00405419978610042	0.00208838606740196	0.000952141556789531	0.00329480878165385	0.00143437038312033
TrH2_TrispH2_008435	0	0	0	0	0.000540559971480056	0	0	0.000164740439082692	0
TrH2_TrispH2_008436	0.00536077642422428	0.00705408277084371	0	0.00133972830310013	0.00891923952942092	0.00382870779023693	0.00190428311357906	0.00461273229431538	0.00322733336202074
TrH2_TrispH2_008408	0.361724771101229	0.328896609190588	0.34643142481112	0.372444468261837	0.342715021918355	0.34040692898652	0.357053083796074	0.336070495728692	0.39158311459185
TrH2_TrispH2_008411	0.0132743035266506	0.0149899258880429	0.0149180996330147	0.0133972830310013	0.00918951951516095	0.00939773730330884	0.00666499089752672	0.0121907924921192	0.0154194816185435
TrH2_TrispH2_008413	0.00893462737370713	0.00705408277084371	0.0149180996330147	0.0133972830310013	0.00648671965776067	0.00870160861417485	0.00856927401110578	0.00955494546679615	0.0111163704691826
TrH2_TrispH2_008417	0.0255275067820204	0.024689289697953	0.0215483661365769	0.020095924546502	0.0270279985740028	0.0292374049436275	0.0295163882604755	0.0275116533268096	0.0265358520877261
TrH2_TrispH2_008418	0.123297857757158	0.0978753984454565	0.170729362466724	0.121915275582112	0.0948682749947498	0.142358316927901	0.151390507529535	0.119272077895869	0.119769926990548
TrH2_TrispH2_008419	0.00102110027128081	0	0	0.0020095924546502	0.000810839957220084	0.00208838606740196	0.000952141556789531	0.000494221317248077	0.00215155557468049
TrH2_TrispH2_008420	0.00510550135640407	0.00969936380991011	0.00331513325178106	0.00401918490930039	0.0102706394581211	0.00696128689133988	0.00476070778394766	0.00560117492881154	0.00466170374514107
TrH2_TrispH2_008421	0.0722428441931176	0.0581961828594606	0.0546996986543874	0.0756946491251574	0.048380117447465	0.0748338340819037	0.0676020505320567	0.0523874596282961	0.060960741282614
TrH2_TrispH2_008423	0.000510550135640407	0.000881760346355464	0	0.0020095924546502	0.000270279985740028	0.00139225737826798	0	0.000988442634496154	0.00143437038312033
TrH2_TrispH2_008424	0.00918990244152733	0.0123446448489765	0.0165756662589053	0.00736850566705072	0.0102706394581211	0.0107899946815768	0.00856927401110578	0.00840176239321731	0.00717185191560165
TrH2_TrispH2_008427	0.00536077642422428	0.00440880173177732	0.00828783312945264	0.00468904906085046	0.0108111994296011	0.00939773730330884	0.00285642467036859	0.00724857931963846	0.00753044451138173
TrH2_TrispH2_008428	0.161844392998009	0.224848888320643	0.142550729826585	0.139331743522414	0.240549187308625	0.118341877152778	0.114256986814744	0.170671094889669	0.135189408609091
TrH2_TrispH2_008429	0.00510550135640407	0.00264528103906639	0	0.00133972830310013	0.00351363981462036	0.00243645041196896	0.00380856622715812	0.00313006834257115	0.00179296297890041
TrH2_TrispH2_008430	0.0602449160055681	0.0590779432058161	0.0480694321508253	0.0696658717612068	0.0621643967202064	0.0525577160296161	0.0523677856234242	0.0627661072905058	0.0577334079205933
TrH2_TrispH2_008431	0.00970045257716774	0.00617232242448825	0.00994539975534317	0.0127274188794512	0.0048650397433205	0.00765741558047387	0.00856927401110578	0.00626013668514231	0.00932340749028214
TrH2_TrispH2_008432	0.00816880217024652	0.00440880173177732	0.00497269987767158	0.00736850566705072	0.0105409194438611	0.00939773730330884	0.0152342649086325	0.00626013668514231	0.00860622229872198
TrH2_TrispH2_007229	0.00816880217024652	0.00440880173177732	0.00663026650356211	0.00736850566705072	0.00918951951516095	0.00626515820220589	0.00190428311357906	0.00658961756330769	0.00502029634092115
TrH2_orphan_896	0.00382912601730305	0.00529056207813278	0.00497269987767158	0.00133972830310013	0.00405419978610042	0.00348064344566994	0	0.00428325141615	0.00179296297890041
TrH2_TrispH2_007235	0.0334410338844467	0.013226405195332	0.028178632640139	0.0247849736073524	0.0354066781319437	0.0306296623218955	0.0352292376012126	0.0265232106923135	0.0247428891088257
TrH2_TrispH2_007238	0.0119979281875496	0.0123446448489765	0.00994539975534317	0.0160767396372016	0.0135139992870014	0.00696128689133988	0.00761713245431625	0.0120260520530365	0.0121921482565228
TrH2_TrispH2_007240	0.209070280544747	0.152544539919495	0.243662294005908	0.128613917097613	0.0743269960785077	0.122866713632149	0.30468529817265	0.105928102330171	0.167462742229298
TrH2_TrispH2_007243	0	0	0	0	0	0.000696128689133988	0	0	0
TrH2_TrispH2_007245	0.0336963089522669	0.0652502656303043	0.0232059327624674	0.0428713056992042	0.0556776770624458	0.0455964291382762	0.0352292376012126	0.0439856972350788	0.04338970408939
TrH2_TrispH2_007246	0.0513102886318609	0.0890577949819019	0.0232059327624674	0.0529192679724552	0.0924357551230896	0.0532538447187501	0.0333249544876336	0.0527169405064615	0.039086592940029
TrH2_TrispH2_007247	0.0365043346982891	0.0255710500443085	0.0265210660142484	0.0401918490930039	0.0340552782032435	0.0323699840447304	0.0257078220333173	0.0324538664992904	0.0337077040033277
TrH2_TrispH2_007249	0.0071477018989657	0.00617232242448825	0.00165756662589053	0.0020095924546502	0.00702727962924073	0.0055690295130719	0.00380856622715812	0.00494221317248077	0.00466170374514107
TrH2_TrispH2_007250	0.00153165040692122	0	0.00331513325178106	0.00334932075775033	0.00108111994296011	0.00348064344566994	0.00190428311357906	0.002141625708075	0.00394451855358091
TrH2_TrispH2_007251	0.0395676355121316	0.0432062569714177	0.0215483661365769	0.0415315773961041	0.048109837461725	0.0455964291382762	0.0371335207147917	0.0443151781132442	0.0369350373653485
TrH2_TrispH2_007252	0.0607554661412085	0.072304348401148	0.0447542988990442	0.061627501942606	0.0589210368913261	0.0476848152056782	0.0399899453851603	0.0574944132398596	0.0530717041754522
TrH2_orphan_897	0.000765825203460611	0.00264528103906639	0	0.00334932075775033	0.00108111994296011	0.00104419303370098	0.00285642467036859	0.00164740439082692	0.00215155557468049
TrH2_TrispH2_007260	0.0122532032553698	0.011462884502621	0.0116029663812337	0.00736850566705072	0.0113517594010812	0.00974580164787583	0.0123778402382639	0.0140029373220288	0.0161366668101037
TrH2_TrispH2_007261	0.00638187669550509	0.00705408277084371	0.00331513325178106	0.00736850566705072	0.00648671965776067	0.00522096516850491	0.00761713245431625	0.00708383888055577	0.00932340749028214
TrH2_TrispH2_007262	0.0183798048830547	0.0255710500443085	0.0116029663812337	0.020765788698052	0.0181087590445819	0.0180993459174837	0.0276121051468964	0.0194393718117577	0.0225913335341452
TrH2_TrispH2_007230	0.0403334607155922	0.0476150587031951	0.0331513325178106	0.020765788698052	0.0656780365348268	0.0372428848686684	0.0390378038283708	0.0405261480143423	0.0448240744725103
TrH2_TrispH2_007232	0.00382912601730305	0.00529056207813278	0.00994539975534317	0.00736850566705072	0.0067569996435007	0.00626515820220589	0.00761713245431625	0.00527169405064615	0.00717185191560165
TrH2_TrispH2_007234	0.0306330081384244	0.0308616121224412	0.03149376589192	0.0234452453042523	0.0213521188734622	0.0306296623218955	0.0314206713740545	0.0260289893750654	0.0258186668961659
TrH2_TrispH2_007236	0.0165928794083132	0.0238075293515975	0.0215483661365769	0.0221055170011522	0.0127031593297813	0.0205357963294526	0.0190428311357906	0.0181214482990962	0.0215155557468049
TrH2_TrispH2_007237	0.00229747561038183	0.00264528103906639	0	0.00133972830310013	0.00513531972906053	0.00174032172283497	0	0.00362428965981923	0.00502029634092115
TrH2_TrispH2_007239	0.0135295785944708	0.0149899258880429	0.0165756662589053	0.0154068754856515	0.018919599001802	0.0104419303370098	0.0152342649086325	0.0191098909335923	0.0154194816185435
TrH2_TrispH2_007241	0.00433967615294346	0.00440880173177732	0.00331513325178106	0.00401918490930039	0.00270279985740028	0.00208838606740196	0.00190428311357906	0.00494221317248077	0.00215155557468049
TrH2_TrispH2_007244	0	0	0	0	0.000270279985740028	0.000348064344566994	0	0.000329480878165385	0.000358592595780082
TrH2_TrispH2_007248	0.535822367354607	0.509657480193458	0.459145955371676	0.490340558934648	0.559479570481858	0.487638146738359	0.438937257679974	0.500810934811385	0.505615560049916
TrH2_TrispH2_007253	0.00204220054256163	0	0	0	0.0018919599001802	0.000348064344566994	0.00190428311357906	0.00131792351266154	0.000358592595780082
TrH2_TrispH2_007254	0.00127637533910102	0	0	0.000669864151550066	0.000540559971480056	0.000348064344566994	0.00285642467036859	0.00131792351266154	0.00107577778734025
TrH2_TrispH2_007255	0	0	0	0	0	0.000348064344566994	0	0	0
TrH2_TrispH2_007256	0	0	0	0	0	0	0	0.000164740439082692	0.000717185191560165
TrH2_TrispH2_007257	0.119213456672035	0.118155886411632	0.130947763445352	0.146030385037914	0.09648995490919	0.149667668163807	0.154246932199904	0.130144946875327	0.134472223417531
TrH2_TrispH2_007258	0.0949623252291158	0.0978753984454565	0.0795631980427453	0.0844028830953083	0.0745972760642477	0.0946735017222224	0.0990227219061112	0.087806654031075	0.106502000946684
TrH2_TrispH2_007259	0.0605001910733883	0.037915694893285	0.0348088991437011	0.0582781811848557	0.0497315173761651	0.059170938576389	0.0542720687370033	0.0616129242169269	0.0527131115796721
TrH2_orphan_899	0.00459495122076367	0.00617232242448825	0.00331513325178106	0.00334932075775033	0.0048650397433205	0.00522096516850491	0.00952141556789531	0.00395377053798461	0.00394451855358091
TrH2_orphan_900	0.00153165040692122	0	0.00165756662589053	0	0.0018919599001802	0.00104419303370098	0	0.000823702195413461	0.000358592595780082
TrH2_TrispH2_007444	0.00357385094948285	0	0.00331513325178106	0.00133972830310013	0.00135139992870014	0.00208838606740196	0.000952141556789531	0.002141625708075	0.00430311114936099
TrH2_TrispH2_007447	0.0431414864616144	0.0555509018203942	0.0513845654026064	0.0395219849414539	0.0518937572620854	0.0497732012730801	0.0504635025098451	0.0558470088490327	0.0530717041754522
TrH2_TrispH2_007450	0.105683878077564	0.0864125139428355	0.0795631980427453	0.0877522038530586	0.111895914096372	0.0988502738570263	0.0990227219061112	0.0943962715943827	0.105784815755124
TrH2_TrispH2_007451	0.0533524891744226	0.0484968190495505	0.0613299651579495	0.0542589962755553	0.0413528378182243	0.0487290082393792	0.0504635025098451	0.0499163530420558	0.0537888893670124
TrH2_TrispH2_007452	0.00918990244152733	0.00705408277084371	0.00331513325178106	0.00803836981860079	0.00648671965776067	0.00835354426960786	0.00856927401110578	0.00757806019780385	0.0060960741282614
TrH2_orphan_901	0.000255275067820204	0	0.00165756662589053	0.000669864151550066	0.000810839957220084	0.00174032172283497	0	0.00197688526899231	0.00179296297890041
TrH2_TrispH2_007460	0.0745403198034995	0.0952301174063901	0.0745904981650738	0.0723453283674071	0.0840570755651487	0.0671764185014298	0.0733148998727939	0.0795696320769404	0.0720771117517966
TrH2_TrispH2_007461	0.0209325555612567	0.0141081655416874	0.00828783312945264	0.0241151094558024	0.0127031593297813	0.0125303164044118	0.014282123351843	0.0232284019106596	0.0236671113214854
TrH2_TrispH2_007464	0.00280802574602224	0.00264528103906639	0.00331513325178106	0.00535891321240052	0.00378391980036039	0.00104419303370098	0.00190428311357906	0.00362428965981923	0.00430311114936099
TrH2_TrispH2_007465	0.0477364376823781	0.0370339345469295	0.0414391656472632	0.0341630717290533	0.0318930383173233	0.0414196570034723	0.0542720687370033	0.0387140031844327	0.0387280003442489
TrH2_TrispH2_007467	0.0176139796795941	0.013226405195332	0.0182332328847958	0.0160767396372016	0.0181087590445819	0.0184474102620507	0.0104735571246848	0.0146618990783596	0.012909333448083
