lipophil	trans	unknown_2	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Tadh_TriadG52151	0.0180476411150881	0.0149464871798704	0.0160981342262432	0.0173933083594414	0.0159786255501373	0.0136932112101756	0.0187107178544538	0.0176821697501156
Tadh_orphan_14	0.000582181971454454	0.000879205128227672	0	0	0.00112525532043221	0.000760733956120865	0.000710533589409639	0.000964481986369941
Tadh_orphan_15	0.000582181971454454	0.000439602564113836	0.00229973346089188	0	0.000675153192259324	0.00152146791224173	0.00142106717881928	0.000964481986369941
Tadh_TriadG20245	0.557730328653367	0.49279447437161	0.446148291413025	0.514552038966808	0.457753864351821	0.556096521924353	0.453083585513546	0.425336555989144
Tadh_TriadG19489	0.0122258214005435	0.00835244871816288	0.00689920038267565	0.00579776945314714	0.0126028595888407	0.00532513769284606	0.0101843147815382	0.00739436189550288
Tadh_orphan_16	0.000582181971454454	0.00219801282056918	0.00459946692178377	0.00217416354493018	0.000675153192259324	0.000760733956120865	0.00213160076822892	0.00192896397273988
Tadh_TriadG52157	0.0384240101159939	0.0369266153855622	0.0206976011480269	0.0427585497169601	0.0366833234460899	0.0403188996744059	0.0438162380135944	0.0398652554366242
Tadh_TriadG20011	0.000582181971454454	0.000439602564113836	0	0.00144944236328678	0.00157535744860509	0.00152146791224173	0.00142106717881928	0.000964481986369941
Tadh_wf_g910	0.0157189132292702	0.0171445000004396	0.0252970680698107	0.0123202600879377	0.0162036766142238	0.0121717432979338	0.0187107178544538	0.0234690616683352
Tadh_TriadG52163	0.0122258214005435	0.0193425128210088	0.00459946692178377	0.0231910778125886	0.0139531659733594	0.011411009341813	0.0132632936689799	0.020897109704682
Tadh_TriadG52165	0.0314378264585405	0.03209098718031	0.0183978676871351	0.0347866167188828	0.0256558213058543	0.0220612847275051	0.0304345220797129	0.031827905550208
Tadh_TriadG49711	0.441293934362476	0.393883897445997	0.367957353742701	0.415265237081664	0.408917783445064	0.442747162462344	0.394227719857448	0.350106961052288
Tadh_TriadG52168	0.047447830673538	0.053631512821888	0.0528938696005133	0.0500057615333941	0.0551375107011781	0.050969175060098	0.0467767946361346	0.0479026053230404
