lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Hhon_orphan_12	0.00180667167716945	0.00230112525024737	0	0.00189356139891772	0.00220620650012615	0.0021355693598759	0.00264351288790859	0.00317520528760586
Hhon_g00103.t1	0.0643175117072325	0.0546517246933751	0.0532539906135547	0.0602152524855834	0.0527483917757435	0.0474096397892449	0.0517932710260609	0.0512266453067079
Hhon_g00104.t1	0.00469734636064057	0.00172584393768553	0.00343574132990675	0.00302969823826835	0.00280789918197874	0.00512536646370215	0.00440585481318099	0.00529200881267644
Hhon_g00106.t1	0.0122853674047523	0.0120809075637987	0.0103072239897203	0.0117400806732898	0.0120338536370518	0.0115320745433298	0.0120426698226947	0.00825553374777524
Hhon_g00108.t1	0.0216800601260334	0.0161078767517316	0.0326395426341142	0.0181781894296101	0.0192541658192828	0.0183658964949327	0.0224209056048544	0.0173577889055787
Hhon_g00110.t1	0.039385442562294	0.0379685666290816	0.0326395426341142	0.0329479683411683	0.0479348503209228	0.0405758178376421	0.0412192194744266	0.0342922171061433
Hhon_g00112.t1	0.0426374515811991	0.040269691879329	0.0481003786186946	0.0499900209314277	0.0489376714573438	0.0533892339968974	0.0525765341039598	0.0556719327093561
Hhon_g00115.t1	0.0961149332254148	0.0885933221345238	0.0635612146032749	0.0984651927437212	0.0850392323684991	0.0884125714988622	0.0855714912604485	0.0899641498154994
Hhon_g00116.t1	0.00542001503150835	0.00747865706330396	0.013742965319627	0.00530197191696961	0.00681918372766266	0.00298979710382626	0.00793053866372577	0.00635041057521172
Hhon_g00117.t1	0.0126467017401862	0.0115056262512369	0.0103072239897203	0.0121187929530734	0.0138389316826095	0.0196472381108583	0.0140008275174418	0.0171461085530717
Hhon_g00118.t1	0.0173440481008267	0.010930344938675	0.0206144479794405	0.0170420525902594	0.0180507804555776	0.00939650518345395	0.0212460109880061	0.0203213138406775
Hhon_g00119.t1	2.76456900040469	2.81197505580229	2.7709253825698	2.75854024594333	2.65627262615189	2.68184800213215	2.59162170899779	2.62801157637512
Hhon_g00120.t1	0.0140920390819217	0.0161078767517316	0.00687148265981351	0.0136336420722076	0.0138389316826095	0.0123863022872802	0.0106719594363717	0.0133358622079446
Hhon_orphan_13	0.00397467768977279	0.00575281312561843	0.00171787066495338	0.00227227367870126	0.00260733495469455	0.00555248033567733	0.00342677596580743	0.00317520528760586
Hhon_g00122.t1	0.0151760420882234	0.0172584393768553	0.0171787066495338	0.0177994771498265	0.0108304682733466	0.00982361905542913	0.017917142906936	0.0201096334881705
Hhon_g00124.t1	0.0252934034803723	0.0195595646271027	0.0292038013042074	0.0238588736263632	0.0230648861376825	0.0187930103669079	0.0204627479101072	0.0198979531356634
Hhon_g00126.t1	0.0343267618662196	0.0178337206894171	0.0171787066495338	0.0272672841444151	0.020457551182988	0.0222099213427093	0.0234978923369653	0.0268834047683963
Hhon_g00128.t1	0.0578134936694224	0.0632809443818027	0.0635612146032749	0.0545345682888302	0.0591664470488378	0.066629764028128	0.0561012179545046	0.0643508271621455
Hhon_g00132.t1	0.0639561773717986	0.058678693881308	0.0481003786186946	0.0617301016047175	0.0619743462308165	0.0563790311007237	0.0608007964218976	0.0548252112993279
Hhon_g00134.t1	0.0148147077527895	0.0201348459396645	0.0154608359845804	0.0189356139891772	0.0234660145922509	0.0128134161592554	0.0175255113679866	0.0160877067905364
Hhon_g00136.t1	0.0137307047464878	0.0195595646271027	0.0154608359845804	0.0200717508285278	0.0202569869557038	0.0196472381108583	0.0181129586764107	0.0139709032654658
Hhon_g00138.t1	0.0440827889229346	0.0333663161285869	0.0292038013042074	0.0359776665794366	0.0377060747294288	0.0294708571662874	0.0338761281191249	0.0423360705014115
Hhon_g00141.t1	0.372535699832341	0.333087879973307	0.340138391660769	0.363942500871985	0.359009966838711	0.359629880203101	0.352566292939216	0.357739795736927
Hhon_g00142.t1	0.00108400300630167	0	0	0.000757424559567086	0.000200564227284196	0	0	0
Hhon_g00144.t1	0.0169827137653928	0.0132314701889224	0.0171787066495338	0.0185569017093936	0.0120338536370518	0.0170845548790072	0.0172317877137745	0.014605944322987
Hhon_g00145.t1	0.00794935537954559	0.010930344938675	0.00687148265981351	0.00340841051805189	0.00621749104581007	0.00854227743950359	0.00616819673845338	0.00804385339526818
Hhon_orphan_14	0.0108400300630167	0.0103550636261132	0.00858935332476688	0.0113613683935063	0.00421184877296811	0.00854227743950359	0.0065598282774028	0.00973729621532464
Hhon_g00149.t1	0.0101173613921489	0.00862921968842764	0.0103072239897203	0.0121187929530734	0.0106299040460624	0.0115320745433298	0.0117489461684826	0.0133358622079446
Hhon_g00152.t1	0.0104786957275828	0.00862921968842764	0.013742965319627	0.00946780699458858	0.0154434455008831	0.011959188415305	0.0123363934769068	0.0118540997403952
Hhon_orphan_15	0.0310747528473146	0.0310651908783395	0.0343574132990675	0.0321905437816012	0.0312880194563346	0.0247726045745604	0.0316242467701657	0.0315403725235516
Hhon_g00156.t1	0.0596201653465919	0.0638562256943645	0.0652790852682283	0.0685469226408213	0.0629771673672375	0.0687653333880039	0.0579614677645143	0.0637157861046243
Hhon_g00159.t1	0.900083829565821	0.887659065282923	0.929368029739777	0.921028264433577	0.844776525321033	0.855509085566285	0.803921641578424	0.84523964756068
Hhon_g00161.t1	0.0368561022142568	0.0437213797547001	0.0171787066495338	0.0355989542996531	0.0447258226843757	0.0354504513739399	0.0369112725459829	0.0347155778111574
Hhon_g00162.t1	0.0350494305370874	0.0523505994431277	0.0446646372887878	0.0431731998953239	0.039912281229555	0.045274070429369	0.0413171273591639	0.0446645543789891
Hhon_g00164.t1	0.0834682314852287	0.080539383758658	0.0549718612785081	0.0670320735216871	0.0734065071860157	0.0858498882670111	0.0720602031666935	0.0749348447874983
Hhon_g00166.t1	0.0224027287969012	0.0258876590652829	0.0206144479794405	0.0242375859061468	0.0340959186383133	0.0226370352146845	0.0329949571564887	0.0321754135810727
Hhon_g00169.t1	0.00722668670867781	0.00747865706330396	0.0103072239897203	0.00871038243502149	0.00902539022778882	0.0128134161592554	0.010476143666897	0.0101606569203388
Hhon_g00171.t1	0.026377406486674	0.0270382216904066	0.0154608359845804	0.030675694662467	0.0264744780015139	0.0251997184465356	0.0304493521533175	0.0232848387757763
Hhon_g00172.t1	0.0513094756316124	0.0494741928803185	0.041228895958881	0.0435519121751075	0.0483359787754912	0.0414300455815924	0.05071628429395	0.0512266453067079
Hhon_g00173.t1	0.0260160721512401	0.0350921600662724	0.0395110252939277	0.0299182701028999	0.0348981755474501	0.0273352878064115	0.0365196410070335	0.0387375045087915
Hhon_g00176.t1	0.0426374515811991	0.0488989115677566	0.0498182492836479	0.0446880490144581	0.0551551625031539	0.0448469565573939	0.049345573907627	0.0491098417816373
Hhon_g00180.t1	0.00325200901890501	0.00287640656280921	0.00171787066495338	0.00719553331588732	0.00561579836395748	0.00384402484777662	0.00528702577581718	0.00486864810766232
Hhon_orphan_16	0.00325200901890501	0.00345168787537106	0.00515361199486013	0.00454454735740252	0.00300846340926294	0.00128134161592554	0.00489539423686776	0.00169344282005646
Hhon_g00181.t1	0.00289067468347112	0.00287640656280921	0.00515361199486013	0.00416583507761898	0.00441241300025231	0.00384402484777662	0.00626610462319074	0.00550368916518349
Hhon_g00182.t1	0.0249320691449384	0.0299146282532158	0.0206144479794405	0.0287821332635493	0.02868068450164	0.0294708571662874	0.0365196410070335	0.0321754135810727
Hhon_orphan_17	0.00397467768977279	0.00287640656280921	0	0.00340841051805189	0.00381072031839972	0.00170845548790072	0.00421003904370628	0.00402192669763409
Hhon_orphan_18	0.0426374515811991	0.0339415974411487	0.0292038013042074	0.039764789377272	0.0357004324565869	0.0358775652459151	0.0487581265992029	0.0417010294438903
Hhon_g00183.t1	0.106593628952998	0.0903191660722093	0.0944828865724357	0.0908909471480504	0.0944657510508563	0.099944646042192	0.0900752539583668	0.08488382135533
Hhon_g00184.t1	0.33531826328265	0.367604758727018	0.38652089961451	0.352959844758262	0.440639607343378	0.391236306729264	0.454390493066066	0.398170743065775
Hhon_g00186.t1	0.0220413944614673	0.0339415974411487	0.0377931546289743	0.0302969823826835	0.0314885836836188	0.0298979710382626	0.0305472600380548	0.0277301261784245
Hhon_g00188.t1	0.00144533734173556	0.00287640656280921	0	0.00113613683935063	0.00160451381827357	0.00298979710382626	0.00156652615579768	0.00084672141002823
Hhon_orphan_19	0	0	0	0.000378712279783543	0	0	0	0
Hhon_g00191.t1	0.0292680811701451	0.0391191292542053	0.0360752839640209	0.0371138034187872	0.0363021251384395	0.0209285797267838	0.0326033256175393	0.029423568998481
Hhon_orphan_20	0.00686535237324391	0.0080539383758658	0.0120250946546736	0.00908909471480504	0.0122344178643359	0.0102507329274043	0.0149799063648154	0.0131241818554376
Hhon_g00193.t1	0.0137307047464878	0.0120809075637987	0.0171787066495338	0.0189356139891772	0.0130366747734727	0.0140947577751809	0.0168401561748251	0.0158760264380293
Hhon_g00194.t1	0.00216800601260334	0.000575281312561843	0	0.00113613683935063	0.00200564227284196	0.00384402484777662	0.00234978923369653	0.00338688564011292
Hhon_g00195.t1	0.107316297623865	0.117932669075178	0.130558170536457	0.113613683935063	0.132773518462138	0.117029200921199	0.134525433629126	0.133146941726939
Hhon_orphan_21	0.00036133433543389	0.000575281312561843	0.00171787066495338	0.000378712279783543	0.000601692681852588	0	0.000489539423686776	0.000635041057521172
Hhon_g00198.t1	0.00180667167716945	0.00575281312561843	0	0.00605939647653669	0.00621749104581007	0.00341691097580144	0.00450376269791834	0.00550368916518349
Hhon_g00199.t1	0.0075880210441117	0.00747865706330396	0.0171787066495338	0.00984651927437212	0.0116327251824834	0.00597959420765251	0.0112594067447959	0.00889057480529641
Hhon_g00201.t1	0.0213187257905995	0.029339346940654	0.0309216719691608	0.0257524350252809	0.030686326774482	0.0234912629586349	0.0276100234959342	0.0315403725235516
Hhon_g00203.t1	0.00578134936694224	0.0040269691879329	0.00171787066495338	0.00454454735740252	0.00802256909136784	0.00640670807962769	0.00704936770108958	0.00571536951769055
Hhon_g00205.t1	0.00831068971497948	0.0080539383758658	0.00515361199486013	0.0121187929530734	0.0104293398187782	0.0115320745433298	0.0105740515516344	0.00889057480529641
Hhon_g00209.t1	0.145256402844424	0.149573141266079	0.154608359845804	0.1495913505145	0.156239533054389	0.150771196807238	0.148526261146568	0.141190795122207
Hhon_g00210.t1	0.00867202405041337	0.0103550636261132	0.00515361199486013	0.0106039438339392	0.010228775591494	0.0128134161592554	0.00920334116531139	0.00952561586281758
Hhon_orphan_22	0.00469734636064057	0.00460225050049474	0.00515361199486013	0.00189356139891772	0.00300846340926294	0.00341691097580144	0.00421003904370628	0.0029635249350988
Hhon_g00212.t1	0.0278227438284095	0.0224359711899119	0.027485930639254	0.0246162981859303	0.0250705284105245	0.0196472381108583	0.0220292740659049	0.0226497977182551
Hhon_g00213.t1	0.00325200901890501	0.00345168787537106	0.00687148265981351	0.00530197191696961	0.00401128454568392	0.00384402484777662	0.00274142077264595	0.00275184458259175
Hhon_g00215.t1	0.00831068971497948	0.00690337575074211	0.013742965319627	0.00568068419675315	0.0104293398187782	0.0123863022872802	0.00665773616214016	0.00867889445278935
Hhon_g00219.t1	0.0252934034803723	0.0310651908783395	0.0240501893093473	0.0329479683411683	0.0290818129562084	0.0239183768306101	0.0308409836922669	0.036832381336228
Hhon_g00221.t1	0.0122853674047523	0.0126561888763605	0.0103072239897203	0.00946780699458858	0.0158445739554515	0.011959188415305	0.0117489461684826	0.0124891407979164
Hhon_g00222.t1	0.0155373764236573	0.0143820328140461	0.0240501893093473	0.0121187929530734	0.0114321609551992	0.011959188415305	0.0108677752058464	0.0137592229129587
Hhon_g00223.t1	0.00397467768977279	0.0040269691879329	0.00515361199486013	0.00416583507761898	0.00381072031839972	0.00469825259172698	0.00205606557948446	0.00508032846016938
Hhon_g00224.t1	0.0740735387639475	0.0747865706330396	0.0721505679280418	0.0693043472003884	0.0571608047759958	0.0738906998517061	0.0578635598797769	0.0643508271621455
Hhon_g00226.t1	0.0513094756316124	0.0465977863175093	0.0498182492836479	0.039764789377272	0.0495393641391964	0.0529621201249223	0.0491497581381523	0.0438178329689609
Hhon_orphan_23	0.00505868069607446	0.00690337575074211	0.0103072239897203	0.00454454735740252	0.00621749104581007	0.0042711387197518	0.00489539423686776	0.00423360705014115
Hhon_orphan_24	0.00614268370237613	0.0126561888763605	0.0120250946546736	0.0109826561137228	0.00842369754593623	0.00640670807962769	0.00763681500951371	0.00550368916518349
Hhon_g00230.t1	0.0628721743654969	0.0650067883194882	0.0566897319434614	0.0590791156462327	0.0577624974578484	0.0491180952771456	0.0584510071882011	0.0611756218745396
Hhon_g00233.t1	0.00867202405041337	0.010930344938675	0.0120250946546736	0.00643810875632023	0.0116327251824834	0.0140947577751809	0.0126301171311188	0.0124891407979164
Hhon_g00237.t1	0.0390241082268602	0.0494741928803185	0.0446646372887878	0.0454454735740252	0.0373049462748604	0.0482638675331953	0.0330928650412261	0.0342922171061433
Hhon_g00238.t1	0.0747962074348153	0.0782382585084106	0.0824577919177621	0.0757424559567086	0.0776183559589838	0.0875583437549118	0.0672627168145631	0.0747231644349913
Hhon_g00239.t1	0.0075880210441117	0.0155325954391698	0.013742965319627	0.0155272034711253	0.0118332894097676	0.011959188415305	0.0110635909753211	0.0122774604454093
Hhon_orphan_25	0.00397467768977279	0.0040269691879329	0	0.00227227367870126	0.0050141056821049	0.00469825259172698	0.00695145981635222	0.00444528740264821
Hhon_g00241.t1	0.0187893854425623	0.018409002001979	0.0326395426341142	0.0177994771498265	0.0172485235464408	0.0183658964949327	0.0198753006016831	0.0196862727831563
Hhon_orphan_26	0.0187893854425623	0.0126561888763605	0.0103072239897203	0.0193143262689607	0.0166468308645883	0.0158032132630816	0.016546432520613	0.0169344282005646
Hhon_g00243.t1	0.0220413944614673	0.0241618151275974	0.0240501893093473	0.0185569017093936	0.0178502162282934	0.0200743519828334	0.0183087744458854	0.0154526657330152
Hhon_g00245.t1	0.00794935537954559	0.0149573141266079	0.0154608359845804	0.0106039438339392	0.0120338536370518	0.0123863022872802	0.010476143666897	0.0114307390353811
Hhon_g00248.t1	0.0448054575938024	0.0454472236923856	0.0360752839640209	0.039764789377272	0.0459292080480809	0.0457011843013442	0.041610851013376	0.0457229561415244
Hhon_g00249.t1	0.00469734636064057	0.010930344938675	0.00515361199486013	0.00757424559567086	0.00601692681852588	0.00597959420765251	0.00685355193161487	0.00677377128022584
Hhon_g00251.t1	0.0379401052205585	0.0742112893204777	0.0309216719691608	0.0352202420198695	0.0244688357286719	0.0196472381108583	0.0382819829323059	0.0237081994807904
Hhon_g00252.t1	0.016621379429959	0.0138067515014842	0.00858935332476688	0.0128762175126405	0.0152428812735989	0.011959188415305	0.0109656830905838	0.0141825836179728
Hhon_g00254.t1	0.00289067468347112	0.0040269691879329	0.00515361199486013	0.00568068419675315	0.0050141056821049	0.00469825259172698	0.00528702577581718	0.00423360705014115
Hhon_g00255.t1	0.00939469272128115	0.0080539383758658	0.0154608359845804	0.0106039438339392	0.0100282113642098	0.00854227743950359	0.0129238407853309	0.0116424193878882
Hhon_g00256.t1	0.023125397467769	0.0138067515014842	0.0206144479794405	0.021586599947662	0.0200564227284196	0.0149489855191313	0.0204627479101072	0.0234965191282834
Hhon_orphan_27	0.00722668670867781	0.0132314701889224	0.00687148265981351	0.0117400806732898	0.0124349820916201	0.00854227743950359	0.0176234192527239	0.014605944322987
Hhon_g00258.t1	0.0433601202520668	0.0379685666290816	0.041228895958881	0.0405222139368391	0.0451269511389441	0.0294708571662874	0.0449397190944461	0.0457229561415244
Hhon_g00260.t1	1.17542059316644	1.22649975838185	1.24717410275615	1.11795864992102	1.17871596374922	1.10665204228769	1.21082681054687	1.20615464858521
Hhon_g00261.t1	0.686896571659825	0.665600478634052	0.688866136646304	0.656687093144664	0.650028660628079	0.651348654762149	0.664011274288743	0.680340652957683
Hhon_orphan_28	0.0383014395559924	0.0494741928803185	0.041228895958881	0.0371138034187872	0.0354998682293027	0.0294708571662874	0.0310367994617416	0.0336571760486221
Hhon_g00264.t1	0.059258831011158	0.0546517246933751	0.0429467666238344	0.0677894980812542	0.0557568551850065	0.0503994368930712	0.0518911789107983	0.0522850470692432
Hhon_g00267.t1	0.0278227438284095	0.0385438479416435	0.0309216719691608	0.0340841051805189	0.0256722210923771	0.0230641490866597	0.0302535363838428	0.0302702904085092
Hhon_g00270.t1	0.016621379429959	0.018409002001979	0.00687148265981351	0.0159059157509088	0.0152428812735989	0.0170845548790072	0.0175255113679866	0.0135475425604517
Hhon_orphan_29	0.000722668670867781	0.000575281312561843	0	0.000378712279783543	0.00140394959098937	0.000854227743950359	0.000881170962636197	0.000635041057521172
Hhon_orphan_30	0.00216800601260334	0.000575281312561843	0	0.000757424559567086	0.000401128454568392	0.00042711387197518	0.000391631538949421	0.000423360705014115
Hhon_g00273.t1	0.0422761172457652	0.0448719423798237	0.0446646372887878	0.0409009262166227	0.0457286438207967	0.0457011843013442	0.0415129431286386	0.0410659883863691
Hhon_g00274.t1	0.000722668670867781	0.00460225050049474	0.0120250946546736	0.00833167015523795	0.0048135414548207	0.00469825259172698	0.00597238096897867	0.00402192669763409
Hhon_g00275.t1	0.0238480661386368	0.0264629403778448	0.0188965773144871	0.0223440245072291	0.0288812487289242	0.021355693598759	0.0243790632996015	0.0256133226533539
Hhon_g00279.t1	0.00036133433543389	0	0	0.000378712279783543	0.000401128454568392	0.00042711387197518	0.000391631538949421	0.000423360705014115
Hhon_g00280.t1	0.0654015147135341	0.0655820696320501	0.0463825079537412	0.0587004033664492	0.0587653185942694	0.0709009027478798	0.0576677441103022	0.066255950334709
Hhon_g00281.t1	0.0419147829103313	0.0563775686310606	0.0584076026084148	0.0465816104133758	0.048135414548207	0.0448469565573939	0.0468978767891932	0.0503799238966797
Hhon_g00283.t1	0.0466121292709718	0.040269691879329	0.0377931546289743	0.0424157753357568	0.0413162308205444	0.0371589068618406	0.0445480875554966	0.0461463168465385
Hhon_g00284.t1	0.00939469272128115	0.0126561888763605	0.00515361199486013	0.00568068419675315	0.0096270829096414	0.0115320745433298	0.0109656830905838	0.00952561586281758
Hhon_g00001.t1	0.00144533734173556	0.000575281312561843	0	0.000757424559567086	0.000802256909136784	0.00256268323185108	0.00205606557948446	0.00127008211504234
Hhon_g00002.t1	0.0238480661386368	0.0201348459396645	0.013742965319627	0.0257524350252809	0.0234660145922509	0.033314882014064	0.0187004059848349	0.0226497977182551
