lipophil	trans	unknown_2	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Tadh_TriadG54696	19	10	0	8	22	6	34	14
Tadh_TriadG22183	26	13	1	9	23	5	46	16
Tadh_orphan_1383	20	17	3	6	29	3	50	25
Tadh_TriadG54699	27	25	6	19	47	13	90	38
Tadh_TriadG54700	55	38	10	27	59	25	136	43
Tadh_TriadG22006	1	0	0	0	0	0	2	0
Tadh_hyp_clust7864	6	4	0	2	5	3	4	2
Tadh_TriadG4247	0	0	0	0	0	0	1	0
Tadh_TriadG23340	0	0	0	0	1	1	1	0
Tadh_TriadG54712	9	7	0	1	6	1	15	7
Tadh_TriadG54713	16	7	1	11	24	6	51	17
Tadh_TriadG54715	194	115	28	62	249	88	458	155
Tadh_TriadG54716	67	38	9	29	79	25	164	68
Tadh_TriadG4313	0	0	0	0	0	1	0	0
Tadh_TriadG13360	128	75	13	52	131	49	261	115
Tadh_TriadG22133	88	58	13	22	119	45	214	74
Tadh_TriadG54723	124	78	16	59	121	46	270	92
Tadh_TriadG54725	67	56	8	20	98	30	142	51
Tadh_TriadG54728	2	1	0	5	4	0	4	1
Tadh_wf_g3508	260	157	27	93	290	97	597	218
Tadh_TriadG4490	69	54	8	20	81	35	157	67
Tadh_wf_g3510	43	20	7	20	42	22	114	40
Tadh_orphan_1384	1	4	0	0	0	0	6	3
Tadh_TriadG22691	121	77	15	45	172	57	321	124
Tadh_TriadG54739	61	54	2	25	93	36	176	78
Tadh_TriadG23024	69	16	6	19	59	22	120	40
Tadh_TriadG54743	6	2	0	1	6	1	9	2
Tadh_TriadG54744	21	28	3	11	32	7	81	28
Tadh_TriadG22423	188	103	14	56	224	77	410	163
Tadh_TriadG54749	30	17	2	25	55	17	83	34
Tadh_TriadG63780	48	27	12	15	75	12	156	52
Tadh_TriadG54751	16	22	2	9	27	6	35	20
Tadh_TriadG54752	40	26	7	11	51	22	99	48
Tadh_wf_g3538	35	28	4	15	52	11	81	29
Tadh_orphan_1386	2	1	1	1	7	0	8	4
Tadh_TriadG54758	25	8	2	8	17	5	39	8
Tadh_TriadG54759	91	74	6	31	84	38	226	63
Tadh_TriadG54760	20	12	0	5	30	4	36	10
Tadh_TriadG54761	51	28	4	30	93	21	157	56
Tadh_orphan_1387	2	1	3	2	6	1	10	5
Tadh_TriadG7506	22	14	2	5	17	12	46	28
Tadh_TriadG16656	76	54	9	38	96	39	162	75
Tadh_TriadG13231	146	100	19	68	213	63	362	155
Tadh_TriadG54771	3	2	0	2	2	1	17	5
Tadh_TriadG54773	329	242	49	145	444	114	921	343
Tadh_TriadG6171	57	33	4	22	73	18	154	50
Tadh_TriadG54779	100	67	14	40	111	39	245	93
Tadh_TriadG50073	392	273	41	140	455	144	820	299
Tadh_TriadG23183	118	71	10	36	122	52	223	91
Tadh_TriadG22667	1037	632	116	402	1336	459	2228	820
Tadh_TriadG54788	262	178	36	98	379	104	673	260
Tadh_TriadG37409	663	416	63	225	835	245	1606	567
Tadh_TriadG21918	311	205	36	143	454	122	827	296
Tadh_orphan_1388	0	0	0	2	0	0	0	0
Tadh_TriadG54794	19	18	6	9	40	13	88	38
Tadh_orphan_1389	3	7	0	2	3	2	10	0
Tadh_TriadG23088	36	28	1	14	45	12	88	26
Tadh_TriadG54798	185	115	23	65	194	68	359	119
Tadh_orphan_1390	2	1	1	1	0	0	4	0
Tadh_TriadG22993	8	10	1	2	9	4	29	12
Tadh_TriadG54806	34	26	5	11	41	9	107	37
Tadh_orphan_1391	0	1	0	0	0	0	1	1
Tadh_TriadG22356	1817	1133	191	696	2125	668	4242	1476
Tadh_TriadG22125	0	1	0	0	1	0	3	2
Tadh_TriadG54815	78	41	12	26	91	24	177	64
Tadh_TriadG54819	109	52	18	46	137	42	198	94
Tadh_TriadG54820	46	27	5	20	63	12	79	32
Tadh_TriadG6275	61	34	5	18	81	17	129	41
Tadh_TriadG22109	31	22	4	9	27	9	76	30
Tadh_TriadG22811	244	169	18	80	291	100	527	188
Tadh_orphan_1392	3	2	0	0	1	0	5	5
Tadh_TriadG23191	39	24	3	17	40	13	119	41
Tadh_TriadG54829	48	26	6	14	56	19	153	53
Tadh_wf_g3615	3	4	1	1	3	3	9	6
Tadh_wf_g3616	12	12	1	4	16	5	17	12
Tadh_TriadG54830	116	77	18	45	192	43	347	149
Tadh_TriadG50080	130	77	13	49	137	51	245	92
Tadh_TriadG54834	583	480	117	223	1052	345	1687	729
Tadh_TriadG63786	7044	4385	1296	2367	10239	3219	22696	8962
Tadh_TriadG54836	402	265	98	158	572	182	1169	473
Tadh_TriadG54837	208	102	23	69	265	112	627	235
Tadh_TriadG54838	177	20	2	22	130	7	239	82
Tadh_TriadG54839	185	76	23	65	358	113	639	251
Tadh_TriadG63787	3805	1982	481	1240	5536	1508	11861	4870
Tadh_TriadG54842	28	5	1	8	20	6	44	25
Tadh_TriadG54844	45	39	4	21	103	23	125	47
Tadh_TriadG63788	110	89	11	44	132	53	263	90
Tadh_TriadG54852	9	10	1	7	20	9	38	21
Tadh_TriadG15835	85	62	11	38	103	46	195	76
Tadh_TriadG15925	126	78	12	49	137	52	278	103
Tadh_TriadG54855	321	206	39	150	427	119	805	281
Tadh_TriadG15365	9	3	0	1	5	2	17	4
Tadh_TriadG54857	114	44	15	44	85	40	227	70
Tadh_orphan_1394	1	0	0	0	3	0	5	0
Tadh_TriadG54863	0	0	0	0	0	0	2	0
Tadh_TriadG54864	1	0	0	0	1	0	1	0
Tadh_TriadG22445	11	6	0	4	21	5	31	14
Tadh_orphan_1395	1	2	2	0	2	0	4	2
Tadh_TriadG23041	72	44	9	27	98	29	249	92
Tadh_TriadG54868	1	0	0	1	0	0	1	0
Tadh_TriadG22089	27	14	4	10	21	8	49	32
Tadh_TriadG54871	142	87	24	56	198	52	362	119
Tadh_TriadG50087	87	47	11	31	88	24	177	64
Tadh_orphan_1396	10	1	0	1	4	0	10	3
Tadh_TriadG54882	111	61	18	48	138	45	300	93
Tadh_TriadG50088	191	125	26	70	242	70	413	151
Tadh_orphan_1397	2	3	0	1	0	2	7	4
Tadh_TriadG54889	22	18	1	10	23	14	39	23
Tadh_TriadG54891	201	104	25	79	223	61	432	160
Tadh_TriadG63795	744	482	90	329	947	292	1759	602
Tadh_TriadG63796	422	258	57	194	585	149	1080	407
Tadh_orphan_1398	1	1	1	0	1	1	3	4
Tadh_TriadG54897	16	12	4	8	30	9	53	21
Tadh_TriadG22251	7	12	2	4	24	3	30	13
Tadh_TriadG54900	5	2	1	1	6	1	12	6
Tadh_TriadG54901	13	8	2	2	16	5	29	19
Tadh_TriadG54902	21	14	7	5	47	6	71	17
Tadh_wf_g3692	1	1	0	0	1	0	3	0
Tadh_TriadG54907	31	16	4	13	39	10	64	28
Tadh_wf_g3695	55	33	4	18	75	15	142	46
Tadh_TriadG54910	5720	3192	674	2251	7879	2318	13624	5122
Tadh_TriadG54911	72	45	15	37	97	29	156	65
Tadh_TriadG54912	20	20	4	12	22	6	55	23
Tadh_TriadG63797	573	391	62	240	799	239	1478	501
Tadh_TriadG54914	707	482	56	258	838	238	1620	613
Tadh_TriadG37449	1170	738	116	428	1418	514	2441	888
Tadh_TriadG54917	0	0	0	0	1	0	3	0
Tadh_TriadG54918	100	53	16	36	136	32	233	78
Tadh_TriadG54920	118	52	14	33	130	34	224	69
Tadh_TriadG54923	130	83	10	66	173	47	297	111
Tadh_TriadG54925	4	6	1	2	12	2	21	9
Tadh_TriadG50096	135	89	15	58	131	44	299	115
Tadh_TriadG22031	407	257	50	144	498	156	889	364
Tadh_TriadG54933	42	19	6	21	48	13	107	45
Tadh_TriadG54934	87	276	28	124	249	110	507	288
Tadh_TriadG54935	29	78	16	44	38	28	132	70
Tadh_TriadG22300	0	1	0	0	0	0	0	0
Tadh_TriadG22330	31	22	2	7	31	7	46	26
Tadh_TriadG22580	45	33	4	14	57	21	102	46
Tadh_TriadG22415	66	34	19	22	72	23	151	50
Tadh_TriadG54945	53	55	5	29	84	32	173	61
Tadh_TriadG54946	26	14	7	13	31	8	80	22
Tadh_orphan_1399	55	56	9	35	86	14	178	56
Tadh_TriadG54951	98	84	12	41	109	27	244	89
Tadh_TriadG54954	44	22	2	18	51	10	103	31
Tadh_orphan_1400	6	3	2	2	9	1	11	9
Tadh_TriadG22911	49	40	8	15	82	17	141	61
Tadh_wf_g3747	76	48	4	40	96	33	178	81
Tadh_orphan_1401	21	16	5	7	25	8	35	14
Tadh_TriadG54966	32	21	6	11	36	14	65	26
Tadh_orphan_1402	5	3	1	0	3	3	14	3
Tadh_TriadG54968	169	125	19	74	262	61	447	137
Tadh_orphan_1403	2	0	0	0	0	0	5	4
Tadh_TriadG6101	24	15	4	5	31	5	49	15
Tadh_orphan_1404	11	12	0	2	15	3	29	12
Tadh_orphan_1405	4	0	0	0	4	1	10	1
Tadh_TriadG54975	76	42	5	39	90	17	160	59
Tadh_TriadG54976	225	142	25	84	263	89	494	177
Tadh_TriadG54979	107	50	18	58	136	50	274	77
Tadh_TriadG9345	39	30	4	8	46	22	97	35
Tadh_orphan_1406	1	1	0	2	3	0	5	2
Tadh_TriadG22933	48	23	4	15	45	13	98	32
Tadh_TriadG54985	477	323	38	184	568	225	1012	401
Tadh_TriadG54997	45	33	3	27	62	15	99	50
Tadh_TriadG22387	383	212	35	139	455	145	763	257
Tadh_TriadG55000	26	13	5	4	35	12	54	15
Tadh_TriadG55003	20	16	3	11	40	12	67	22
Tadh_TriadG55007	86	61	10	45	108	34	176	93
Tadh_TriadG50105	368	189	28	137	454	106	782	272
Tadh_TriadG63801	1220	747	141	480	1505	422	2642	873
Tadh_TriadG55011	46	34	5	17	64	21	123	63
Tadh_orphan_1408	509	323	65	187	648	213	1154	418
Tadh_TriadG23038	129	64	15	43	142	54	290	80
Tadh_orphan_1409	18	11	0	9	10	4	33	15
Tadh_TriadG63802	74	44	5	25	75	22	160	76
Tadh_wf_g3801	20	18	4	5	25	5	45	25
Tadh_TriadG55017	23	13	3	19	28	11	50	22
Tadh_wf_g3804	164	116	14	85	219	70	411	151
Tadh_orphan_1410	2	2	0	1	5	1	3	2
Tadh_TriadG55021	48	35	9	25	92	34	167	70
Tadh_orphan_1411	3	1	0	0	1	0	1	2
Tadh_wf_g3811	168	104	12	70	239	59	414	144
Tadh_TriadG63804	68	55	8	34	89	24	208	64
Tadh_orphan_1412	15	24	5	8	43	8	74	22
Tadh_TriadG55031	3	3	0	1	6	3	10	3
Tadh_TriadG55032	94	51	7	25	103	35	175	68
Tadh_orphan_1413	3	5	1	1	7	1	26	12
Tadh_orphan_1414	17	22	2	9	26	10	36	24
Tadh_orphan_1415	3	2	1	0	3	1	5	1
Tadh_TriadG23354	44	21	7	26	61	19	133	53
Tadh_orphan_1416	0	0	0	0	1	0	0	1
Tadh_orphan_1417	2	0	0	1	5	1	5	0
Tadh_orphan_1418	30	10	0	5	16	3	21	17
Tadh_orphan_1419	22	12	2	7	16	7	47	22
Tadh_TriadG55035	36	32	1	19	53	15	121	64
Tadh_TriadG55036	163	106	20	72	194	63	439	169
Tadh_TriadG1749	44	30	2	19	51	13	105	30
Tadh_TriadG6336	4	2	1	0	5	3	13	2
Tadh_TriadG55043	39	33	7	20	60	15	100	49
Tadh_TriadG55046	59	31	5	22	62	18	120	36
Tadh_orphan_1420	6	6	0	4	13	5	39	11
Tadh_TriadG55047	5	6	2	3	5	1	22	7
Tadh_TriadG55048	71	64	18	30	137	40	290	107
Tadh_TriadG55049	68	56	10	42	103	36	167	53
Tadh_TriadG55051	112	77	8	49	134	49	236	86
Tadh_TriadG55052	11	12	4	7	19	7	47	15
Tadh_orphan_1422	3	0	1	0	2	1	2	1
Tadh_wf_g3836	121	76	9	48	144	46	284	91
Tadh_wf_g3839	10	6	1	3	17	2	25	15
Tadh_orphan_1423	5	5	2	3	10	2	14	8
Tadh_TriadG63806	296	237	32	144	395	102	820	296
Tadh_TriadG55060	107	46	6	39	108	30	209	86
Tadh_TriadG55062	67	46	8	40	101	43	175	63
Tadh_TriadG55064	1	1	0	2	1	2	6	3
Tadh_TriadG55065	95	64	15	47	109	38	265	95
Tadh_TriadG23229	46	21	3	18	39	17	72	34
Tadh_TriadG22476	119	86	16	55	144	41	263	116
Tadh_TriadG55068	2	6	0	5	19	2	30	12
Tadh_TriadG55069	4	2	0	0	2	1	7	6
Tadh_TriadG55070	20	10	1	6	32	7	51	25
Tadh_TriadG55071	7	5	0	2	9	3	22	4
Tadh_TriadG22516	56	37	8	17	90	19	148	41
Tadh_TriadG55075	24	25	1	12	34	12	70	21
Tadh_TriadG55076	40	23	4	12	50	13	110	26
Tadh_TriadG55079	65	39	7	26	70	18	133	46
Tadh_TriadG50116	54	47	9	29	97	25	173	67
Tadh_TriadG50117	924	616	95	338	1108	335	2099	757
Tadh_TriadG55083	59	39	15	36	105	32	212	80
Tadh_TriadG55084	187	160	22	133	264	86	598	225
Tadh_TriadG55086	6	6	1	2	5	2	8	7
Tadh_TriadG55087	3	1	0	1	3	0	9	2
Tadh_TriadG55088	46	23	4	11	39	18	88	29
Tadh_TriadG22532	25	16	6	7	34	10	55	28
Tadh_TriadG55091	29	19	5	5	33	4	85	32
Tadh_TriadG55092	43	19	1	9	49	16	83	24
Tadh_wf_g3872	1053	595	99	407	1256	407	2252	901
Tadh_TriadG22087	23	14	3	22	34	15	59	34
Tadh_TriadG22435	453	256	54	152	536	170	1041	410
Tadh_TriadG55099	124	66	18	51	164	45	300	110
Tadh_TriadG55101	0	0	0	0	0	0	1	0
Tadh_TriadG22645	59	40	8	32	87	28	149	56
Tadh_TriadG35747	8801	5607	1073	3274	10597	3389	20411	7555
Tadh_TriadG55106	53	37	7	37	83	26	171	66
Tadh_TriadG10976	80	40	13	26	100	18	158	44
Tadh_orphan_1424	22	17	5	4	34	6	42	17
Tadh_TriadG21952	27	16	1	11	24	16	57	23
Tadh_TriadG53994	2	1	0	1	3	0	7	3
Tadh_TriadG15433	28	17	2	10	33	5	61	18
Tadh_TriadG5002	18	18	4	12	33	8	67	22
Tadh_TriadG15767	42	26	9	17	64	24	98	39
Tadh_orphan_1425	5	2	1	2	6	2	9	4
Tadh_TriadG15221	26	14	5	18	27	8	73	27
Tadh_TriadG54002	19	18	1	13	27	9	59	19
Tadh_orphan_1426	5	1	0	1	5	0	17	0
Tadh_TriadG54003	11	10	1	0	20	3	33	15
Tadh_TriadG54005	69	45	7	24	82	29	129	48
Tadh_TriadG54007	37	15	3	14	43	15	74	39
Tadh_orphan_1427	145	127	13	82	195	68	411	117
Tadh_TriadG54011	25	32	2	8	52	13	92	34
Tadh_TriadG22592	394	274	51	168	495	163	888	331
Tadh_TriadG54013	430	266	56	161	517	184	892	340
Tadh_TriadG54015	310	205	33	105	340	110	665	211
Tadh_TriadG54017	71	50	6	38	87	28	149	57
Tadh_wf_g2794	9	6	2	5	8	6	39	13
Tadh_orphan_1428	2	4	0	1	1	0	6	5
Tadh_TriadG4648	63	30	6	25	78	21	123	40
Tadh_orphan_1429	3	3	0	0	0	0	4	1
Tadh_TriadG54022	77	45	19	43	112	19	255	73
Tadh_TriadG54023	6	8	1	0	7	2	31	8
Tadh_TriadG22852	222	163	25	72	259	64	521	156
Tadh_orphan_1430	1	1	0	0	0	0	3	1
Tadh_TriadG54032	209	127	36	86	287	79	548	192
Tadh_TriadG22902	120	65	15	50	165	49	279	92
Tadh_TriadG22201	73	63	13	35	110	43	196	92
Tadh_orphan_1431	1	0	0	0	2	0	1	2
Tadh_TriadG54041	12	9	5	3	16	2	33	22
Tadh_TriadG54042	27	16	4	9	37	9	69	22
Tadh_TriadG54043	120	59	9	43	123	37	288	94
Tadh_TriadG54045	112	87	12	47	135	63	322	134
Tadh_orphan_1432	16	6	4	5	22	5	24	9
Tadh_TriadG54049	77	49	7	40	110	27	206	81
Tadh_TriadG63238	4354	2763	459	1689	5457	1722	10251	3634
Tadh_TriadG23176	37	34	4	21	57	14	99	61
Tadh_TriadG54053	16	14	3	5	12	8	31	15
Tadh_TriadG49948	171	125	24	75	239	73	496	154
Tadh_orphan_1433	17	9	0	4	22	3	26	15
Tadh_TriadG54060	119	77	4	55	109	38	217	70
Tadh_TriadG54062	55	36	9	17	61	29	161	69
Tadh_TriadG54064	204	134	25	92	228	89	418	145
Tadh_TriadG23005	2	1	2	1	7	2	9	9
Tadh_TriadG22565	7	4	0	4	8	2	19	4
Tadh_TriadG22976	60	40	3	28	69	28	125	35
Tadh_orphan_1434	4	4	1	0	6	4	14	3
Tadh_TriadG11844	16	9	2	12	19	5	34	17
Tadh_TriadG23130	19	13	1	10	14	3	20	21
Tadh_TriadG54071	1295	725	138	446	1500	534	2352	821
Tadh_TriadG54073	2306	1502	266	875	2748	944	5202	1814
Tadh_TriadG54075	25	16	2	18	38	2	59	15
Tadh_TriadG54077	82	37	11	29	84	33	159	52
Tadh_TriadG54078	30	23	2	7	21	6	72	24
Tadh_TriadG17277	59	31	7	24	82	22	120	49
Tadh_orphan_1435	9	2	2	3	15	2	24	11
Tadh_TriadG54083	79	73	10	40	115	26	201	69
Tadh_TriadG37300	70	51	9	27	60	19	150	57
Tadh_orphan_1436	6	0	0	3	5	0	8	0
Tadh_TriadG15044	166	130	19	58	166	72	449	144
Tadh_TriadG54101	3	4	0	2	4	1	5	1
Tadh_wf_g2871	0	0	0	0	1	0	0	0
Tadh_TriadG54102	57	39	11	30	116	16	177	67
Tadh_TriadG54103	7	4	2	7	5	1	20	9
Tadh_orphan_1437	9	6	2	4	16	1	8	3
Tadh_TriadG22806	178	99	29	69	230	73	411	168
Tadh_orphan_1438	22	17	2	10	27	3	84	24
Tadh_orphan_1439	6	4	0	0	8	4	14	8
Tadh_TriadG54105	52	16	10	7	58	20	110	37
Tadh_TriadG22604	195	88	17	52	246	63	427	154
Tadh_TriadG54107	204	173	26	79	293	88	610	192
Tadh_TriadG63713	4737	2829	474	1686	5184	1720	9979	3466
Tadh_TriadG54111	16	9	5	10	19	9	49	30
Tadh_orphan_1440	2	2	0	0	2	1	5	2
Tadh_orphan_1441	11	5	0	0	7	1	15	6
Tadh_orphan_1442	1	0	1	0	1	0	0	1
Tadh_orphan_1443	1	0	0	0	1	0	5	2
Tadh_TriadG54113	38	28	3	19	50	19	122	31
Tadh_orphan_1444	3	1	0	0	3	0	7	1
Tadh_orphan_1445	1	1	0	1	1	0	4	0
Tadh_TriadG21996	85	59	12	36	142	28	230	92
Tadh_orphan_1446	16	18	2	10	26	7	44	19
Tadh_TriadG54118	296	172	38	122	411	120	697	256
Tadh_TriadG54121	510	302	75	173	563	140	1271	442
Tadh_TriadG63717	1265	911	150	478	1586	455	3355	1150
Tadh_orphan_1447	2	3	1	4	7	0	12	6
Tadh_TriadG63718	161	124	27	69	232	51	415	135
Tadh_TriadG22772	55	68	11	32	85	14	238	82
Tadh_TriadG23218	115	87	14	36	147	29	266	90
Tadh_TriadG54130	3	5	0	1	3	0	11	4
Tadh_TriadG54132	87	64	16	46	124	20	229	80
Tadh_TriadG22766	597	357	83	281	770	247	1423	494
Tadh_orphan_1449	1	4	0	0	1	2	7	3
Tadh_TriadG54139	141	74	20	46	133	54	346	107
Tadh_TriadG54142	221	197	34	99	306	85	625	241
Tadh_orphan_1450	0	2	0	0	0	0	4	0
Tadh_wf_g2916	59	36	5	33	97	29	116	55
Tadh_TriadG54145	7	6	0	4	12	5	28	12
Tadh_orphan_1451	4	1	0	3	6	0	17	1
Tadh_TriadG54146	14	5	2	2	8	3	25	3
Tadh_TriadG63720	1264	837	112	493	1516	474	2859	892
Tadh_TriadG54148	63	50	11	15	65	12	148	46
Tadh_TriadG54149	11	11	1	7	12	9	41	12
Tadh_TriadG54152	46	27	7	17	38	19	92	37
Tadh_TriadG63721	34	30	2	11	42	7	80	31
Tadh_orphan_1452	4	3	0	1	3	2	8	5
Tadh_TriadG22456	66	56	12	31	88	22	198	73
Tadh_orphan_1453	5	1	1	1	7	0	11	3
Tadh_orphan_1454	8	9	3	8	13	3	16	9
Tadh_TriadG63722	208	151	28	84	275	54	582	257
Tadh_TriadG54160	155	96	15	49	232	71	399	135
Tadh_TriadG63723	299	212	55	125	537	139	906	315
Tadh_TriadG54163	29	20	7	12	49	18	77	47
Tadh_wf_g2935	9	0	0	0	13	0	8	2
Tadh_TriadG12445	44	29	7	21	68	18	92	35
Tadh_orphan_1455	1	1	1	1	2	0	1	1
Tadh_TriadG22844	51	42	9	31	61	19	160	56
Tadh_orphan_1456	90	57	7	23	79	23	203	76
Tadh_TriadG54168	320	260	28	149	355	141	844	271
Tadh_TriadG54169	25	9	5	6	20	6	44	24
Tadh_TriadG54172	79	65	10	33	97	31	227	71
Tadh_TriadG54174	69	53	9	24	99	27	193	68
Tadh_TriadG54175	1555	897	184	585	2081	668	3581	1311
Tadh_wf_g2949	123	95	25	56	205	74	398	143
Tadh_TriadG54177	74	46	11	33	99	33	198	53
Tadh_TriadG22773	21	14	4	6	34	5	75	26
Tadh_orphan_1457	0	0	0	1	0	1	4	0
Tadh_wf_g2953	0	0	0	0	1	0	1	0
Tadh_wf_g2954	9	6	0	3	7	1	29	6
Tadh_TriadG54182	46	43	2	12	60	17	77	42
Tadh_TriadG54185	164	99	12	84	208	59	370	135
Tadh_orphan_1459	12	5	0	2	11	3	20	9
Tadh_TriadG54187	20	15	6	12	30	6	54	15
Tadh_TriadG54190	216	154	17	76	267	83	497	203
Tadh_TriadG54191	47	23	6	13	80	23	155	53
Tadh_TriadG23304	49	39	7	22	70	29	126	42
Tadh_TriadG35608	411	240	41	139	446	145	818	272
Tadh_orphan_1460	2	0	0	1	7	0	5	0
Tadh_orphan_1461	107	88	13	31	101	32	329	109
Tadh_TriadG22033	96	59	8	40	126	29	267	111
Tadh_orphan_1462	5	3	1	2	5	5	17	5
Tadh_TriadG35611	1617	1028	241	627	2120	597	3914	1396
Tadh_TriadG54205	64	47	5	37	80	17	166	62
Tadh_orphan_1463	3	1	2	0	9	0	8	0
Tadh_TriadG54207	20	8	0	3	7	3	25	21
Tadh_TriadG54209	3	0	0	0	1	0	1	1
Tadh_TriadG54211	283	157	31	90	389	136	543	210
Tadh_TriadG37330	37	18	3	16	40	10	61	25
Tadh_TriadG23261	54	29	8	39	69	15	105	54
Tadh_TriadG54217	27	27	4	16	42	14	93	19
Tadh_orphan_1464	2	0	2	1	4	2	6	2
Tadh_wf_g2996	18	15	4	6	35	5	48	20
Tadh_wf_g2999	39	23	6	16	64	12	105	45
Tadh_TriadG23196	151	106	19	58	219	69	414	158
Tadh_TriadG63244	617	387	66	264	755	253	1541	495
Tadh_TriadG54228	69	35	7	21	97	20	179	65
Tadh_orphan_1465	18	13	4	12	29	7	47	15
Tadh_TriadG54230	13	15	2	6	16	4	41	17
Tadh_wf_g3008	1	2	2	0	1	0	8	3
Tadh_orphan_1466	1	0	0	0	3	1	8	2
Tadh_wf_g3009	4	2	0	5	10	2	8	4
Tadh_TriadG54231	14	3	0	1	28	5	35	11
Tadh_TriadG54233	10	11	2	4	12	2	32	15
Tadh_orphan_1467	6	3	1	1	4	1	19	6
Tadh_TriadG54234	92	70	18	52	134	27	238	71
Tadh_TriadG54235	60	32	7	17	78	18	140	52
Tadh_TriadG23032	18	9	2	9	32	8	75	34
Tadh_orphan_1468	1	0	2	2	2	0	6	3
Tadh_orphan_1469	19	25	2	9	21	12	53	28
Tadh_wf_g3017	0	1	0	1	2	0	5	2
Tadh_orphan_1470	4	0	0	0	2	0	3	1
Tadh_TriadG5178	11	3	1	3	11	1	12	5
Tadh_TriadG54241	15	16	1	5	14	7	49	13
Tadh_TriadG37339	35	24	2	14	48	15	86	46
Tadh_TriadG54246	38	18	0	13	29	11	71	34
Tadh_orphan_1471	8	2	0	2	1	0	10	5
Tadh_orphan_1472	6	3	2	0	11	3	10	6
Tadh_TriadG22544	39	33	6	22	60	22	112	34
Tadh_wf_g3030	79	54	7	26	81	38	216	71
Tadh_TriadG54252	36	22	4	10	41	14	94	42
Tadh_orphan_1474	0	0	1	0	0	0	5	1
Tadh_orphan_1475	0	0	0	1	0	0	1	1
Tadh_TriadG54255	331	184	37	100	372	100	728	254
Tadh_orphan_1476	4	6	1	2	4	3	8	4
Tadh_TriadG54256	35	18	8	12	49	10	67	29
Tadh_wf_g3037	65	50	4	19	107	13	207	96
Tadh_TriadG54258	41	21	8	15	52	11	99	32
Tadh_TriadG54259	121	70	12	40	142	45	297	107
Tadh_TriadG54261	438	286	49	200	549	164	1080	388
Tadh_TriadG54263	7	6	0	7	6	8	18	11
Tadh_orphan_1477	2	0	1	0	2	4	2	1
Tadh_TriadG54274	14	12	0	6	14	8	36	19
Tadh_wf_g3054	52	54	3	31	106	37	201	70
Tadh_orphan_1478	1	0	0	0	1	0	1	2
Tadh_TriadG22286	19	16	1	10	27	7	54	20
Tadh_TriadG22484	116	97	9	37	150	46	302	133
Tadh_TriadG54284	269	153	35	119	365	106	703	265
Tadh_TriadG54285	45	31	6	13	51	13	108	48
Tadh_TriadG22704	128	66	14	43	139	35	225	82
Tadh_TriadG63736	1172	588	123	420	1360	458	2333	869
Tadh_orphan_1479	0	1	0	3	3	0	1	1
Tadh_orphan_1480	1	1	0	0	6	0	6	1
Tadh_TriadG63737	1259	810	159	471	1470	467	2952	1063
Tadh_TriadG22947	36	17	3	15	30	16	91	29
Tadh_TriadG22177	95	77	17	30	120	35	218	79
Tadh_orphan_1482	8	8	3	3	12	0	22	6
Tadh_TriadG54305	8	9	1	2	23	3	23	10
Tadh_TriadG54306	62	29	4	27	63	23	122	36
Tadh_orphan_1483	0	4	0	1	6	6	11	4
Tadh_TriadG54308	112	80	20	37	164	30	304	116
Tadh_TriadG7436	13	3	2	2	25	4	22	18
Tadh_orphan_1485	1	2	1	0	0	1	1	0
Tadh_TriadG54312	9	25	3	8	15	18	65	27
Tadh_TriadG37351	1309	838	187	531	2097	668	3391	1243
Tadh_TriadG54316	18	16	2	9	24	14	56	19
Tadh_TriadG63741	4682	3065	528	1727	5491	1758	10342	3728
Tadh_TriadG22709	49	48	9	24	76	28	134	63
Tadh_TriadG63742	245	147	30	90	313	131	589	228
Tadh_TriadG54324	69	39	12	24	75	25	149	38
Tadh_wf_g3103	426	245	66	188	623	193	1089	434
Tadh_TriadG54326	123	48	9	38	125	43	253	119
Tadh_orphan_1486	0	1	0	0	2	2	3	2
Tadh_TriadG54328	92	50	9	35	99	30	186	60
Tadh_TriadG49991	60	30	4	27	100	29	146	50
Tadh_TriadG22026	274	210	37	110	339	124	702	250
Tadh_TriadG22290	1233	798	164	490	1497	481	2945	1017
Tadh_TriadG22848	90	44	12	37	135	44	203	68
Tadh_TriadG22822	156	116	25	75	236	60	469	167
Tadh_orphan_1487	3	1	0	2	4	2	3	7
Tadh_TriadG54340	101	69	9	48	124	35	263	103
Tadh_TriadG54341	125	73	17	45	145	45	322	119
Tadh_wf_g3125	209	150	26	87	284	73	553	190
Tadh_TriadG22479	155	110	19	51	189	56	381	126
Tadh_orphan_1488	6	5	1	2	9	2	17	5
Tadh_TriadG54348	64	46	10	26	96	27	198	73
Tadh_TriadG54349	7	3	0	1	1	2	8	5
Tadh_TriadG54350	313	191	42	120	422	111	787	258
Tadh_wf_g3130	4	1	1	2	13	2	5	1
Tadh_TriadG54352	83	43	19	24	94	33	159	62
Tadh_TriadG9582	123	100	19	71	214	63	395	165
Tadh_orphan_1489	12	6	3	4	13	0	25	12
Tadh_wf_g3134	66	39	3	23	96	22	161	57
Tadh_TriadG54357	18	10	2	8	27	7	50	15
Tadh_TriadG22466	105	47	13	45	112	35	173	87
Tadh_TriadG1344	17	5	5	7	21	9	50	18
Tadh_wf_g3142	196	88	31	66	217	104	430	139
Tadh_TriadG54362	269	194	29	114	358	92	623	235
