lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Hhon_g09218.t1	77	62	25	72	174	72	398	170
Hhon_g09221.t1	20	13	7	20	42	20	83	42
Hhon_g09222.t1	78	53	13	106	139	69	261	145
Hhon_g09223.t1	49	29	11	44	61	35	133	82
Hhon_g09225.t1	9	0	1	4	8	1	31	14
Hhon_g09226.t1	13	11	3	12	22	11	56	25
Hhon_g09227.t1	127	78	36	114	227	90	495	230
Hhon_g09229.t1	38	26	10	47	56	23	128	43
Hhon_g09232.t1	32	15	4	27	57	13	113	40
Hhon_g09233.t1	37	22	11	41	80	42	144	72
Hhon_g09236.t1	0	1	0	1	0	0	2	0
Hhon_g09239.t1	44	29	13	55	84	33	149	76
Hhon_orphan_1836	20	9	3	11	31	19	46	20
Hhon_g09241.t1	166	83	38	111	233	120	511	220
Hhon_g09243.t1	889	491	175	798	1365	749	2845	1221
Hhon_g09245.t1	47	35	11	68	112	57	187	90
Hhon_g09247.t1	43	27	6	30	73	37	155	81
Hhon_g09249.t1	43	48	15	34	98	41	177	94
Hhon_g09251.t1	73	50	15	68	136	65	264	126
Hhon_g09224.t1	8	12	2	19	26	13	40	27
Hhon_g09228.t1	183	103	29	174	313	128	603	280
Hhon_g09230.t1	9	13	2	8	21	7	39	22
Hhon_g09231.t1	2	0	0	1	1	0	0	0
Hhon_orphan_1837	6	2	0	8	11	4	40	18
Hhon_g09234.t1	34	14	4	26	47	18	86	46
Hhon_g09235.t1	102	59	19	106	227	98	430	167
Hhon_orphan_1838	1	0	0	3	2	4	17	8
Hhon_g09237.t1	2	1	0	3	6	2	11	2
Hhon_g09238.t1	172	100	39	165	280	126	543	234
Hhon_g09240.t1	133	98	29	163	291	106	515	222
Hhon_orphan_1839	34	14	9	34	58	34	116	47
Hhon_g09242.t1	82	33	21	87	129	63	278	118
Hhon_g09244.t1	114	71	30	107	199	95	447	195
Hhon_g09246.t1	30	14	6	36	53	22	132	74
Hhon_g09248.t1	100	50	13	85	195	60	341	167
Hhon_g09250.t1	891	585	217	839	1505	756	3150	1495
Hhon_g09252.t1	30	16	7	27	34	21	83	41
Hhon_g09253.t1	91	63	20	91	169	66	313	146
Hhon_g09255.t1	3	3	0	3	9	2	8	4
Hhon_g09259.t1	72	43	12	52	113	46	193	105
Hhon_g09262.t1	225	124	43	205	339	218	685	299
Hhon_g09264.t1	64	44	20	64	140	53	274	117
Hhon_orphan_1840	48	27	9	34	54	34	111	63
Hhon_orphan_1841	24	10	3	17	34	24	57	30
Hhon_g09268.t1	141	87	25	122	208	138	443	212
Hhon_g09269.t1	84	49	21	91	141	78	380	141
Hhon_g09270.t1	14	12	3	22	38	14	63	33
Hhon_g09271.t1	29	21	4	20	59	23	132	71
Hhon_g09273.t1	0	1	0	0	0	0	0	0
Hhon_g09254.t1	3	3	1	4	1	1	11	3
Hhon_g09260.t1	28	15	16	24	65	34	168	70
Hhon_g09261.t1	100	60	24	108	190	102	425	173
Hhon_g09263.t1	1050	679	220	1052	1913	863	3635	1715
Hhon_orphan_1843	6	6	1	2	11	3	10	1
Hhon_g09265.t1	74	46	23	55	118	75	254	129
Hhon_g09266.t1	137	88	22	164	294	108	627	332
Hhon_g09267.t1	35	23	6	35	60	23	125	47
Hhon_g09272.t1	196	120	29	167	370	140	535	288
Hhon_orphan_1844	46	21	9	38	58	18	85	55
Hhon_g09274.t1	18	13	2	23	44	21	98	32
Hhon_g09275.t1	23	23	7	32	78	27	152	71
Hhon_g09277.t1	8	7	1	3	14	2	33	14
Hhon_g09279.t1	32	21	2	35	78	32	197	78
Hhon_g09280.t1	5	3	1	4	4	1	7	7
Hhon_g09281.t1	194	132	31	211	317	167	678	342
Hhon_g09287.t1	24	18	3	19	28	14	69	35
Hhon_g09289.t1	0	1	0	0	3	0	15	3
Hhon_g09290.t1	55	38	8	61	97	67	241	112
Hhon_g09292.t1	198	130	48	211	383	182	724	322
Hhon_g09294.t1	15	11	6	15	14	14	61	22
Hhon_g09295.t1	111	65	28	116	231	82	490	207
Hhon_g09297.t1	12	14	14	37	38	29	99	42
Hhon_g09299.t1	28	26	4	35	78	15	143	67
Hhon_g09301.t1	88	64	11	105	157	100	360	137
Hhon_g09278.t1	0	0	0	0	1	0	0	1
Hhon_g09282.t1	61	31	11	70	109	61	238	91
Hhon_g09283.t1	76	54	25	77	159	80	412	166
Hhon_g09284.t1	5	3	0	4	5	2	11	6
Hhon_g09285.t1	7	9	4	10	30	7	43	21
Hhon_g09286.t1	132	74	19	118	186	103	409	195
Hhon_g09288.t1	39	14	11	47	83	26	206	83
Hhon_g09291.t1	3	2	0	2	4	2	7	5
Hhon_g09293.t1	192	97	34	165	298	119	642	270
Hhon_g09296.t1	136	80	31	96	186	96	445	168
Hhon_g09298.t1	40	43	15	66	95	41	182	86
Hhon_g09300.t1	105	65	18	94	167	108	311	151
Hhon_g09302.t1	21	19	3	19	44	17	90	41
Hhon_g09303.t1	21	9	2	17	25	12	71	32
Hhon_g09304.t1	8	9	0	17	17	17	33	20
Hhon_g09305.t1	2	1	1	1	7	1	8	2
Hhon_g09311.t1	14	9	1	9	25	11	53	19
Hhon_g09312.t1	39	22	7	24	56	28	127	68
Hhon_g09313.t1	143	87	21	147	256	96	538	217
Hhon_g09314.t1	16	4	0	16	24	3	60	38
Hhon_g09316.t1	24	17	6	23	67	18	92	68
Hhon_g09317.t1	235	136	47	227	381	211	767	380
Hhon_g09320.t1	43	30	9	41	97	49	209	97
Hhon_orphan_1846	10	3	1	5	19	4	40	21
Hhon_g09324.t1	52	41	13	66	117	52	246	106
Hhon_orphan_1847	5	3	1	2	4	4	16	5
Hhon_orphan_1848	39	25	6	37	39	19	81	44
Hhon_g09306.t1	15	4	1	13	22	10	40	24
Hhon_g09307.t1	2	0	0	1	1	1	2	1
Hhon_g09308.t1	1153	712	247	1023	1942	833	3257	1615
Hhon_g09309.t1	29	13	9	32	53	20	139	59
Hhon_g09310.t1	19	9	2	29	26	13	83	37
Hhon_g09315.t1	116	71	24	103	167	89	343	158
Hhon_orphan_1849	17	15	3	15	31	14	41	20
Hhon_g09318.t1	35	29	6	37	79	35	192	85
Hhon_g09319.t1	61	46	9	76	128	46	254	125
Hhon_g09321.t1	151	230	5	210	155	77	281	220
Hhon_g09322.t1	56	46	28	102	136	95	216	132
Hhon_g09323.t1	99	85	20	100	169	99	314	184
Hhon_g09325.t1	13	23	4	28	48	22	72	70
Hhon_g09326.t1	57	56	17	40	119	63	217	100
Hhon_g09327.t1	155	106	41	162	333	107	655	294
Hhon_g09328.t1	0	2	1	0	4	3	3	6
Hhon_orphan_1850	4210	2478	899	3980	7419	3309	18333	7605
Hhon_orphan_1851	8	8	3	13	22	9	36	22
Hhon_g09330.t1	20	19	4	13	28	10	70	41
Hhon_g09331.t1	6	12	0	8	17	10	27	20
Hhon_g09332.t1	1	0	0	0	1	0	0	0
Hhon_g09334.t1	2	0	0	2	2	0	5	2
Hhon_g09336.t1	3400	2128	723	3159	5997	2951	12480	5793
Hhon_g09338.t1	20	17	7	27	69	17	127	74
Hhon_g09329.t1	91	132	69	187	263	59	695	214
Hhon_g09335.t1	83	50	8	61	120	63	202	108
Hhon_g09337.t1	645	399	129	536	1017	479	1954	946
Hhon_g09339.t1	9	6	0	8	24	11	35	20
Hhon_g09340.t1	10	3	1	7	18	3	41	13
Hhon_g09343.t1	13	7	6	10	21	11	65	21
Hhon_g09344.t1	12	10	7	13	34	14	69	27
Hhon_g09345.t1	36	24	9	37	70	34	133	64
Hhon_g09346.t1	31	23	4	25	55	27	98	47
Hhon_g09348.t1	47	24	6	61	66	39	171	60
Hhon_g09353.t1	113	99	27	116	242	107	435	205
Hhon_g09354.t1	113	56	25	104	140	99	300	146
Hhon_g09356.t1	140	84	22	121	197	100	404	218
Hhon_g09358.t1	71	44	10	62	115	44	245	106
Hhon_orphan_1852	2	1	0	6	7	6	18	2
Hhon_g09361.t1	223	137	49	196	399	177	769	373
Hhon_g09363.t1	2	0	1	2	2	0	7	3
Hhon_g09365.t1	18	29	11	34	50	42	138	73
Hhon_g09367.t1	19	14	11	14	57	27	95	52
Hhon_g09370.t1	52	33	9	65	136	40	317	107
Hhon_g09349.t1	5	4	0	1	11	2	10	5
Hhon_g09350.t1	11	2	2	2	21	9	46	20
Hhon_g09351.t1	31	6	5	24	48	14	71	36
Hhon_g09352.t1	5	2	0	11	10	7	28	16
Hhon_orphan_1853	1722	1129	349	1679	3069	1526	6118	2901
Hhon_g09355.t1	215	120	52	220	368	188	678	375
Hhon_g09357.t1	89	58	21	81	179	65	332	151
Hhon_g09359.t1	50	49	7	50	89	54	246	122
Hhon_g09360.t1	71	39	9	95	127	59	298	139
Hhon_g09362.t1	13	12	2	15	33	19	65	23
Hhon_g09364.t1	105	59	14	81	150	80	276	142
Hhon_g09366.t1	38	28	9	44	86	42	185	83
Hhon_g09368.t1	172	114	33	160	323	158	668	299
Hhon_g09369.t1	36	28	11	36	85	26	156	68
Hhon_orphan_1854	7	6	1	5	16	4	26	15
Hhon_g09371.t1	37	17	12	32	72	31	139	52
Hhon_g09372.t1	14	20	3	25	33	20	108	46
Hhon_g09373.t1	27	9	6	14	34	15	85	31
Hhon_g09374.t1	208	120	39	178	406	134	837	429
Hhon_g09376.t1	74	32	12	56	125	43	203	135
Hhon_orphan_1855	34	16	8	35	53	34	100	67
Hhon_g09378.t1	20	5	4	15	28	8	64	18
Hhon_g09380.t1	91	36	9	86	129	61	312	135
Hhon_g09382.t1	21	18	2	26	55	23	89	52
Hhon_g09384.t1	33	30	5	46	77	30	174	68
Hhon_g09386.t1	39	31	6	38	60	51	166	69
Hhon_g09388.t1	181	82	39	155	312	159	554	252
Hhon_g09389.t1	24	18	8	29	56	28	124	44
Hhon_orphan_1856	2	2	1	0	1	0	8	5
Hhon_orphan_1857	3	2	2	7	15	0	24	20
Hhon_g09375.t1	0	0	0	0	3	0	0	0
Hhon_orphan_1858	6	5	2	3	15	4	15	8
Hhon_g09379.t1	7	6	0	14	23	10	46	22
Hhon_orphan_1859	0	1	0	1	0	0	4	1
Hhon_g09381.t1	31	20	7	23	72	20	110	60
Hhon_g09383.t1	41	21	8	33	71	23	169	79
Hhon_g09385.t1	38	19	9	25	58	31	125	48
Hhon_g09387.t1	25	34	4	42	51	23	128	67
Hhon_orphan_1860	1	1	0	1	1	3	6	0
Hhon_g09390.t1	55	49	13	59	126	44	277	116
Hhon_g09391.t1	267	173	59	292	484	283	1111	518
Hhon_g09394.t1	76	56	15	116	179	70	323	147
Hhon_g09396.t1	593	350	109	573	1002	474	1945	927
Hhon_orphan_1861	392	256	89	372	703	307	1442	649
Hhon_g09401.t1	119	71	16	124	233	104	440	182
Hhon_g09403.t1	71	58	18	64	142	63	344	143
Hhon_g09405.t1	167	114	35	180	327	178	642	322
Hhon_orphan_1862	0	4	0	3	2	3	15	4
Hhon_g09407.t1	229	109	48	202	341	148	691	340
Hhon_g09411.t1	299	175	44	262	584	213	1221	573
Hhon_g09412.t1	104	80	21	95	200	91	393	209
Hhon_g09413.t1	251	232	62	288	650	323	1369	590
Hhon_g09415.t1	68	64	18	71	172	66	322	135
Hhon_g09417.t1	4718	2804	971	4393	7787	3900	14544	6988
Hhon_orphan_1863	24	13	4	12	31	10	63	21
Hhon_g09418.t1	228	175	56	259	455	185	939	418
Hhon_g09419.t1	2849	1642	629	2876	4291	2883	9196	4725
Hhon_g09421.t1	99	60	18	99	202	74	401	216
Hhon_g09423.t1	26	17	3	37	60	16	149	62
Hhon_g09392.t1	32	19	12	36	67	24	174	80
Hhon_g09393.t1	101	71	15	113	190	64	393	176
Hhon_g09395.t1	382	226	61	383	693	304	1364	645
Hhon_g09397.t1	104	84	26	112	210	95	429	203
Hhon_g09398.t1	95	69	28	92	129	85	324	185
Hhon_g09399.t1	211	128	55	187	411	170	893	388
Hhon_g09400.t1	333	209	76	349	652	298	1333	606
Hhon_g09402.t1	4386	2316	978	4223	5949	4204	12947	6457
Hhon_g09404.t1	139	77	29	111	230	120	460	226
Hhon_g09406.t1	0	12	1	0	1	4	16	8
Hhon_orphan_1864	3	0	0	1	0	1	3	1
Hhon_g09408.t1	106	83	33	105	189	99	431	207
Hhon_g09409.t1	58	38	12	68	134	51	257	124
Hhon_g09410.t1	80	40	11	69	129	51	263	105
Hhon_g09414.t1	213	121	38	163	337	171	638	293
Hhon_g09416.t1	436	276	87	414	709	378	1316	707
Hhon_g09420.t1	83	59	25	104	167	59	337	181
Hhon_g09422.t1	74	54	17	79	163	75	338	127
Hhon_orphan_1865	4	2	1	4	8	5	19	15
Hhon_g09424.t1	16	6	3	19	29	17	50	21
Hhon_g09426.t1	58	25	6	52	78	38	167	66
Hhon_orphan_1866	16	9	4	14	19	16	41	27
Hhon_g09430.t1	71	33	8	63	129	45	312	168
Hhon_g09431.t1	21	12	1	17	25	10	42	23
Hhon_g09435.t1	32	18	11	42	64	37	147	73
Hhon_g09436.t1	329	191	67	257	484	233	890	436
Hhon_orphan_1867	3	3	1	2	15	5	21	3
Hhon_g09437.t1	20	10	7	19	45	18	86	32
Hhon_orphan_1868	13	2	5	9	25	15	53	24
Hhon_g09440.t1	17	12	6	15	38	16	88	44
Hhon_g09425.t1	40	34	11	36	80	38	156	85
Hhon_orphan_1870	0	2	0	6	9	3	13	9
Hhon_g09427.t1	32	20	12	39	91	32	143	84
Hhon_g09428.t1	126	86	18	96	213	92	450	207
Hhon_orphan_1871	11	8	1	14	29	12	50	45
Hhon_g09429.t1	82	61	20	92	135	72	276	142
Hhon_orphan_1872	2	1	0	6	6	0	11	5
Hhon_g09432.t1	39	20	5	32	61	37	94	65
Hhon_g09433.t1	57	46	19	82	140	58	281	131
Hhon_g09434.t1	7	3	3	7	20	7	24	13
Hhon_g09438.t1	163	98	43	142	318	128	637	276
Hhon_g09439.t1	42	21	10	44	81	28	172	72
Hhon_orphan_1873	33	18	3	24	48	18	118	52
Hhon_orphan_1874	3	1	0	8	8	3	34	22
Hhon_g09441.t1	3	4	0	5	21	3	13	6
Hhon_g09443.t1	2	1	1	1	6	5	8	6
Hhon_g09444.t1	411	249	91	360	713	258	1465	673
Hhon_g09445.t1	1	0	0	0	0	1	2	0
Hhon_g09446.t1	23	21	13	24	96	30	197	70
Hhon_g09449.t1	19	16	3	23	36	18	92	47
Hhon_g09451.t1	33	12	7	25	50	27	133	59
Hhon_orphan_1875	6	7	2	3	13	10	40	17
Hhon_g09459.t1	3	1	1	6	12	3	15	8
Hhon_g09460.t1	76	35	10	68	123	52	233	112
Hhon_g09462.t1	31	19	5	20	53	26	98	34
Hhon_orphan_1876	33	15	11	25	65	25	127	43
Hhon_g09463.t1	71	35	12	55	117	48	208	94
Hhon_g09465.t1	38	11	7	24	45	24	102	39
Hhon_g09468.t1	83	58	17	82	159	79	324	169
Hhon_g09469.t1	8	3	3	8	11	6	33	15
Hhon_orphan_1877	2	1	1	6	13	3	8	5
Hhon_g09448.t1	15	16	6	21	40	14	72	31
Hhon_g09450.t1	15	18	5	25	38	20	95	31
Hhon_g09452.t1	14	8	3	22	50	13	97	30
Hhon_g09453.t1	73	43	16	75	139	81	305	138
Hhon_g09454.t1	44	31	6	33	76	35	138	59
Hhon_g09455.t1	0	0	0	1	1	0	2	0
Hhon_g09461.t1	100	71	23	99	196	103	402	201
Hhon_orphan_1878	3	6	6	2	5	5	23	7
Hhon_g09464.t1	22	15	3	13	38	30	88	50
Hhon_g09466.t1	0	0	0	0	0	0	3	0
Hhon_g09467.t1	35	17	5	28	59	29	103	53
Hhon_g09471.t1	48	31	7	49	90	35	168	60
Hhon_g09473.t1	121	58	16	89	208	76	394	208
Hhon_g09474.t1	173	99	42	188	285	136	646	292
Hhon_g09475.t1	29	13	10	25	60	44	151	62
Hhon_g09477.t1	192	124	43	199	303	147	552	301
Hhon_orphan_1879	12	4	3	16	23	10	56	34
Hhon_g09480.t1	151	92	32	142	259	128	617	234
Hhon_g09482.t1	60	33	18	45	100	47	209	96
Hhon_g09483.t1	1	0	0	1	0	0	1	0
Hhon_g09484.t1	311	208	59	270	564	260	1090	466
Hhon_g09486.t1	34	38	9	61	76	43	184	86
Hhon_g09488.t1	184	89	43	159	275	159	567	277
Hhon_g09490.t1	30	17	5	18	50	23	106	51
Hhon_g09491.t1	25	9	8	32	34	18	85	50
Hhon_g09493.t1	11	16	3	16	34	15	58	22
Hhon_g09495.t1	255	141	48	239	447	216	865	418
Hhon_g09497.t1	39	28	9	43	71	35	160	75
Hhon_g09498.t1	93	58	33	93	132	81	287	170
Hhon_g09472.t1	2555	1596	546	2358	4706	2246	9923	4507
Hhon_g09476.t1	1	5	0	5	4	2	22	9
Hhon_g09478.t1	76	66	20	63	171	80	312	135
Hhon_g09479.t1	134	72	27	118	186	109	395	180
Hhon_g09481.t1	172	120	32	139	316	137	615	290
Hhon_g09485.t1	330	248	64	357	580	315	1136	615
Hhon_g09487.t1	93	48	24	80	176	79	319	139
Hhon_g09489.t1	22	27	6	23	43	20	101	57
Hhon_g09492.t1	66	47	11	77	94	68	248	131
Hhon_g09494.t1	64	41	22	58	106	41	259	83
Hhon_g09496.t1	23	11	7	34	52	31	98	33
Hhon_orphan_1880	4	2	0	0	1	1	5	5
Hhon_g09501.t1	6	6	2	2	15	4	22	11
Hhon_orphan_1881	2	0	0	1	4	2	6	6
Hhon_orphan_1882	7	2	0	1	10	3	22	12
Hhon_orphan_1883	1	2	0	1	9	1	14	2
Hhon_orphan_1884	0	1	0	0	5	1	2	1
Hhon_g09506.t1	41	28	12	32	71	37	155	63
Hhon_g09509.t1	174	83	42	170	252	163	517	245
Hhon_g09511.t1	120	85	28	118	205	72	413	204
Hhon_orphan_1885	2	1	0	2	11	5	13	6
Hhon_orphan_1886	5	2	0	8	12	6	20	12
Hhon_orphan_1887	0	0	0	0	2	2	0	0
Hhon_g09518.t1	73	51	14	60	148	65	292	142
Hhon_g09520.t1	22	22	9	32	58	24	112	37
Hhon_g09522.t1	395	223	80	368	658	272	1527	681
Hhon_g09523.t1	41	22	5	29	66	30	154	73
Hhon_g09524.t1	6	8	1	6	27	7	42	36
Hhon_g09500.t1	6	4	0	11	14	12	67	22
Hhon_orphan_1888	7	7	4	7	8	8	37	18
Hhon_g09502.t1	35	22	5	43	65	31	137	61
Hhon_g09503.t1	134	79	24	124	297	92	534	257
Hhon_g09504.t1	42	33	6	51	86	48	203	93
Hhon_g09505.t1	164	112	31	195	357	197	661	289
Hhon_g09507.t1	11	9	1	11	31	19	50	18
Hhon_g09508.t1	295	197	63	302	527	277	1093	557
Hhon_g09510.t1	34	20	6	34	69	30	129	74
Hhon_g09512.t1	28	17	3	22	44	19	87	41
Hhon_g09513.t1	22	10	6	22	36	23	126	50
Hhon_g09514.t1	0	0	0	2	0	4	19	4
Hhon_g09515.t1	1	0	0	1	0	0	0	0
Hhon_g09516.t1	5	2	1	5	7	3	20	7
Hhon_orphan_1889	3445	2261	825	3244	6781	2989	14590	6587
Hhon_g09519.t1	40	37	8	40	67	36	165	78
Hhon_g09521.t1	4	3	1	6	17	9	42	6
Hhon_orphan_1890	0	0	0	0	0	1	5	0
Hhon_orphan_1891	7	12	1	5	24	7	38	19
Hhon_g09531.t1	1	2	0	0	5	3	11	4
Hhon_g09532.t1	1	2	1	4	11	3	17	5
Hhon_g09534.t1	103	66	27	124	209	83	404	161
Hhon_g09536.t1	5	4	0	5	10	3	33	14
Hhon_g09537.t1	34	31	5	51	94	24	197	66
Hhon_orphan_1893	0	1	0	3	3	1	4	7
Hhon_g09525.t1	2	4	0	3	2	3	9	5
Hhon_orphan_1894	1	1	0	0	3	0	8	3
Hhon_g09527.t1	0	0	0	0	0	0	0	1
Hhon_g09528.t1	17	21	3	25	43	18	84	44
Hhon_g09529.t1	7	3	0	2	14	4	19	9
Hhon_g09535.t1	608	382	117	593	1015	534	2011	974
Hhon_g09538.t1	44	20	12	37	58	30	130	50
Hhon_g09539.t1	15	5	0	10	21	9	43	19
Hhon_g09540.t1	0	0	0	0	1	0	0	0
Hhon_g09541.t1	19	11	2	19	44	16	82	31
Hhon_orphan_1895	1	1	1	2	2	1	6	2
Hhon_g09543.t1	14	7	3	13	19	13	45	13
Hhon_g09545.t1	18	14	4	17	32	12	69	26
Hhon_orphan_1896	4	3	1	1	9	4	21	11
Hhon_g09548.t1	14	9	1	15	30	20	62	36
Hhon_g09554.t1	0	0	0	0	0	1	3	1
Hhon_orphan_1897	4	8	1	4	7	4	18	8
Hhon_orphan_1898	3	2	0	1	2	1	1	1
Hhon_g09544.t1	4	4	2	4	9	6	20	7
Hhon_orphan_1899	24	14	4	23	53	12	65	43
Hhon_g09546.t1	2	6	0	4	3	2	15	7
Hhon_g09547.t1	15	6	1	9	16	14	45	23
Hhon_g09549.t1	11	5	1	8	15	5	34	11
Hhon_g09550.t1	7	14	4	27	19	25	71	44
Hhon_g09551.t1	8	5	3	9	14	6	15	12
Hhon_g09552.t1	9	5	1	11	26	8	34	22
Hhon_g09553.t1	20	12	2	16	43	9	104	51
Hhon_orphan_1900	0	0	0	0	0	0	0	1
Hhon_g09556.t1	16	7	4	5	22	19	68	22
Hhon_g09557.t1	1	4	1	0	6	1	11	5
Hhon_orphan_1901	1	2	0	2	2	2	3	1
Hhon_g09561.t1	4	2	1	6	7	6	20	12
Hhon_g09562.t1	256	166	63	219	400	211	833	400
Hhon_g09564.t1	31	27	4	47	66	22	138	59
Hhon_g09567.t1	7957	4998	1544	7345	13836	6404	28154	13249
Hhon_g09568.t1	371	238	71	330	598	289	1129	589
Hhon_g09569.t1	533	356	108	477	1008	472	2161	963
Hhon_orphan_1902	6	3	2	11	21	10	47	17
Hhon_g09571.t1	16	13	4	18	28	9	69	25
Hhon_orphan_1903	3	2	1	1	5	0	22	7
Hhon_g09573.t1	128	92	28	97	251	99	615	286
Hhon_g09575.t1	30	8	3	25	63	27	126	47
Hhon_g09578.t1	110	76	25	108	212	105	431	199
Hhon_g09581.t1	258	118	61	195	363	235	684	333
Hhon_g09583.t1	44	33	13	39	91	32	227	94
Hhon_g09585.t1	16211	9642	3165	14526	25801	13763	50002	24563
Hhon_g09587.t1	472	301	84	412	756	387	1542	777
Hhon_g09559.t1	223	133	41	207	417	149	959	453
Hhon_g09560.t1	32	16	2	24	70	31	137	63
Hhon_g09563.t1	39	15	6	40	65	31	156	68
Hhon_g09565.t1	7	10	3	5	10	7	60	12
Hhon_g09566.t1	431	286	102	426	823	361	1577	691
Hhon_orphan_1904	4	4	0	5	12	8	10	10
Hhon_g09570.t1	17	12	2	13	36	17	73	28
Hhon_g09572.t1	226	159	44	222	346	177	778	347
Hhon_orphan_1905	2	3	3	5	10	7	10	8
Hhon_g09574.t1	58	35	15	56	127	37	235	122
Hhon_g09576.t1	52	34	14	56	94	44	198	97
Hhon_g09577.t1	45	37	15	44	69	36	169	89
Hhon_g09579.t1	51	22	6	41	67	20	151	63
Hhon_g09580.t1	4	2	1	4	14	5	28	11
Hhon_g09582.t1	65	30	12	54	126	43	227	127
Hhon_g09584.t1	58	36	4	59	71	46	208	99
Hhon_g09586.t1	564	314	84	475	856	404	1775	853
Hhon_orphan_1906	3	2	0	0	4	2	12	3
Hhon_orphan_1907	8	7	2	21	24	7	66	30
Hhon_g09591.t1	8	8	3	5	15	2	30	16
Hhon_g09593.t1	50	28	10	48	80	42	161	76
Hhon_g09599.t1	116	78	27	119	203	124	439	207
Hhon_g09600.t1	6	3	2	3	13	4	24	5
Hhon_g09604.t1	111	60	20	90	161	89	366	175
Hhon_g09606.t1	22	11	4	24	36	23	75	44
Hhon_g09608.t1	0	0	0	0	0	0	1	0
Hhon_g09588.t1	7	5	2	16	30	17	76	28
Hhon_orphan_1909	18	1	2	13	17	7	28	11
Hhon_g09589.t1	95	64	13	85	182	63	452	194
Hhon_g09590.t1	31	17	9	30	74	31	242	105
Hhon_orphan_1910	12	10	1	10	29	4	52	24
Hhon_g09592.t1	26	15	2	18	39	20	68	40
Hhon_g09594.t1	488	307	122	399	824	410	1851	912
Hhon_g09595.t1	251	185	70	293	522	266	1177	538
Hhon_g09596.t1	116	70	29	132	250	109	496	207
Hhon_g09598.t1	155	94	30	136	242	129	487	238
Hhon_orphan_1911	0	2	1	3	12	2	40	24
Hhon_g09601.t1	6	2	3	9	14	3	48	17
Hhon_g09602.t1	275	161	59	259	464	216	1048	421
Hhon_g09603.t1	352	253	83	319	769	324	1500	660
Hhon_g09605.t1	514	413	121	578	1012	433	2109	904
Hhon_g09607.t1	18	8	3	13	30	19	52	36
Hhon_g09609.t1	148	73	28	127	221	115	471	204
Hhon_g09610.t1	25	15	4	26	43	15	76	48
Hhon_g09612.t1	40	34	6	46	104	31	242	110
Hhon_g09614.t1	12	3	2	7	7	3	15	6
Hhon_g09616.t1	1	0	0	0	1	0	0	0
Hhon_g09617.t1	3	3	1	5	11	5	20	9
Hhon_g09618.t1	49	24	12	47	121	40	261	118
Hhon_g09619.t1	31	22	3	22	76	20	160	63
Hhon_g09620.t1	70	67	9	77	158	62	293	138
Hhon_g09623.t1	57	34	13	55	90	62	172	83
Hhon_g09626.t1	15	16	2	15	35	13	55	28
Hhon_g09627.t1	8	7	2	7	14	10	34	14
Hhon_g09629.t1	17	12	1	12	29	3	66	35
Hhon_g09631.t1	15	9	2	11	30	10	63	31
Hhon_g09632.t1	36	26	6	25	44	25	70	40
Hhon_orphan_1913	54	28	14	56	99	49	229	108
Hhon_g09613.t1	2	1	3	3	10	5	24	7
Hhon_g09615.t1	43	27	9	43	82	38	185	88
Hhon_orphan_1914	6	0	0	8	8	2	21	14
Hhon_g09621.t1	14	4	4	14	26	15	72	29
Hhon_g09622.t1	801	549	257	733	1501	914	2986	1462
Hhon_orphan_1915	4	1	0	1	9	5	21	8
Hhon_g09624.t1	253	180	59	275	507	261	1111	512
Hhon_g09625.t1	500	365	169	423	866	558	1935	962
Hhon_g09628.t1	4	0	1	3	2	1	10	6
Hhon_g09630.t1	36	31	6	30	62	26	132	61
Hhon_g09633.t1	15	29	5	9	41	12	121	37
Hhon_g09634.t1	5	3	1	5	12	6	24	8
Hhon_orphan_1916	15	4	2	7	29	7	42	26
Hhon_g09636.t1	4	4	1	4	14	3	21	8
Hhon_g09638.t1	6	10	3	6	28	4	52	31
Hhon_g09640.t1	50	32	3	41	80	47	162	59
Hhon_g09642.t1	65	50	9	61	166	55	264	113
Hhon_g09643.t1	4	3	1	4	7	3	23	9
Hhon_g09644.t1	662	442	129	637	1255	591	2451	1107
Hhon_g09646.t1	185	150	47	215	369	164	672	349
Hhon_g09648.t1	39	33	10	45	91	44	192	102
Hhon_g09649.t1	95	57	22	91	152	72	349	163
Hhon_g09650.t1	9	10	5	9	22	10	59	27
Hhon_g09651.t1	156	92	39	136	308	136	679	291
Hhon_g09660.t1	62	46	10	55	152	53	332	152
Hhon_g09662.t1	37	29	7	53	72	52	164	95
Hhon_g09637.t1	1	2	1	6	11	3	19	11
Hhon_g09639.t1	4	1	1	0	2	0	9	5
Hhon_g09641.t1	24	23	6	25	45	15	103	37
Hhon_g09645.t1	523	359	117	504	1043	507	2008	990
Hhon_orphan_1917	5	0	0	5	9	0	30	9
Hhon_g09647.t1	48	35	13	55	118	53	185	84
Hhon_g09652.t1	173	105	47	161	268	114	663	288
Hhon_g09653.t1	381	210	76	304	627	267	1498	626
Hhon_g09654.t1	582	338	131	554	986	394	2200	1013
Hhon_g09655.t1	637	374	132	589	1038	495	2334	1100
Hhon_g09656.t1	507	281	121	476	819	390	1789	849
Hhon_g09657.t1	947	579	189	872	1466	657	3437	1580
Hhon_g09658.t1	528	319	123	501	890	365	1913	890
Hhon_g09659.t1	419	244	97	412	601	262	1357	710
Hhon_g09661.t1	25	18	5	15	56	19	123	54
