metacell	num_cells	tot_umis	cell_size_mean	cell_size_Q1	cell_size_Q2	cell_size_Q3	log2_fc_mean	log2_fc_Q1	log2_fc_Q2	log2_fc_Q3	log2_fc_Qp95
172	85	91435	1075.70588235294	575	927	1366	0.415677699689536	0.105835716975833	0.158797865873695	0.298925238335651	0.812099608865725
173	40	55095	1377.375	825.75	1155	1812.75	0.527049431234164	0.172366964778319	0.256157835521625	0.472395328783727	1.06797541070913
174	70	66945	956.357142857143	439.75	762	1268	0.391727251750926	0.115718140241917	0.160388514132415	0.322682844675629	0.756997462565866
175	66	17789	269.530303030303	157.75	218.5	329.75	0.794795895519619	0.284500063984038	0.476850945246524	0.655935054977931	1.20649598307508
176	77	46764	607.324675324675	394	577	752	0.690564318480615	0.135319609577676	0.200242605554172	0.42019475430525	1.11763557582695
177	40	8371	209.275	144.5	197	250	1.13298580097443	0.570824125295403	0.770712447023099	0.875976516783205	1.78717647283452
178	44	29666	674.227272727273	303.25	566.5	818.5	0.650727838162583	0.162477834049225	0.305095544663551	0.459420118306007	1.06156792313451
179	105	56937	542.257142857143	425	529	628	1.01443845972797	0.138843722582894	0.229169872113936	0.53746519175237	1.85855771792194
180	53	31631	596.811320754717	401	622	702	0.953711618482356	0.192238725770215	0.287560497102892	0.628438952179903	1.64842560735349
181	79	55264	699.544303797468	559.5	649	778.5	0.784293902360752	0.138373441110743	0.216367790168386	0.46796960542011	1.49538090722612
182	64	77072	1204.25	630.75	937	1461.5	0.650018752750953	0.124888955708566	0.191433911596167	0.378405718730116	1.14739501801993
183	25	52484	2099.36	1352	1824	2891	1.15877900827728	0.097461433716375	0.181313995957542	0.321022556565194	0.803057618694379
184	86	103196	1199.95348837209	568	873.5	1310.25	0.472952895838563	0.0941542207218957	0.151562974793387	0.302578397875568	0.918130589524295
