#OG_name	nb_species	nb_reduced_prot	nb_all_prot	clustering_coefficient
OG_5603	3	3	3	1.0
OG_5604	2	2	2	1.0
OG_5605	3	3	3	0.6667
OG_5606	2	2	2	1.0
OG_5607	2	2	2	1.0
OG_5608	3	3	3	1.0
OG_5609	2	2	2	1.0
OG_5610	3	3	3	1.0
OG_5611	2	2	2	1.0
OG_5612	2	3	3	1.0
OG_5613	2	3	3	1.0
OG_5614	2	2	2	1.0
OG_5615	2	2	2	1.0
OG_5616	2	2	2	1.0
OG_5617	3	3	3	1.0
OG_5618	2	2	2	1.0
OG_5619	2	2	2	1.0
OG_5620	2	2	2	1.0
OG_5621	2	2	2	1.0
OG_5622	3	3	3	0.6667
OG_5623	2	2	2	1.0
OG_5624	2	2	2	1.0
OG_5625	3	3	3	1.0
OG_5626	2	2	2	1.0
OG_5627	3	3	3	1.0
OG_5628	2	3	3	1.0
OG_5629	2	3	3	1.0
OG_5630	2	3	3	0.6667
OG_5631	2	2	2	1.0
OG_5632	2	2	2	1.0
OG_5633	2	3	3	1.0
OG_5634	2	2	2	1.0
OG_5635	3	3	3	0.6667
OG_5636	3	3	3	1.0
OG_5637	2	2	2	1.0
OG_5638	2	2	2	1.0
OG_5639	2	2	2	1.0
OG_5640	2	2	2	1.0
OG_5641	2	2	2	1.0
OG_5642	2	2	2	1.0
OG_5643	2	2	2	1.0
OG_5644	3	3	3	1.0
OG_5645	3	3	3	1.0
OG_5646	2	2	2	1.0
OG_5647	3	3	3	1.0
OG_5648	2	2	2	1.0
OG_5649	2	2	2	1.0
OG_5650	2	2	2	1.0
OG_5651	3	3	3	1.0
OG_5652	2	2	2	1.0
OG_5653	4	5	5	0.6
OG_5654	2	3	3	0.6667
OG_5655	2	4	4	0.6667
OG_5656	3	3	3	1.0
OG_5657	2	3	3	1.0
OG_5658	2	5	5	0.5
OG_5659	2	2	2	1.0
OG_5660	2	2	2	1.0
OG_5661	2	2	2	1.0
OG_5662	2	3	3	1.0
OG_5663	2	2	2	1.0
OG_5664	2	2	2	1.0
OG_5665	3	3	3	1.0
OG_5666	3	3	3	0.6667
OG_5667	3	3	3	1.0
OG_5668	3	3	3	0.6667
OG_5669	3	3	3	1.0
OG_5670	2	2	2	1.0
OG_5671	2	2	2	1.0
OG_5672	2	2	2	1.0
OG_5673	3	5	5	0.5
OG_5674	3	3	3	1.0
OG_5675	3	3	3	1.0
OG_5676	2	2	2	1.0
OG_5677	2	2	2	1.0
OG_5678	2	3	3	1.0
OG_5679	2	2	2	1.0
OG_5680	2	2	2	1.0
OG_5681	3	3	3	0.6667
OG_5682	2	3	3	1.0
OG_5683	2	2	2	1.0
OG_5684	2	2	2	1.0
OG_5685	2	3	3	1.0
OG_5686	2	2	2	1.0
OG_5687	2	2	2	1.0
OG_5688	2	2	2	1.0
OG_5689	2	2	2	1.0
OG_5690	2	3	3	1.0
OG_5691	2	2	2	1.0
OG_5692	3	3	3	1.0
OG_5693	2	2	2	1.0
OG_5694	3	3	3	1.0
OG_5695	2	2	2	1.0
OG_5696	2	3	3	1.0
OG_5697	3	3	3	0.6667
OG_5698	2	2	2	1.0
OG_5699	2	2	2	1.0
OG_5700	2	3	3	0.6667
OG_5701	2	3	3	0.6667
OG_5702	2	2	2	1.0
OG_5703	2	3	3	1.0
OG_5704	2	2	2	1.0
OG_5705	2	2	2	1.0
OG_5706	2	2	2	1.0
OG_5707	2	3	3	0.6667
OG_5708	2	2	2	1.0
OG_5709	2	2	2	1.0
OG_5710	2	2	2	1.0
OG_5711	2	2	2	1.0
OG_5712	2	2	2	1.0
OG_5713	2	2	2	1.0
OG_5714	2	4	4	0.6667
OG_5715	3	3	3	1.0
OG_5716	2	2	2	1.0
OG_5717	4	4	4	1.0
OG_5718	4	4	4	1.0
OG_5719	2	2	2	1.0
OG_5720	3	3	3	1.0
OG_5721	2	2	2	1.0
OG_5722	3	3	3	1.0
OG_5723	3	3	3	0.6667
OG_5724	2	3	3	1.0
OG_5725	3	3	3	1.0
OG_5726	2	2	2	1.0
OG_5727	2	2	2	1.0
OG_5728	2	2	2	1.0
OG_5729	2	2	2	1.0
OG_5730	2	2	2	1.0
OG_5731	2	2	2	1.0
OG_5732	2	2	2	1.0
OG_5733	10	11	11	1.0
OG_5734	12	12	12	1.0
OG_5735	7	7	7	1.0
OG_5736	12	12	12	1.0
OG_5737	12	13	13	0.9615
OG_5738	6	9	9	0.7222
OG_5739	5	5	5	1.0
OG_5740	12	12	12	1.0
OG_5741	12	12	12	1.0
OG_5742	11	12	12	0.8788
OG_5743	6	6	6	1.0
OG_5744	5	7	7	0.619
OG_5745	4	4	4	1.0
OG_5746	4	4	4	1.0
OG_5747	2	4	4	1.0
OG_5748	4	4	4	1.0
OG_5749	4	4	4	1.0
OG_5750	7	7	7	1.0
OG_5751	3	3	3	1.0
OG_5752	12	17	17	1.0
OG_5753	6	7	7	0.8095
OG_5754	3	3	3	1.0
OG_5755	5	5	5	1.0
OG_5756	11	11	11	1.0
OG_5757	12	12	12	1.0
OG_5758	11	11	11	1.0
OG_5759	9	11	11	1.0
OG_5760	6	6	6	1.0
OG_5761	10	11	11	0.8909
OG_5762	12	12	12	1.0
OG_5763	2	2	2	1.0
OG_5764	3	3	3	1.0
OG_5765	10	10	10	1.0
OG_5766	11	11	11	1.0
OG_5767	7	7	7	0.9524
OG_5768	11	11	11	1.0
OG_5769	9	9	9	1.0
OG_5770	8	8	8	1.0
OG_5771	5	5	5	1.0
OG_5772	10	11	11	1.0
OG_5773	12	12	12	1.0
OG_5774	11	11	11	1.0
OG_5775	12	15	15	1.0
OG_5776	7	8	8	0.8929
OG_5777	10	10	10	1.0
OG_5778	11	11	11	1.0
OG_5779	12	12	12	1.0
OG_5780	9	9	9	1.0
OG_5781	8	8	8	1.0
OG_5782	12	12	12	1.0
OG_5783	11	12	12	1.0
OG_5784	12	12	12	1.0
OG_5785	9	9	9	1.0
OG_5786	11	11	11	1.0
OG_5787	5	50	50	0.8016
OG_5788	11	11	11	1.0
OG_5789	10	10	10	1.0
OG_5790	11	11	11	1.0
OG_5791	3	3	3	0.6667
OG_5792	7	7	7	1.0
OG_5793	7	7	7	1.0
OG_5794	12	12	12	1.0
OG_5795	11	11	11	1.0
OG_5796	7	7	7	0.619
OG_5797	10	10	10	0.8
OG_5798	11	11	11	1.0
OG_5799	6	8	8	0.8571
OG_5800	3	5	5	1.0
OG_5801	3	3	3	0.6667
OG_5802	11	12	12	0.9545
OG_5803	9	11	11	1.0
OG_5804	9	9	9	1.0
OG_5805	4	4	4	1.0
OG_5806	12	12	12	1.0
OG_5807	4	4	4	1.0
OG_5808	11	12	12	1.0
OG_5809	9	9	9	1.0
OG_5810	12	12	12	1.0
OG_5811	2	2	2	1.0
OG_5812	10	10	10	1.0
OG_5813	12	12	12	1.0
OG_5814	12	12	12	1.0
OG_5815	12	12	12	1.0
OG_5816	11	11	11	1.0
OG_5817	11	11	11	1.0
OG_5818	12	12	12	1.0
OG_5819	10	11	11	1.0
OG_5820	5	5	5	1.0
OG_5821	11	11	11	0.8545
OG_5822	4	4	4	1.0
OG_5823	4	4	4	1.0
OG_5824	7	7	7	1.0
OG_5825	9	9	9	1.0
OG_5826	12	12	12	1.0
OG_5827	3	3	3	1.0
OG_5828	12	12	12	1.0
OG_5829	3	3	3	1.0
OG_5830	4	4	4	1.0
OG_5831	10	10	10	0.9778
OG_5832	10	11	11	0.9455
OG_5833	3	3	3	1.0
OG_5834	4	4	4	1.0
OG_5835	7	7	7	1.0
OG_5836	11	13	13	0.8718
OG_5837	10	14	14	0.7363
OG_5838	5	5	5	1.0
OG_5839	3	3	3	0.6667
OG_5840	12	12	12	1.0
OG_5841	12	12	12	1.0
OG_5842	10	10	10	1.0
OG_5843	12	19	19	0.7135
OG_5844	6	6	6	0.7333
OG_5845	11	11	11	1.0
OG_5846	4	4	4	0.8333
OG_5847	12	12	12	1.0
OG_5848	12	14	14	1.0
OG_5849	11	21	21	1.0
OG_5850	12	12	12	1.0
OG_5851	12	13	13	1.0
OG_5852	12	15	15	1.0
OG_5853	2	11	11	0.7455
OG_5854	12	15	15	1.0
OG_5855	11	11	11	1.0
OG_5856	7	7	7	0.9524
OG_5857	12	15	15	0.9048
OG_5858	9	10	10	1.0
OG_5859	11	16	16	0.9583
OG_5860	3	3	3	1.0
OG_5861	12	12	12	1.0
OG_5862	8	9	9	0.8611
OG_5863	9	10	10	0.6
OG_5864	11	13	13	1.0
OG_5865	10	10	10	1.0
OG_5866	11	19	19	0.8012
OG_5867	11	16	16	0.9917
OG_5868	2	3	3	1.0
OG_5869	12	12	12	1.0
OG_5870	8	8	8	1.0
OG_5871	4	4	4	1.0
OG_5872	5	5	5	1.0
OG_5873	4	4	4	1.0
OG_5874	12	12	12	1.0
OG_5875	11	11	11	1.0
OG_5876	3	4	4	0.8333
OG_5877	3	3	3	1.0
OG_5878	3	3	3	1.0
OG_5879	10	10	10	1.0
OG_5880	12	12	12	0.9697
OG_5881	12	12	12	1.0
OG_5882	3	3	3	1.0
OG_5883	8	9	9	0.9722
OG_5884	10	13	13	1.0
OG_5885	8	8	8	1.0
OG_5886	12	12	12	1.0
OG_5887	11	11	11	1.0
OG_5888	10	11	11	1.0
OG_5889	4	4	4	1.0
OG_5890	4	4	4	1.0
OG_5891	10	10	10	1.0
OG_5892	4	5	5	1.0
OG_5893	9	10	10	1.0
OG_5894	9	9	9	1.0
OG_5895	4	4	4	1.0
OG_5896	6	6	6	0.9333
OG_5897	12	15	15	1.0
OG_5898	12	12	12	1.0
OG_5899	9	9	9	0.8333
OG_5900	12	17	17	0.7941
OG_5901	10	10	10	1.0
OG_5902	12	12	12	1.0
OG_5903	10	10	10	1.0
OG_5904	10	11	11	0.8364
OG_5905	10	11	11	1.0
OG_5906	12	13	13	0.8718
OG_5907	12	16	16	1.0
OG_5908	9	11	11	0.7273
OG_5909	9	9	9	1.0
OG_5910	5	16	16	0.75
OG_5911	7	7	7	1.0
OG_5912	7	12	12	0.7273
OG_5913	9	9	9	0.9444
OG_5914	9	9	9	1.0
OG_5915	4	4	4	1.0
OG_5916	11	12	12	0.9394
OG_5917	11	16	16	0.5833
OG_5918	12	12	12	1.0
OG_5919	12	13	13	1.0
OG_5920	11	14	14	1.0
OG_5921	5	5	5	1.0
OG_5922	5	5	5	0.9
OG_5923	7	8	8	1.0
OG_5924	11	11	11	1.0
OG_5925	12	14	14	0.7582
OG_5926	8	8	8	1.0
OG_5927	12	12	12	1.0
OG_5928	11	11	11	1.0
OG_5929	7	9	9	1.0
OG_5930	5	5	5	1.0
OG_5931	3	3	3	1.0
OG_5932	9	9	9	1.0
OG_5933	12	12	12	1.0
OG_5934	10	12	12	0.8485
OG_5935	7	7	7	0.7619
OG_5936	8	8	8	0.8571
OG_5937	8	9	9	0.8333
OG_5938	10	10	10	1.0
OG_5939	11	14	14	0.5934
OG_5940	9	10	10	1.0
OG_5941	12	12	12	1.0
OG_5942	2	3	3	1.0
OG_5943	10	10	10	1.0
OG_5944	12	13	13	1.0
OG_5945	12	12	12	1.0
OG_5946	12	17	17	1.0
OG_5947	11	11	11	1.0
OG_5948	3	3	3	0.6667
OG_5949	7	7	7	1.0
OG_5950	10	10	10	1.0
OG_5951	12	14	14	1.0
OG_5952	10	11	11	1.0
OG_5953	9	10	10	0.8889
OG_5954	4	4	4	1.0
OG_5955	12	12	12	1.0
OG_5956	8	8	8	1.0
OG_5957	5	5	5	0.8
OG_5958	11	11	11	1.0
OG_5959	3	3	3	1.0
OG_5960	12	13	13	1.0
OG_5961	11	13	13	1.0
OG_5962	12	14	14	1.0
OG_5963	5	5	5	1.0
OG_5964	3	3	3	1.0
OG_5965	11	11	11	1.0
OG_5966	10	10	10	1.0
OG_5967	7	7	7	1.0
OG_5968	7	7	7	1.0
OG_5969	3	3	3	1.0
OG_5970	12	14	14	0.8901
OG_5971	5	7	7	0.619
OG_5972	10	11	11	1.0
OG_5973	11	11	11	1.0
OG_5974	10	11	11	1.0
OG_5975	11	13	13	1.0
OG_5976	11	12	12	1.0
OG_5977	8	10	10	1.0
OG_5978	10	10	10	0.9778
OG_5979	12	12	12	1.0
OG_5980	12	13	13	1.0
OG_5981	12	12	12	1.0
OG_5982	3	3	3	1.0
OG_5983	11	11	11	1.0
OG_5984	4	4	4	1.0
OG_5985	11	11	11	1.0
OG_5986	7	7	7	1.0
OG_5987	11	11	11	1.0
OG_5988	7	8	8	1.0
OG_5989	12	12	12	1.0
OG_5990	8	8	8	1.0
OG_5991	12	12	12	1.0
OG_5992	8	8	8	1.0
OG_5993	10	10	10	1.0
OG_5994	10	15	15	0.9238
OG_5995	3	5	5	1.0
OG_5996	6	6	6	1.0
OG_5997	12	12	12	1.0
OG_5998	12	12	12	1.0
OG_5999	12	12	12	1.0
OG_6000	8	8	8	0.5714
OG_6001	11	12	12	1.0
OG_6002	11	13	13	1.0
OG_6003	12	12	12	1.0
OG_6004	10	10	10	0.9778
OG_6005	12	12	12	0.9545
OG_6006	6	7	7	0.619
OG_6007	9	9	9	1.0
OG_6008	12	12	12	1.0
OG_6009	10	18	18	0.6667
OG_6010	8	8	8	1.0
OG_6011	10	10	10	1.0
OG_6012	12	12	12	0.9091
OG_6013	11	12	12	1.0
OG_6014	12	14	14	0.978
OG_6015	10	10	10	1.0
OG_6016	11	11	11	1.0
OG_6017	11	14	14	0.967
OG_6018	11	12	12	1.0
OG_6019	12	17	17	0.8897
OG_6020	7	10	10	1.0
OG_6021	12	20	20	0.9895
OG_6022	8	8	8	0.9643
OG_6023	12	12	12	1.0
OG_6024	8	8	8	1.0
OG_6025	11	11	11	1.0
OG_6026	9	9	9	1.0
OG_6027	12	12	12	1.0
OG_6028	10	10	10	1.0
OG_6029	9	10	10	0.8444
OG_6030	4	4	4	1.0
OG_6031	12	13	13	1.0
OG_6032	12	15	15	1.0
OG_6033	6	7	7	0.7143
OG_6034	9	9	9	1.0
OG_6035	12	12	12	1.0
OG_6036	7	7	7	1.0
OG_6037	3	3	3	1.0
OG_6038	12	158	158	0.4563
OG_6039	8	8	8	0.9286
OG_6040	4	9	9	1.0
OG_6041	4	13	13	0.6795
OG_6042	3	3	3	1.0
OG_6043	8	8	8	0.8929
OG_6044	4	4	4	1.0
OG_6045	8	8	8	1.0
OG_6046	12	13	13	1.0
OG_6047	10	10	10	1.0
OG_6048	4	4	4	1.0
OG_6049	12	12	12	1.0
OG_6050	3	3	3	0.6667
OG_6051	12	12	12	1.0
OG_6052	7	7	7	0.8095
OG_6053	11	12	12	1.0
OG_6054	9	9	9	0.6389
OG_6055	10	10	10	1.0
OG_6056	12	12	12	1.0
OG_6057	11	11	11	1.0
OG_6058	10	10	10	1.0
OG_6059	12	13	13	1.0
OG_6060	2	2	2	1.0
OG_6061	12	12	12	1.0
OG_6062	9	9	9	1.0
OG_6063	11	12	12	1.0
OG_6064	12	12	12	1.0
OG_6065	10	10	10	1.0
OG_6066	8	8	8	1.0
OG_6067	9	10	10	1.0
OG_6068	12	12	12	1.0
OG_6069	9	16	16	0.85
OG_6070	10	10	10	1.0
OG_6071	10	10	10	0.9333
OG_6072	11	11	11	1.0
OG_6073	10	10	10	0.9778
OG_6074	5	5	5	1.0
OG_6075	11	11	11	1.0
OG_6076	11	14	14	0.8901
OG_6077	4	4	4	1.0
OG_6078	5	5	5	1.0
OG_6079	10	12	12	0.6364
OG_6080	10	10	10	1.0
OG_6081	12	14	14	0.8681
OG_6082	12	12	12	1.0
OG_6083	12	13	13	1.0
OG_6084	12	15	15	0.981
OG_6085	9	10	10	0.8
OG_6086	11	11	11	1.0
OG_6087	12	24	24	0.5145
OG_6088	12	12	12	1.0
OG_6089	7	7	7	1.0
OG_6090	3	3	3	1.0
OG_6091	9	11	11	0.8545
OG_6092	9	14	14	1.0
OG_6093	12	12	12	1.0
OG_6094	4	4	4	1.0
OG_6095	4	11	11	0.7636
OG_6096	5	5	5	1.0
OG_6097	2	2	2	1.0
OG_6098	10	13	13	0.7821
OG_6099	12	12	12	1.0
OG_6100	12	12	12	1.0
OG_6101	12	19	19	1.0
OG_6102	11	11	11	1.0
OG_6103	7	7	7	1.0
OG_6104	5	5	5	1.0
OG_6105	12	16	16	1.0
OG_6106	4	4	4	1.0
OG_6107	11	11	11	1.0
OG_6108	3	3	3	1.0
OG_6109	11	11	11	1.0
OG_6110	6	6	6	1.0
OG_6111	7	7	7	1.0
OG_6112	12	12	12	1.0
OG_6113	5	6	6	0.5333
OG_6114	11	11	11	1.0
OG_6115	12	15	15	0.6762
OG_6116	8	8	8	1.0
OG_6117	11	11	11	1.0
OG_6118	3	4	4	0.6667
OG_6119	4	4	4	1.0
OG_6120	7	8	8	1.0
OG_6121	12	12	12	1.0
OG_6122	8	8	8	1.0
OG_6123	6	7	7	1.0
OG_6124	8	8	8	1.0
OG_6125	8	9	9	1.0
OG_6126	2	2	2	1.0
OG_6127	9	9	9	1.0
OG_6128	6	7	7	1.0
OG_6129	10	10	10	1.0
OG_6130	4	5	5	1.0
OG_6131	11	13	13	1.0
OG_6132	6	6	6	1.0
OG_6133	9	13	13	0.9487
OG_6134	7	7	7	1.0
OG_6135	12	12	12	1.0
OG_6136	6	6	6	0.7333
OG_6137	12	12	12	1.0
OG_6138	8	8	8	0.9643
OG_6139	9	9	9	1.0
OG_6140	11	11	11	1.0
OG_6141	11	11	11	1.0
OG_6142	11	14	14	1.0
OG_6143	10	12	12	0.9242
OG_6144	5	8	8	1.0
OG_6145	7	7	7	1.0
OG_6146	3	3	3	1.0
OG_6147	5	7	7	1.0
OG_6148	11	15	15	1.0
OG_6149	3	6	6	1.0
OG_6150	7	7	7	1.0
OG_6151	9	9	9	1.0
OG_6152	12	126	126	0.4497
OG_6153	6	7	7	0.7143
OG_6154	6	6	6	1.0
OG_6155	4	4	4	1.0
OG_6156	6	6	6	1.0
OG_6157	8	8	8	1.0
OG_6158	10	10	10	1.0
OG_6159	3	3	3	1.0
OG_6160	2	3	3	1.0
OG_6161	11	11	11	0.9818
OG_6162	12	26	26	0.4646
OG_6163	12	16	16	0.9167
OG_6164	9	9	9	1.0
OG_6165	10	10	10	1.0
OG_6166	11	14	14	1.0
OG_6167	9	12	12	0.7879
OG_6168	3	3	3	1.0
OG_6169	12	12	12	1.0
OG_6170	11	11	11	1.0
OG_6171	9	11	11	1.0
OG_6172	10	10	10	1.0
OG_6173	8	9	9	0.8889
OG_6174	6	6	6	1.0
OG_6175	12	12	12	1.0
OG_6176	12	12	12	1.0
OG_6177	7	7	7	0.9524
OG_6178	3	3	3	1.0
OG_6179	11	11	11	1.0
OG_6180	8	9	9	1.0
OG_6181	11	11	11	1.0
OG_6182	10	13	13	1.0
OG_6183	12	17	17	0.8897
OG_6184	6	6	6	1.0
OG_6185	11	11	11	1.0
OG_6186	10	12	12	1.0
OG_6187	12	12	12	0.9848
OG_6188	7	7	7	1.0
OG_6189	9	9	9	1.0
OG_6190	11	11	11	1.0
OG_6191	11	12	12	1.0
OG_6192	3	3	3	1.0
OG_6193	7	7	7	0.9524
OG_6194	11	14	14	1.0
OG_6195	7	7	7	1.0
OG_6196	11	11	11	1.0
OG_6197	12	12	12	1.0
OG_6198	12	12	12	1.0
OG_6199	6	6	6	1.0
OG_6200	7	7	7	1.0
OG_6201	12	12	12	1.0
OG_6202	11	11	11	1.0
OG_6203	10	10	10	1.0
OG_6204	11	11	11	1.0
OG_6205	12	18	18	1.0
OG_6206	12	13	13	1.0
OG_6207	11	11	11	1.0
OG_6208	10	12	12	1.0
OG_6209	12	12	12	1.0
OG_6210	7	7	7	1.0
OG_6211	10	10	10	1.0
OG_6212	11	19	19	0.8129
OG_6213	11	23	23	0.747
OG_6214	10	10	10	0.7333
OG_6215	11	19	19	1.0
OG_6216	11	11	11	1.0
OG_6217	10	10	10	1.0
OG_6218	3	3	3	1.0
OG_6219	8	8	8	1.0
OG_6220	4	4	4	1.0
OG_6221	9	11	11	0.8545
OG_6222	10	10	10	1.0
OG_6223	11	11	11	1.0
OG_6224	7	7	7	1.0
OG_6225	7	7	7	1.0
OG_6226	10	12	12	0.8636
OG_6227	3	3	3	0.6667
OG_6228	11	13	13	1.0
OG_6229	10	11	11	0.8545
OG_6230	5	8	8	0.5357
OG_6231	10	10	10	1.0
OG_6232	12	12	12	1.0
OG_6233	11	11	11	0.8364
OG_6234	8	8	8	1.0
OG_6235	3	3	3	0.6667
OG_6236	3	3	3	1.0
OG_6237	10	10	10	0.9778
OG_6238	9	9	9	1.0
OG_6239	9	10	10	1.0
OG_6240	2	2	2	1.0
OG_6241	12	12	12	1.0
OG_6242	3	3	3	0.6667
OG_6243	9	9	9	1.0
OG_6244	6	6	6	1.0
OG_6245	3	3	3	1.0
OG_6246	3	4	4	1.0
OG_6247	6	6	6	0.7333
OG_6248	11	12	12	0.9394
OG_6249	12	12	12	1.0
OG_6250	12	12	12	1.0
OG_6251	11	11	11	1.0
OG_6252	6	6	6	0.6
OG_6253	7	7	7	0.9048
OG_6254	3	3	3	1.0
OG_6255	7	7	7	1.0
OG_6256	11	12	12	1.0
OG_6257	7	8	8	1.0
OG_6258	3	3	3	1.0
OG_6259	12	12	12	1.0
OG_6260	6	6	6	1.0
OG_6261	9	10	10	1.0
OG_6262	8	8	8	1.0
OG_6263	5	5	5	1.0
OG_6264	12	14	14	0.8681
OG_6265	12	12	12	1.0
OG_6266	7	7	7	1.0
OG_6267	11	11	11	0.8545
OG_6268	12	14	14	1.0
OG_6269	12	13	13	1.0
OG_6270	11	11	11	1.0
OG_6271	4	4	4	1.0
OG_6272	8	8	8	1.0
OG_6273	11	14	14	0.989
OG_6274	8	8	8	1.0
OG_6275	10	11	11	0.8545
OG_6276	12	12	12	1.0
OG_6277	3	4	4	1.0
OG_6278	9	9	9	0.8056
OG_6279	4	4	4	0.6667
OG_6280	12	12	12	1.0
OG_6281	11	13	13	1.0
OG_6282	11	14	14	1.0
OG_6283	10	10	10	1.0
OG_6284	11	11	11	1.0
OG_6285	3	3	3	1.0
OG_6286	9	9	9	1.0
OG_6287	2	2	2	1.0
OG_6288	3	3	3	1.0
OG_6289	4	4	4	1.0
OG_6290	11	12	12	0.8939
OG_6291	12	12	12	1.0
OG_6292	8	8	8	1.0
OG_6293	5	6	6	1.0
OG_6294	9	9	9	1.0
OG_6295	9	9	9	1.0
OG_6296	12	12	12	1.0
OG_6297	8	8	8	1.0
OG_6298	12	12	12	1.0
OG_6299	12	12	12	1.0
OG_6300	4	8	8	0.7143
OG_6301	5	5	5	0.9
OG_6302	3	3	3	1.0
OG_6303	11	12	12	1.0
OG_6304	12	14	14	0.9231
OG_6305	11	11	11	1.0
OG_6306	8	8	8	1.0
OG_6307	5	6	6	0.9333
OG_6308	10	11	11	1.0
OG_6309	4	4	4	1.0
OG_6310	4	5	5	0.9
OG_6311	12	12	12	1.0
OG_6312	11	12	12	1.0
OG_6313	6	6	6	1.0
OG_6314	12	12	12	1.0
OG_6315	9	15	15	0.5048
OG_6316	9	9	9	1.0
OG_6317	10	10	10	1.0
OG_6318	11	13	13	1.0
OG_6319	8	8	8	1.0
OG_6320	11	14	14	1.0
OG_6321	12	12	12	1.0
OG_6322	5	5	5	0.8
OG_6323	10	10	10	0.8
OG_6324	11	12	12	1.0
OG_6325	8	8	8	0.75
OG_6326	12	12	12	1.0
OG_6327	10	10	10	1.0
OG_6328	4	4	4	1.0
OG_6329	12	12	12	1.0
OG_6330	8	8	8	0.8929
OG_6331	10	11	11	1.0
OG_6332	10	11	11	0.8545
OG_6333	12	15	15	1.0
OG_6334	11	11	11	1.0
OG_6335	9	9	9	1.0
OG_6336	12	12	12	1.0
OG_6337	11	11	11	1.0
OG_6338	11	11	11	1.0
OG_6339	8	9	9	1.0
OG_6340	12	12	12	1.0
OG_6341	9	9	9	1.0
OG_6342	8	9	9	0.8333
OG_6343	4	4	4	1.0
OG_6344	12	12	12	1.0
OG_6345	12	12	12	1.0
OG_6346	11	11	11	1.0
OG_6347	4	4	4	1.0
OG_6348	8	8	8	0.9643
OG_6349	12	13	13	1.0
OG_6350	12	13	13	0.8718
OG_6351	12	12	12	1.0
OG_6352	5	5	5	1.0
OG_6353	9	10	10	1.0
OG_6354	10	11	11	1.0
OG_6355	11	11	11	1.0
OG_6356	11	17	17	1.0
OG_6357	8	8	8	1.0
OG_6358	11	13	13	1.0
OG_6359	10	12	12	1.0
OG_6360	11	11	11	1.0
OG_6361	12	13	13	1.0
OG_6362	10	32	32	0.9012
OG_6363	4	4	4	1.0
OG_6364	6	7	7	0.7143
OG_6365	12	12	12	1.0
OG_6366	11	11	11	0.8
OG_6367	10	11	11	0.8364
OG_6368	3	3	3	0.6667
OG_6369	9	9	9	1.0
OG_6370	12	12	12	1.0
OG_6371	4	4	4	1.0
OG_6372	7	7	7	1.0
OG_6373	7	7	7	1.0
OG_6374	11	11	11	1.0
OG_6375	12	12	12	1.0
OG_6376	11	11	11	1.0
OG_6377	11	13	13	1.0
OG_6378	12	15	15	1.0
OG_6379	9	11	11	0.8727
OG_6380	9	9	9	0.7778
OG_6381	10	13	13	0.9487
OG_6382	3	3	3	0.6667
OG_6383	3	3	3	1.0
OG_6384	4	4	4	1.0
OG_6385	4	4	4	1.0
OG_6386	8	8	8	1.0
OG_6387	8	8	8	1.0
OG_6388	9	9	9	1.0
OG_6389	11	11	11	1.0
OG_6390	11	11	11	1.0
OG_6391	9	9	9	1.0
OG_6392	11	11	11	1.0
OG_6393	11	11	11	1.0
OG_6394	12	12	12	1.0
OG_6395	10	10	10	1.0
OG_6396	9	9	9	1.0
OG_6397	11	11	11	1.0
OG_6398	7	7	7	1.0
OG_6399	8	8	8	1.0
OG_6400	5	6	6	1.0
OG_6401	8	8	8	0.8214
OG_6402	8	8	8	1.0
OG_6403	8	8	8	1.0
OG_6404	11	50	50	0.8612
OG_6405	4	4	4	1.0
OG_6406	4	4	4	1.0
OG_6407	10	10	10	1.0
OG_6408	10	10	10	0.9778
OG_6409	3	3	3	1.0
OG_6410	7	7	7	0.9048
OG_6411	10	10	10	1.0
OG_6412	9	10	10	1.0
OG_6413	6	8	8	1.0
OG_6414	7	7	7	1.0
OG_6415	7	7	7	1.0
OG_6416	10	10	10	1.0
OG_6417	3	3	3	1.0
OG_6418	12	13	13	1.0
OG_6419	12	14	14	1.0
OG_6420	6	6	6	1.0
OG_6421	4	4	4	1.0
OG_6422	7	27	27	0.641
OG_6423	8	8	8	1.0
OG_6424	9	9	9	1.0
OG_6425	4	4	4	1.0
OG_6426	6	6	6	1.0
OG_6427	10	10	10	0.9111
OG_6428	6	6	6	1.0
OG_6429	3	3	3	0.6667
OG_6430	4	4	4	1.0
OG_6431	8	8	8	0.8571
OG_6432	11	11	11	1.0
OG_6433	4	5	5	1.0
OG_6434	10	10	10	1.0
OG_6435	7	7	7	1.0
OG_6436	8	8	8	0.8929
OG_6437	11	11	11	0.8545
OG_6438	7	7	7	1.0
OG_6439	8	8	8	1.0
OG_6440	9	9	9	1.0
OG_6441	3	3	3	0.6667
OG_6442	8	8	8	0.9643
OG_6443	10	10	10	1.0
OG_6444	4	4	4	1.0
OG_6445	8	8	8	1.0
OG_6446	10	10	10	1.0
OG_6447	8	8	8	0.8929
OG_6448	6	6	6	1.0
OG_6449	10	10	10	0.9556
OG_6450	7	7	7	0.8095
OG_6451	4	4	4	1.0
OG_6452	8	13	13	0.6667
OG_6453	11	11	11	0.9818
OG_6454	7	7	7	1.0
OG_6455	8	8	8	1.0
OG_6456	10	10	10	1.0
OG_6457	9	9	9	1.0
OG_6458	5	5	5	1.0
OG_6459	10	11	11	1.0
OG_6460	9	10	10	1.0
OG_6461	9	9	9	1.0
OG_6462	7	8	8	1.0
OG_6463	6	6	6	1.0
OG_6464	6	6	6	1.0
