orthogroup	presence	gain	loss	n_gains	n_losses	n_presences
OG_3324	Dmel,Hvul,Mmus	CniBil	Anthozoa	1	1	7
OG_3333	HoiH23,Mmus	CniBilPla	Cnidaria,Dmel,Hhon,Trichoplax	1	4	7
OG_3344	Dmel,Spis	CniBil	Hvul,Mmus,Nvec	1	3	6
OG_3347	Spolac	Spolac		1	0	1
OG_336	Mmus	Mmus		1	0	1
OG_3360	Mmus	Mmus		1	0	1
OG_3362	Dmel,Hhon,HoiH23,Mmus,Nvec,Spis	CniBilPla	Hvul,Trichoplax	1	2	18
OG_3371	Dmel	Dmel		1	0	1
OG_3373	TrH2	TrH2		1	0	1
OG_3376	Spolac	Spolac		1	0	1
OG_3390	Mmus	Mmus		1	0	1
OG_3394	Mmus	Mmus		1	0	1
OG_340	Hvul,Nvec,Spis	Cnidaria		1	0	5
OG_3402	Hvul,Nvec	Cnidaria	Spis	1	1	4
OG_3405	Dmel,Mlei	Metazoa	Cnidaria,Mmus,Placozoa,Spolac	1	4	6
OG_341	Hvul,Mmus	CniBil	Anthozoa,Dmel	1	2	7
OG_3410	Mmus	Mmus		1	0	1
OG_342	Mmus	Mmus		1	0	1
OG_3426	Hvul	Hvul		1	0	1
OG_3427	Dmel	Dmel		1	0	1
OG_3446	Hvul	Hvul		1	0	1
OG_3454	Spolac	Spolac		1	0	1
OG_3463	Mmus	Mmus		1	0	1
OG_3468	Dmel	Dmel		1	0	3
OG_3470	Dmel,Hhon,HoiH23,Mmus,Tadh,TrH2	CniBilPla	Cnidaria	1	1	12
OG_3478	Dmel,Mmus	Bilateria		1	0	9
OG_3491	Dmel,Mmus	Bilateria		1	0	3
OG_3494	Hvul	Hvul		1	0	1
OG_3495	TrH2	TrH2		1	0	1
OG_3496	Spolac	Spolac		1	0	1
OG_350	Mmus	Mmus		1	0	2
OG_3501	Hvul,Nvec,Spis	Cnidaria		1	0	5
OG_3505	Spis	Spis		1	0	1
OG_3508	Dmel	Dmel		1	0	1
OG_3519	Dmel,Mmus	Bilateria		1	0	3
OG_3532	Spolac	Spolac		1	0	1
OG_3537	Dmel,Hhon,HoiH23,Tadh,TrH2	CniBilPla	Cnidaria,Mmus	1	2	11
OG_3555	Mmus	Mmus		1	0	1
OG_356	Spolac	Spolac		1	0	1
OG_3560	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_3564	HoiH23	HoiH23		1	0	1
OG_3566	Dmel,Hvul,Mmus,Spis	CniBil	Nvec	1	1	8
OG_3571	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_3576	HoiH23	HoiH23		1	0	1
OG_3584	Dmel	Dmel		1	0	1
OG_3588	Dmel,Hvul,Mmus	CniBil	Anthozoa	1	1	12
OG_3594	HoiH23,Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Dmel,Hhon	1	3	10
OG_3597	Mmus	Mmus		1	0	1
OG_3600	Mmus	Mmus		1	0	1
OG_3601	Mlei	Mlei		1	0	1
OG_3604	Hvul	Hvul		1	0	1
OG_3608	Spolac	Spolac		1	0	1
OG_3609	Spolac	Spolac		1	0	1
OG_3626	Dmel	Dmel		1	0	2
OG_3635	Dmel,Hvul,Mmus	CniBil	Anthozoa	1	1	9
OG_364	Mmus,Spolac	Metazoa	Cnidaria,Dmel,Mlei,Placozoa	1	4	6
OG_3645	Mmus	Mmus		1	0	1
OG_3655	Hhon	Hhon		1	0	1
OG_3660	Dmel	Dmel		1	0	1
OG_3671	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	9
OG_3676	Hvul,Tadh,TrH2	CniBilPla	Anthozoa,Bilateria,Hoilungia	1	3	9
OG_368	Tadh	Tadh		1	0	1
OG_3687	Hhon,Hvul,TrH2	CniBilPla	Anthozoa,Bilateria,HoiH23,Tadh	1	4	9
OG_3693	Mmus	Mmus		1	0	1
OG_3697	Hvul	Hvul		1	0	1
OG_37	Hhon,HoiH23	Hoilungia		1	0	3
OG_3712	Dmel	Dmel		1	0	1
OG_3723	Mmus	Mmus		1	0	1
OG_3739	Dmel,Hvul,Mmus	CniBil	Anthozoa	1	1	9
OG_3740	TrH2	TrH2		1	0	1
OG_3746	Dmel	Dmel		1	0	1
OG_3747	Mmus	Mmus		1	0	1
OG_3771	Hvul,Nvec	Cnidaria	Spis	1	1	4
OG_3772	Dmel,Mmus	Bilateria		1	0	3
OG_3792	Spolac	Spolac		1	0	1
OG_3794	Spolac	Spolac		1	0	1
OG_3810	Mmus	Mmus		1	0	1
OG_3812	Mmus	Mmus		1	0	1
OG_3824	Mmus	Mmus		1	0	1
OG_3826	Dmel	Dmel		1	0	1
OG_3836	Dmel	Dmel		1	0	1
OG_3840	Hvul,Mmus	CniBil	Anthozoa,Dmel	1	2	5
OG_3846	Dmel	Dmel		1	0	3
OG_3853	Spolac	Spolac		1	0	1
OG_3860	Spolac	Spolac		1	0	1
OG_3866	Spolac	Spolac		1	0	1
OG_3872	Mmus,Spolac	Metazoa	Cnidaria,Dmel,Mlei,Placozoa	1	4	6
OG_3875	Spolac	Spolac		1	0	2
OG_3883	Mmus	Mmus		1	0	1
OG_3894	Dmel,Nvec,Spis	CniBil	Hvul,Mmus	1	2	7
OG_3896	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_3904	Dmel	Dmel		1	0	1
OG_3912	Dmel,Mmus	Bilateria		1	0	3
OG_3919	Mlei	Mlei		1	0	1
OG_3949	Mmus	Mmus		1	0	1
OG_3950	Mmus	Mmus		1	0	1
OG_3965	Mmus	Mmus		1	0	1
OG_3968	Hvul	Hvul		1	0	1
OG_3971	Dmel	Dmel		1	0	1
OG_3990	Dmel	Dmel		1	0	1
OG_4000	Spolac	Spolac		1	0	1
OG_4007	HoiH23,Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Dmel,Hhon	1	3	10
OG_4014	HoiH23	HoiH23		1	0	1
OG_4025	Mmus	Mmus		1	0	1
OG_4026	Mmus	Mmus		1	0	1
OG_4029	Dmel	Dmel		1	0	1
OG_403	Spolac	Spolac		1	0	1
OG_4032	Mmus	Mmus		1	0	1
OG_4033	Hhon,Hvul,Spolac	Metazoa	Anthozoa,Bilateria,HoiH23,Mlei,Trichoplax	1	5	9
OG_4034	Mmus,Spolac	Metazoa	Cnidaria,Dmel,Mlei,Placozoa	1	4	6
OG_4038	Mmus	Mmus		1	0	1
OG_4047	Hhon	Hhon		1	0	1
OG_4051	Dmel	Dmel		1	0	1
OG_4052	Mmus	Mmus		1	0	1
OG_4053	Mmus,Spolac	Metazoa	Cnidaria,Dmel,Mlei,Placozoa	1	4	6
OG_4060	Hvul,TrH2	CniBilPla	Anthozoa,Bilateria,Hoilungia,Tadh	1	4	7
OG_4066	TrH2	TrH2		1	0	1
OG_4067	Dmel	Dmel		1	0	9
OG_4069	Hvul	Hvul		1	0	1
OG_4070	Hhon,HoiH23,Nvec,Spis,Tadh,TrH2	CniBilPla	Bilateria,Hvul	1	2	15
OG_4079	TrH2	TrH2		1	0	1
OG_4081	Dmel,Spolac	Metazoa	Cnidaria,Mlei,Mmus,Placozoa	1	4	6
OG_4082	Dmel,HoiH23,Nvec,Spis,Tadh,TrH2	CniBilPla	Hhon,Hvul,Mmus	1	3	14
OG_409	HoiH23,Mmus	CniBilPla	Cnidaria,Dmel,Hhon,Trichoplax	1	4	7
OG_4091	Dmel,Tadh,TrH2	CniBilPla	Cnidaria,Hoilungia,Mmus	1	3	8
OG_4096	Dmel,Hhon,HoiH23,TrH2	CniBilPla	Cnidaria,Mmus,Tadh	1	3	11
OG_411	Dmel,Hhon,HoiH23,Hvul,TrH2	CniBilPla	Anthozoa,Mmus,Tadh	1	3	12
OG_412	Mmus	Mmus		1	0	1
OG_4129	Spolac	Spolac		1	0	1
OG_4131	Dmel,Spis	CniBil	Hvul,Mmus,Nvec	1	3	6
OG_4132	Hhon	Hhon		1	0	1
OG_4147	Hhon,HoiH23	Hoilungia		1	0	3
OG_4152	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_4153	Dmel	Dmel		1	0	1
OG_4156	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_4162	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_4164	Mmus	Mmus		1	0	2
OG_4171	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4173	Hvul,Mmus,Spolac	Metazoa	Anthozoa,Dmel,Mlei,Placozoa	1	4	8
OG_4174	Dmel,Mmus	Bilateria		1	0	3
OG_4175	Dmel	Dmel		1	0	1
OG_418	Dmel	Dmel		1	0	1
OG_4184	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4190	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4191	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_4200	Tadh,TrH2	Trichoplax		1	0	3
OG_4204	Hvul,Mmus	CniBil	Anthozoa,Dmel	1	2	6
OG_4216	Hhon,Tadh	Placozoa	HoiH23,TrH2	1	2	5
OG_4218	Mmus,Nvec	CniBil	Dmel,Hvul,Spis	1	3	6
OG_4224	Dmel	Dmel		1	0	1
OG_4234	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_424	Hhon,HoiH23	Hoilungia		1	0	3
OG_4240	Mmus	Mmus		1	0	1
OG_4248	HoiH23	HoiH23		1	0	1
OG_4256	Hhon	Hhon		1	0	1
OG_4277	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_4341	Mmus	Mmus		1	0	1
OG_4348	Mmus	Mmus		1	0	1
OG_4359	Mmus	Mmus		1	0	1
OG_4365	Mmus	Mmus		1	0	1
OG_437	Tadh,TrH2	Trichoplax		1	0	3
OG_4373	Dmel,Hhon,HoiH23,Mmus,Spolac,Tadh,TrH2	Metazoa	Cnidaria,Mlei	1	2	14
OG_4375	Spis	Spis		1	0	1
OG_438	Spolac	Spolac		1	0	1
OG_4398	Hhon,HoiH23	Hoilungia		1	0	3
OG_4402	Hhon	Hhon		1	0	1
OG_4403	TrH2	TrH2		1	0	1
OG_4407	Hhon	Hhon		1	0	1
OG_4415	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_4420	Mmus	Mmus		1	0	1
OG_4425	Mmus	Mmus		1	0	2
OG_4427	Tadh	Tadh		1	0	1
OG_4431	Nvec	Nvec		1	0	1
OG_4434	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4439	Hhon,HoiH23,Spis,Tadh	CniBilPla	Bilateria,Hvul,Nvec,TrH2	1	4	11
OG_4449	Dmel,Mmus	Bilateria		1	0	4
OG_4450	Dmel,Mmus	Bilateria		1	0	4
OG_4452	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_4453	Tadh,TrH2	Trichoplax		1	0	3
OG_4458	Dmel,Hvul,Mmus,Spis	CniBil	Nvec	1	1	10
OG_4459	Dmel,Tadh	CniBilPla	Cnidaria,Hoilungia,Mmus,TrH2	1	4	7
OG_4461	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4477	TrH2	TrH2		1	0	1
OG_4480	Dmel,Hhon,HoiH23,Mmus,Tadh,TrH2	CniBilPla	Cnidaria	1	1	12
OG_4482	Hvul,Mlei,Mmus,TrH2	Metazoa	Anthozoa,Dmel,Hoilungia,Spolac,Tadh	1	5	13
OG_4490	Hhon,HoiH23,Mmus,Spolac,TrH2	Metazoa	Cnidaria,Dmel,Mlei,Tadh	1	4	12
OG_4496	Hvul	Hvul		1	0	1
OG_4502	Nvec	Nvec		1	0	1
OG_4507	Mmus	Mmus		1	0	1
OG_4513	Hvul	Hvul		1	0	1
OG_4519	Dmel	Dmel		1	0	1
OG_4540	Mmus	Mmus		1	0	1
OG_4541	Dmel,Hhon,HoiH23,Hvul,Mmus,Spis,Tadh,TrH2	CniBilPla	Nvec	1	1	17
OG_4547	Hvul,Mmus	CniBil	Anthozoa,Dmel	1	2	5
OG_4554	Hvul	Hvul		1	0	2
OG_4569	Dmel	Dmel		1	0	1
OG_4571	Mmus	Mmus		1	0	1
OG_4574	Dmel,Mmus	Bilateria		1	0	3
OG_4575	Spolac	Spolac		1	0	1
OG_4580	Spis	Spis		1	0	1
OG_4583	Mmus	Mmus		1	0	1
OG_4591	Mmus	Mmus		1	0	1
OG_4594	Dmel	Dmel		1	0	1
OG_46	Spolac	Spolac		1	0	1
OG_4600	Hvul	Hvul		1	0	1
OG_4604	Dmel	Dmel		1	0	1
OG_4611	Hvul,Nvec,Spis	Cnidaria		1	0	5
OG_4615	Spis	Spis		1	0	1
OG_4616	Spolac	Spolac		1	0	1
OG_4617	Dmel,Hvul	CniBil	Anthozoa,Mmus	1	2	5
OG_4620	Dmel	Dmel		1	0	1
OG_4623	Mmus	Mmus		1	0	1
OG_4624	Hvul,Mmus,Nvec,Spis	CniBil	Dmel	1	1	9
OG_4625	Dmel,Mmus	Bilateria		1	0	5
OG_4626	Hvul,Mmus,Nvec	CniBil	Dmel,Spis	1	2	7
OG_4627	Spolac	Spolac		1	0	1
OG_4631	Mmus	Mmus		1	0	1
OG_4638	Dmel,Hvul	CniBil	Anthozoa,Mmus	1	2	5
OG_466	Hvul	Hvul		1	0	2
OG_4660	HoiH23	HoiH23		1	0	1
OG_4667	Dmel	Dmel		1	0	1
OG_4670	Spolac	Spolac		1	0	1
OG_4681	Dmel	Dmel		1	0	2
OG_4684	Mmus	Mmus		1	0	1
OG_4691	Dmel	Dmel		1	0	2
OG_4717	Nvec,TrH2	CniBilPla	Bilateria,Hoilungia,Hvul,Spis,Tadh	1	5	8
OG_4728	Nvec	Nvec		1	0	1
OG_4735	Dmel	Dmel		1	0	1
OG_4745	Dmel	Dmel		1	0	1
OG_4751	Spis	Spis		1	0	1
OG_4754	Mmus	Mmus		1	0	1
OG_4755	Spolac	Spolac		1	0	1
OG_4758	Hhon,Spis	CniBilPla	Bilateria,HoiH23,Hvul,Nvec,Trichoplax	1	5	8
OG_4761	Spolac	Spolac		1	0	1
OG_4779	Hhon,Hvul	CniBilPla	Anthozoa,Bilateria,HoiH23,Trichoplax	1	4	7
OG_4785	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_4789	Tadh	Tadh		1	0	1
OG_4790	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_4791	Spolac	Spolac		1	0	1
OG_4797	Hvul	Hvul		1	0	1
OG_4799	Hvul	Hvul		1	0	1
OG_4800	Dmel,Mmus	Bilateria		1	0	5
OG_4828	Mmus	Mmus		1	0	2
OG_4836	Dmel	Dmel		1	0	1
OG_4843	Hvul,Spis	Cnidaria	Nvec	1	1	4
OG_4851	Mmus	Mmus		1	0	1
OG_4852	Spis	Spis		1	0	2
OG_4888	Mmus	Mmus		1	0	2
OG_489	Hvul	Hvul		1	0	1
OG_4902	Mmus	Mmus		1	0	1
OG_4922	Dmel,Hhon,HoiH23,Tadh,TrH2	CniBilPla	Cnidaria,Mmus	1	2	11
OG_4925	Mmus	Mmus		1	0	1
OG_4935	Nvec	Nvec		1	0	1
OG_495	Mlei,Mmus	Metazoa	Cnidaria,Dmel,Placozoa,Spolac	1	4	6
OG_4951	Dmel	Dmel		1	0	1
OG_4954	Hvul	Hvul		1	0	1
OG_4969	TrH2	TrH2		1	0	1
OG_4973	HoiH23,Tadh	Placozoa	Hhon,TrH2	1	2	5
OG_5002	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_5004	Dmel,Nvec	CniBil	Hvul,Mmus,Spis	1	3	6
OG_5006	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	5
OG_5007	Spis	Spis		1	0	1
OG_5010	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_5015	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_5028	Hvul	Hvul		1	0	1
OG_5038	Mmus	Mmus		1	0	1
OG_5041	Mmus	Mmus		1	0	1
OG_505	Spolac	Spolac		1	0	1
OG_5050	Hhon,HoiH23,Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Dmel	1	2	11
OG_5062	Dmel,Mmus	Bilateria		1	0	3
OG_5069	Hhon	Hhon		1	0	1
OG_507	Mmus	Mmus		1	0	1
OG_5078	Dmel	Dmel		1	0	1
OG_5079	Hvul	Hvul		1	0	1
OG_5101	Hvul	Hvul		1	0	1
OG_5103	HoiH23	HoiH23		1	0	1
OG_5107	Tadh,TrH2	Trichoplax		1	0	3
OG_512	Tadh	Tadh		1	0	1
OG_5122	Spis	Spis		1	0	1
OG_5126	Spolac	Spolac		1	0	1
OG_5139	TrH2	TrH2		1	0	1
OG_5144	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_5147	Nvec,Spis	Anthozoa		1	0	3
OG_516	Hvul	Hvul		1	0	1
OG_5160	Dmel,HoiH23,Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Hhon	1	2	11
OG_5163	Hvul	Hvul		1	0	1
OG_5171	Spolac	Spolac		1	0	1
OG_5172	Nvec	Nvec		1	0	1
OG_5173	Dmel,Mmus	Bilateria		1	0	3
OG_5176	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	9
OG_5180	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_5198	Hvul	Hvul		1	0	1
OG_5200	Mmus	Mmus		1	0	1
OG_5207	Spolac	Spolac		1	0	1
OG_521	Mmus	Mmus		1	0	1
OG_5223	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_5228	Dmel	Dmel		1	0	1
OG_5237	Dmel	Dmel		1	0	1
OG_524	Hhon	Hhon		1	0	1
OG_5244	Spolac	Spolac		1	0	1
OG_5245	Spolac	Spolac		1	0	1
OG_5262	Mmus	Mmus		1	0	1
OG_5268	Hvul	Hvul		1	0	1
OG_527	Dmel	Dmel		1	0	1
OG_5284	Hvul	Hvul		1	0	1
OG_5290	Dmel	Dmel		1	0	3
OG_5305	Spis	Spis		1	0	1
OG_531	Dmel	Dmel		1	0	1
OG_5310	TrH2	TrH2		1	0	1
OG_5315	Dmel	Dmel		1	0	1
OG_5323	Hhon,HoiH23,TrH2	Placozoa	Tadh	1	1	6
OG_5324	Dmel	Dmel		1	0	1
OG_5326	Mmus	Mmus		1	0	1
OG_5332	Hhon	Hhon		1	0	1
OG_534	Mmus	Mmus		1	0	1
OG_5363	Mmus	Mmus		1	0	1
OG_538	Mmus	Mmus		1	0	1
OG_5405	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_5424	Spolac	Spolac		1	0	1
OG_5438	Nvec	Nvec		1	0	1
OG_544	Dmel,Mmus	Bilateria		1	0	3
OG_545	Mmus	Mmus		1	0	1
OG_5458	Spis	Spis		1	0	1
OG_5460	Hvul	Hvul		1	0	1
OG_549	Spolac	Spolac		1	0	1
OG_5521	Tadh,TrH2	Trichoplax		1	0	3
OG_5566	Spolac	Spolac		1	0	1
OG_557	Dmel	Dmel		1	0	1
OG_5617	Hvul	Hvul		1	0	1
OG_5632	Spis	Spis		1	0	1
OG_5637	Spis	Spis		1	0	1
OG_566	Dmel,Spolac	Metazoa	Cnidaria,Mlei,Mmus,Placozoa	1	4	7
OG_5683	Dmel,Mmus	Bilateria		1	0	3
OG_5737	Dmel	Dmel		1	0	1
OG_5757	Mmus	Mmus		1	0	1
OG_5761	Tadh,TrH2	Trichoplax		1	0	3
OG_5766	HoiH23	HoiH23		1	0	1
OG_5769	Dmel,Hhon,HoiH23,Hvul,Tadh,TrH2	CniBilPla	Anthozoa,Mmus	1	2	13
OG_577	Mmus	Mmus		1	0	1
OG_5782	TrH2	TrH2		1	0	1
OG_5784	Mmus	Mmus		1	0	1
OG_5785	Dmel	Dmel		1	0	1
OG_5788	Dmel	Dmel		1	0	1
OG_5817	Hvul	Hvul		1	0	1
OG_5832	TrH2	TrH2		1	0	1
OG_5848	Hvul	Hvul		1	0	1
OG_5851	Spolac	Spolac		1	0	1
OG_5852	Mmus	Mmus		1	0	1
OG_5875	Mmus	Mmus		1	0	1
OG_589	Mmus	Mmus		1	0	1
OG_5898	Spolac	Spolac		1	0	1
OG_5910	Dmel	Dmel		1	0	1
OG_5940	Mmus	Mmus		1	0	1
OG_5956	Tadh,TrH2	Trichoplax		1	0	3
OG_5960	Mmus	Mmus		1	0	1
OG_5990	HoiH23	HoiH23		1	0	1
OG_5992	HoiH23	HoiH23		1	0	1
OG_6038	Dmel,Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Hoilungia	1	2	10
OG_6047	Mmus	Mmus		1	0	1
OG_6064	Mmus	Mmus		1	0	1
OG_607	HoiH23	HoiH23		1	0	1
OG_6073	Hvul	Hvul		1	0	1
OG_6075	Mmus	Mmus		1	0	1
OG_610	Mmus	Mmus		1	0	1
OG_612	Hvul	Hvul		1	0	1
OG_6131	Mmus	Mmus		1	0	1
OG_6137	Mmus	Mmus		1	0	1
OG_6146	Mmus	Mmus		1	0	1
OG_6148	Tadh	Tadh		1	0	1
OG_6152	Spis	Spis		1	0	1
OG_6156	Mmus	Mmus		1	0	1
OG_6162	HoiH23,Spolac	Metazoa	CniBil,Hhon,Mlei,Trichoplax	1	4	6
OG_6164	Mmus	Mmus		1	0	1
OG_6172	Tadh,TrH2	Trichoplax		1	0	3
OG_6173	Mmus	Mmus		1	0	1
OG_6191	Spolac	Spolac		1	0	1
OG_6197	Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Dmel,Hoilungia	1	3	8
OG_62	Spolac	Spolac		1	0	1
OG_6203	Mmus	Mmus		1	0	1
OG_623	Tadh	Tadh		1	0	1
OG_6286	TrH2	TrH2		1	0	1
OG_6287	Mmus	Mmus		1	0	1
OG_6290	Mmus	Mmus		1	0	1
OG_6291	Mmus	Mmus		1	0	1
OG_63	TrH2	TrH2		1	0	1
OG_6309	TrH2	TrH2		1	0	1
OG_6315	Tadh	Tadh		1	0	1
OG_6322	Mmus	Mmus		1	0	1
OG_6324	Mmus	Mmus		1	0	1
OG_6334	Mmus	Mmus		1	0	1
OG_6339	TrH2	TrH2		1	0	1
OG_6341	Mmus	Mmus		1	0	1
OG_6371	Nvec	Nvec		1	0	1
OG_6380	Mmus	Mmus		1	0	1
OG_6404	Hvul	Hvul		1	0	3
OG_641	Spolac	Spolac		1	0	1
OG_6414	Mmus	Mmus		1	0	1
OG_6422	HoiH23,TrH2	Placozoa	Hhon,Tadh	1	2	8
OG_6431	Mmus	Mmus		1	0	1
OG_6439	Mmus	Mmus		1	0	1
OG_6454	Mmus	Mmus		1	0	1
OG_6455	Mmus	Mmus		1	0	1
OG_6461	Hvul	Hvul		1	0	1
OG_648	Dmel	Dmel		1	0	1
OG_6486	Mmus	Mmus		1	0	1
OG_6489	Dmel	Dmel		1	0	1
OG_649	Mmus	Mmus		1	0	1
OG_6491	Mmus	Mmus		1	0	1
OG_6506	Mmus	Mmus		1	0	1
OG_6522	Mmus	Mmus		1	0	1
OG_6530	Mmus	Mmus		1	0	1
OG_6531	Mmus	Mmus		1	0	1
OG_6536	Mmus	Mmus		1	0	1
OG_6538	Mmus	Mmus		1	0	1
OG_6542	Mmus	Mmus		1	0	1
OG_6545	Mmus	Mmus		1	0	1
OG_6558	Hhon,Tadh,TrH2	Placozoa	HoiH23	1	1	6
OG_6561	Nvec	Nvec		1	0	1
OG_657	Dmel,Hhon,HoiH23,Tadh	CniBilPla	Cnidaria,Mmus,TrH2	1	3	10
OG_6575	Hvul	Hvul		1	0	1
OG_6576	Hvul,Mlei	Metazoa	Anthozoa,Bilateria,Placozoa,Spolac	1	4	6
OG_6577	Mmus	Mmus		1	0	1
OG_6588	Mmus	Mmus		1	0	1
OG_660	Mmus	Mmus		1	0	1
OG_6604	Hhon	Hhon		1	0	1
OG_6611	Hhon	Hhon		1	0	1
OG_6612	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_662	Dmel,Mmus	Bilateria		1	0	4
OG_6635	Tadh,TrH2	Trichoplax		1	0	3
OG_6637	Hvul	Hvul		1	0	1
OG_6639	Dmel,Mmus,Spolac	Metazoa	Cnidaria,Mlei,Placozoa	1	3	8
OG_6641	Mmus	Mmus		1	0	1
OG_6655	Dmel	Dmel		1	0	1
OG_6664	Dmel	Dmel		1	0	1
OG_6666	Mmus	Mmus		1	0	1
OG_6676	Spis	Spis		1	0	1
OG_6678	Mmus	Mmus		1	0	1
OG_672	Tadh	Tadh		1	0	1
OG_6724	Dmel	Dmel		1	0	1
OG_6734	Spolac	Spolac		1	0	1
OG_6739	HoiH23,Mmus	CniBilPla	Cnidaria,Dmel,Hhon,Trichoplax	1	4	7
OG_674	Dmel	Dmel		1	0	1
OG_6740	Dmel	Dmel		1	0	1
OG_6750	Dmel,Mmus	Bilateria		1	0	3
OG_6775	Hvul	Hvul		1	0	1
OG_6787	Hvul	Hvul		1	0	1
OG_6789	Hvul	Hvul		1	0	2
OG_6791	Mmus	Mmus		1	0	1
OG_6800	Mmus	Mmus		1	0	1
OG_6804	Mmus	Mmus		1	0	1
OG_6823	Hvul	Hvul		1	0	1
OG_6837	Tadh,TrH2	Trichoplax		1	0	3
OG_684	Dmel,Hhon	CniBilPla	Cnidaria,HoiH23,Mmus,Trichoplax	1	4	7
OG_6850	Dmel	Dmel		1	0	1
OG_6852	Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Dmel,Hoilungia	1	3	8
OG_6857	Mmus	Mmus		1	0	1
OG_6864	Hvul,TrH2	CniBilPla	Anthozoa,Bilateria,Hoilungia,Tadh	1	4	7
OG_6889	Hhon	Hhon		1	0	1
OG_6899	Mmus	Mmus		1	0	1
OG_6901	Mmus	Mmus		1	0	1
OG_6922	TrH2	TrH2		1	0	1
OG_693	Dmel,Mmus,Tadh,TrH2	CniBilPla	Cnidaria,Hoilungia	1	2	12
OG_6937	Mmus	Mmus		1	0	1
OG_6952	Dmel,HoiH23,TrH2	CniBilPla	Cnidaria,Hhon,Mmus,Tadh	1	4	9
OG_6953	Mmus	Mmus		1	0	1
OG_6956	Mmus	Mmus		1	0	1
OG_6961	Mmus	Mmus		1	0	1
OG_6973	Hvul	Hvul		1	0	1
OG_6978	Mmus	Mmus		1	0	1
OG_6997	HoiH23,Spolac,Tadh,TrH2	Metazoa	CniBil,Hhon,Mlei	1	3	10
OG_700	Dmel,Hvul,Mmus,Spis	CniBil	Nvec	1	1	9
OG_7003	Dmel,Mmus	Bilateria		1	0	3
OG_7036	Spolac	Spolac		1	0	1
OG_7068	Mmus	Mmus		1	0	1
OG_707	Dmel,Hvul	CniBil	Anthozoa,Mmus	1	2	5
OG_7070	Spolac	Spolac		1	0	1
OG_7081	Spolac	Spolac		1	0	1
OG_710	Dmel	Dmel		1	0	1
OG_7105	Mmus	Mmus		1	0	1
OG_7133	Mmus	Mmus		1	0	1
OG_7147	Mlei	Mlei		1	0	1
OG_715	Hvul	Hvul		1	0	1
OG_7164	Mmus	Mmus		1	0	1
OG_717	Hhon,HoiH23,Tadh,TrH2	Placozoa		1	0	7
OG_7177	Hhon	Hhon		1	0	1
OG_7196	Spolac	Spolac		1	0	1
OG_7211	Nvec,Spis	Anthozoa		1	0	3
OG_7232	Mmus,Spolac	Metazoa	Cnidaria,Dmel,Mlei,Placozoa	1	4	6
OG_7241	Hvul,Nvec	Cnidaria	Spis	1	1	4
OG_7247	Hvul	Hvul		1	0	1
OG_7251	HoiH23,Tadh,TrH2	Placozoa	Hhon	1	1	6
OG_7255	Mmus	Mmus		1	0	1
OG_7259	Mmus	Mmus		1	0	1
OG_726	Hvul	Hvul		1	0	1
OG_7266	Mmus	Mmus		1	0	1
OG_7283	Tadh	Tadh		1	0	1
OG_7306	Dmel	Dmel		1	0	1
