metacell	cell_type	broad_cell_type	color
3680	epithelial_cell	Epithelial_Cell	#FFE775
3681	epithelial_cell	Epithelial_Cell	#FFE775
3682	epithelial_cell	Epithelial_Cell	#FFE775
3683	epithelial_cell	Epithelial_Cell	#FFE775
3684	epithelial_cell	Epithelial_Cell	#FFE775
3685	epithelial_cell	Epithelial_Cell	#FFE775
3686	epithelial_cell	Epithelial_Cell	#FFE775
3687	epithelial_cell	Epithelial_Cell	#FFE775
3688	epithelial_cell	Epithelial_Cell	#FFE775
3689	epithelial_cell	Epithelial_Cell	#FFE775
3690	epithelial_cell	Epithelial_Cell	#FFE775
3691	epithelial_cell	Epithelial_Cell	#FFE775
3692	epithelial_cell	Epithelial_Cell	#FFE775
3693	epithelial_cell	Epithelial_Cell	#FFE775
3694	epithelial_cell	Epithelial_Cell	#FFE775
3695	epithelial_cell	Epithelial_Cell	#FFE775
3696	epithelial_cell	Epithelial_Cell	#FFE775
3697	epithelial_cell	Epithelial_Cell	#FFE775
3698	epithelial_cell	Epithelial_Cell	#FFE775
3699	epithelial_cell	Epithelial_Cell	#FFE775
3700	epithelial_cell	Epithelial_Cell	#FFE775
3701	epithelial_cell	Epithelial_Cell	#FFE775
3702	epithelial_cell	Epithelial_Cell	#FFE775
3703	epithelial_cell	Epithelial_Cell	#FFE775
3704	epithelial_cell	Epithelial_Cell	#FFE775
3705	epithelial_cell	Epithelial_Cell	#FFE775
3706	epithelial_cell	Epithelial_Cell	#FFE775
3707	epithelial_cell	Epithelial_Cell	#FFE775
3708	epithelial_cell	Epithelial_Cell	#FFE775
3709	epithelial_cell	Epithelial_Cell	#FFE775
3710	epithelial_cell	Epithelial_Cell	#FFE775
3711	epithelial_cell	Epithelial_Cell	#FFE775
3712	epithelial_cell	Epithelial_Cell	#FFE775
3713	epithelial_cell	Epithelial_Cell	#FFE775
3714	epithelial_cell	Epithelial_Cell	#FFE775
3715	epithelial_cell	Epithelial_Cell	#FFE775
3716	epithelial_cell	Epithelial_Cell	#FFE775
3717	epithelial_cell	Epithelial_Cell	#FFE775
3718	epithelial_cell	Epithelial_Cell	#FFE775
3719	epithelial_cell	Epithelial_Cell	#FFE775
3720	epithelial_cell	Epithelial_Cell	#FFE775
3721	epithelial_cell	Epithelial_Cell	#FFE775
3722	epithelial_cell	Epithelial_Cell	#FFE775
3723	epithelial_cell	Epithelial_Cell	#FFE775
3724	epithelial_cell	Epithelial_Cell	#FFE775
3725	epithelial_cell	Epithelial_Cell	#FFE775
3726	epithelial_cell	Epithelial_Cell	#FFE775
3727	epithelial_cell	Epithelial_Cell	#FFE775
3728	epithelial_cell	Epithelial_Cell	#FFE775
3729	epithelial_cell	Epithelial_Cell	#FFE775
3730	epithelial_cell	Epithelial_Cell	#FFE775
3731	epithelial_cell	Epithelial_Cell	#FFE775
3732	epithelial_cell	Epithelial_Cell	#FFE775
3733	epithelial_cell	Epithelial_Cell	#FFE775
3734	epithelial_cell	Epithelial_Cell	#FFE775
3735	epithelial_cell	Epithelial_Cell	#FFE775
3736	epithelial_cell	Epithelial_Cell	#FFE775
3737	epithelial_cell	Epithelial_Cell	#FFE775
3738	epithelial_cell	Epithelial_Cell	#FFE775
3739	epithelial_cell	Epithelial_Cell	#FFE775
3740	epithelial_cell	Epithelial_Cell	#FFE775
3741	epithelial_cell	Epithelial_Cell	#FFE775
3742	epithelial_cell	Epithelial_Cell	#FFE775
3743	epithelial_cell	Epithelial_Cell	#FFE775
3744	epithelial_cell	Epithelial_Cell	#FFE775
3745	epithelial_cell	Epithelial_Cell	#FFE775
3746	epithelial_cell	Epithelial_Cell	#FFE775
3747	epithelial_cell	Epithelial_Cell	#FFE775
3748	epithelial_cell	Epithelial_Cell	#FFE775
3749	epithelial_cell	Epithelial_Cell	#FFE775
3750	epithelial_cell	Epithelial_Cell	#FFE775
3751	epithelial_cell	Epithelial_Cell	#FFE775
3752	epithelial_cell	Epithelial_Cell	#FFE775
3753	epithelial_cell	Epithelial_Cell	#FFE775
3754	epithelial_cell	Epithelial_Cell	#FFE775
3755	adult_abdominal_pericardial_cell	Oenocyte	#FFEA7B
3756	adult_abdominal_pericardial_cell	Excretory_System	#FFEA7B
3757	adult_abdominal_pericardial_cell	Excretory_System	#FFEA7B
3758	adult_abdominal_pericardial_cell	Excretory_System	#FFEA7B
3759	adult_abdominal_pericardial_cell	Excretory_System	#FFEA7B
3760	adult_abdominal_pericardial_cell	Excretory_System	#FFEA7B
3761	anterior_ejaculatory_duct	Epithelial_Cell	#FFEE81
3762	anterior_ejaculatory_duct	Epithelial_Cell	#FFEE81
3763	anterior_ejaculatory_duct	Epithelial_Cell	#FFEE81
3764	anterior_ejaculatory_duct	Epithelial_Cell	#FFEE81
3765	anterior_ejaculatory_duct	Epithelial_Cell	#FFEE81
3766	anterior_ejaculatory_duct	Epithelial_Cell	#FFEE81
3767	ejaculatory_bulb_epithelium	Gut_Cell	#FFF288
3768	ejaculatory_bulb_epithelium	Gut_Cell	#FFF288
3769	ejaculatory_bulb_epithelium	Gut_Cell	#FFF288
3770	ejaculatory_bulb_epithelium	Gut_Cell	#FFF288
3771	ejaculatory_bulb_epithelium	Gut_Cell	#FFF288
3772	ejaculatory_bulb_epithelium	Gut_Cell	#FFF288
3773	ejaculatory_bulb_epithelium	Gut_Cell	#FFF288
3774	secretory_cell_of_the_male_reproductive_tract	Male_Reproductive_System	#FFF58E
3775	secretory_cell_of_the_male_reproductive_tract	Male_Reproductive_System	#FFF58E
3776	secretory_cell_of_the_male_reproductive_tract	Gland	#FFF58E
3777	male_accessory_gland	Gland	#F4F58E
3778	male_accessory_gland	Gland	#F4F58E
3779	male_accessory_gland	Gland	#F4F58E
3780	male_accessory_gland	Gland	#F4F58E
3781	adult_brain_cell_body_glial_cell	Glial_Cell	#E9F58C
3782	ensheathing_glial_cell	Glial_Cell	#DEF48B
3783	ensheathing_glial_cell	Glial_Cell	#DEF48B
3784	ensheathing_glial_cell	Glial_Cell	#DEF48B
3785	ensheathing_glial_cell	Glial_Cell	#DEF48B
3786	ensheathing_glial_cell	Glial_Cell	#DEF48B
3787	ensheathing_glial_cell	Glial_Cell	#DEF48B
3788	ensheathing_glial_cell	Glial_Cell	#DEF48B
3789	ensheathing_glial_cell	Glial_Cell	#DEF48B
3790	ensheathing_glial_cell	Glial_Cell	#DEF48B
3791	ensheathing_glial_cell	Glial_Cell	#DEF48B
3792	ensheathing_glial_cell	Glial_Cell	#DEF48B
3793	ensheathing_glial_cell	Glial_Cell	#DEF48B
3794	ensheathing_glial_cell	Glial_Cell	#DEF48B
3795	ensheathing_glial_cell	Glial_Cell	#DEF48B
3796	ensheathing_glial_cell	Glial_Cell	#DEF48B
3797	ensheathing_glial_cell	Glial_Cell	#DEF48B
3798	cell_body_glial_cell	Glial_Cell	#D3F48A
3799	cell_body_glial_cell	Glial_Cell	#D3F48A
3800	cell_body_glial_cell	Glial_Cell	#D3F48A
3801	cell_body_glial_cell	Glial_Cell	#D3F48A
3802	cell_body_glial_cell	Glial_Cell	#D3F48A
3803	cell_body_glial_cell	Glial_Cell	#D3F48A
3804	artefact	Excretory_System	#C7F489
3805	artefact	Excretory_System	#C7F489
3806	artefact	Excretory_System	#C7F489
3807	artefact	Female_Reproductive_System	#C7F489
3808	artefact	Female_Reproductive_System	#C7F489
3809	artefact	Female_Reproductive_System	#C7F489
3810	artefact	neuron_other_cells	#C7F489
3811	artefact	Female_Reproductive_System	#C7F489
3812	artefact	Female_Reproductive_System	#C7F489
3813	artefact	neuron_other_cells	#C7F489
3814	artefact	neuron_other_cells	#C7F489
3815	artefact	neuron_other_cells	#C7F489
3816	artefact	neuron_other_cells	#C7F489
3817	artefact	Female_Reproductive_System	#C7F489
3818	artefact	Female_Reproductive_System	#C7F489
3819	artefact	Female_Reproductive_System	#C7F489
3820	artefact	Female_Reproductive_System	#C7F489
3821	artefact	Female_Reproductive_System	#C7F489
3822	artefact	neuron_other_cells	#C7F489
3823	artefact	Female_Reproductive_System	#C7F489
3824	artefact	Female_Reproductive_System	#C7F489
3825	artefact	Female_Reproductive_System	#C7F489
3826	artefact	Female_Reproductive_System	#C7F489
3827	artefact	Female_Reproductive_System	#C7F489
3828	artefact	Female_Reproductive_System	#C7F489
3829	artefact	Female_Reproductive_System	#C7F489
3830	artefact	Female_Reproductive_System	#C7F489
3831	artefact	Female_Reproductive_System	#C7F489
3832	artefact	Female_Reproductive_System	#C7F489
3833	artefact	Female_Reproductive_System	#C7F489
3834	artefact	Female_Reproductive_System	#C7F489
3835	artefact	neuron_other_cells	#C7F489
3836	artefact	Female_Reproductive_System	#C7F489
3837	artefact	Female_Reproductive_System	#C7F489
3838	artefact	Female_Reproductive_System	#C7F489
3839	artefact	Female_Reproductive_System	#C7F489
3840	artefact	Female_Reproductive_System	#C7F489
3841	artefact	neuron_other_cells	#C7F489
3842	artefact	Female_Reproductive_System	#C7F489
3843	artefact	neuron_other_cells	#C7F489
3844	artefact	neuron_other_cells	#C7F489
3845	artefact	neuron_other_cells	#C7F489
3846	artefact	neuron_other_cells	#C7F489
3847	artefact	neuron_other_cells	#C7F489
3848	artefact	Female_Reproductive_System	#C7F489
3849	artefact	neuron_other_cells	#C7F489
3850	artefact	neuron_other_cells	#C7F489
3851	artefact	neuron_other_cells	#C7F489
3852	artefact	neuron_other_cells	#C7F489
3853	artefact	neuron_other_cells	#C7F489
3854	artefact	Female_Reproductive_System	#C7F489
3855	artefact	Female_Reproductive_System	#C7F489
3856	artefact	neuron_other_cells	#C7F489
3857	artefact	Female_Reproductive_System	#C7F489
3858	artefact	neuron_other_cells	#C7F489
3859	artefact	neuron_other_cells	#C7F489
3860	artefact	Female_Reproductive_System	#C7F489
3861	artefact	Female_Reproductive_System	#C7F489
3862	artefact	neuron_other_cells	#C7F489
3863	artefact	neuron_other_cells	#C7F489
3864	artefact	neuron_other_cells	#C7F489
3865	artefact	neuron_other_cells	#C7F489
3866	artefact	neuron_other_cells	#C7F489
3867	artefact	neuron_other_cells	#C7F489
3868	artefact	neuron_other_cells	#C7F489
3869	artefact	Female_Reproductive_System	#C7F489
3870	artefact	Female_Reproductive_System	#C7F489
3871	artefact	Female_Reproductive_System	#C7F489
3872	artefact	neuron_other_cells	#C7F489
3873	artefact	neuron_other_cells	#C7F489
3874	artefact	neuron_other_cells	#C7F489
3875	artefact	Female_Reproductive_System	#C7F489
3876	artefact	Female_Reproductive_System	#C7F489
3877	artefact	Female_Reproductive_System	#C7F489
3878	artefact	Female_Reproductive_System	#C7F489
3879	artefact	Female_Reproductive_System	#C7F489
3880	artefact	Female_Reproductive_System	#C7F489
3881	artefact	neuron_other_cells	#C7F489
3882	artefact	Female_Reproductive_System	#C7F489
3883	artefact	Female_Reproductive_System	#C7F489
3884	artefact	Female_Reproductive_System	#C7F489
3885	artefact	Female_Reproductive_System	#C7F489
3886	artefact	Female_Reproductive_System	#C7F489
3887	artefact	Female_Reproductive_System	#C7F489
3888	artefact	Female_Reproductive_System	#C7F489
3889	artefact	Female_Reproductive_System	#C7F489
3890	artefact	Female_Reproductive_System	#C7F489
3891	artefact	Female_Reproductive_System	#C7F489
3892	artefact	Female_Reproductive_System	#C7F489
3893	artefact	Female_Reproductive_System	#C7F489
3894	artefact	Female_Reproductive_System	#C7F489
3895	artefact	Female_Reproductive_System	#C7F489
3896	artefact	Female_Reproductive_System	#C7F489
3897	artefact	Female_Reproductive_System	#C7F489
3898	artefact	Female_Reproductive_System	#C7F489
3899	artefact	Female_Reproductive_System	#C7F489
3900	artefact	Female_Reproductive_System	#C7F489
3901	artefact	Female_Reproductive_System	#C7F489
3902	artefact	Female_Reproductive_System	#C7F489
3903	artefact	Female_Reproductive_System	#C7F489
3904	artefact	Excretory_System	#C7F489
3905	artefact	Female_Reproductive_System	#C7F489
3906	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3907	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3908	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3909	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3910	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3911	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3912	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3913	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3914	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3915	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3916	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3917	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3918	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3919	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3920	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3921	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3922	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3923	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3924	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3925	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3926	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3927	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3928	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3929	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3930	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3931	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3932	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3933	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3934	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3935	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3936	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3937	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3938	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3939	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3940	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3941	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3942	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3943	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3944	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3945	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3946	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3947	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3948	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3949	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3950	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3951	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3952	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3953	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3954	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3955	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3956	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3957	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3958	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3959	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3960	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3961	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3962	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3963	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3964	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3965	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3966	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3967	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3968	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3969	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3970	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3971	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3972	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3973	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3974	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3975	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3976	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3977	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3978	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3979	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3980	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3981	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3982	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3983	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3984	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3985	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3986	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3987	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3988	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3989	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3990	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3991	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3992	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3993	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3994	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3995	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3996	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3997	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3998	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
3999	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
4000	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
4001	male_gonad_associated_epithelium	Epithelial_Cell	#BCF388
4002	head_cyst_cell	Epithelial_Cell	#B1F387
4003	head_cyst_cell	Epithelial_Cell	#B1F387
4004	head_cyst_cell	Epithelial_Cell	#B1F387
4005	head_cyst_cell	Epithelial_Cell	#B1F387
4006	head_cyst_cell	Epithelial_Cell	#B1F387
4007	head_cyst_cell	Epithelial_Cell	#B1F387
4008	head_cyst_cell	Epithelial_Cell	#B1F387
4009	head_cyst_cell	Epithelial_Cell	#B1F387
4010	head_cyst_cell	Epithelial_Cell	#B1F387
4011	head_cyst_cell	Epithelial_Cell	#B1F387
4012	head_cyst_cell	Epithelial_Cell	#B1F387
4013	head_cyst_cell	Epithelial_Cell	#B1F387
4014	head_cyst_cell	Epithelial_Cell	#B1F387
4015	seminal_vesicle	Epithelial_Cell	#A6F386
4016	seminal_vesicle	Epithelial_Cell	#A6F386
4017	adult_neuron	Epithelial_Cell	#9BF285
4018	principal_cell*	Excretory_System	#8FF284
4019	principal_cell*	Excretory_System	#8FF284
4020	principal_cell*	Excretory_System	#8FF284
4021	principal_cell*	Excretory_System	#8FF284
4022	principal_cell*	Excretory_System	#8FF284
4023	principal_cell*	Excretory_System	#8FF284
4024	principal_cell*	Excretory_System	#8FF284
4025	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4026	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4027	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4028	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4029	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4030	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4031	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4032	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4033	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4034	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4035	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4036	adult_Malpighian_tubule_principal_cell_of_initial_segment	Excretory_System	#84F282
4037	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4038	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4039	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4040	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4041	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4042	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4043	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4044	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4045	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4046	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4047	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4048	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4049	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4050	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4051	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4052	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4053	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4054	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4055	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4056	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4057	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4058	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4059	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4060	adult_Malpighian_tubule_principal_cell	Excretory_System	#79F181
4061	crop	Gut_Cell	#6EF180
4062	crop	Gut_Cell	#6EF180
4063	crop	Gut_Cell	#6EF180
4064	crop	Gut_Cell	#6EF180
4065	crop	Gut_Cell	#6EF180
4066	crop	Gut_Cell	#6EF180
4067	crop	Gut_Cell	#6EF180
4068	crop	Gut_Cell	#6EF180
4069	crop	Gut_Cell	#6EF180
4070	crop	Gut_Cell	#6EF180
4071	crop	Gut_Cell	#6EF180
4072	crop	Gut_Cell	#6EF180
4073	crop	Gut_Cell	#6EF180
4074	crop	Gut_Cell	#6EF180
4075	crop	Gut_Cell	#6EF180
4076	crop	Gut_Cell	#6EF180
4077	crop	Gut_Cell	#6EF180
4078	crop	Gut_Cell	#6EF180
4079	crop	Gut_Cell	#6EF180
4080	crop	Gut_Cell	#6EF180
4081	crop	Gut_Cell	#6EF180
4082	crop	Gut_Cell	#6EF180
4083	crop	Gut_Cell	#6EF180
4084	crop	Gut_Cell	#6EF180
4085	crop	Gut_Cell	#6EF180
4086	crop	Gut_Cell	#6EF180
4087	crop	Gut_Cell	#6EF180
4088	crop	Gut_Cell	#6EF180
4089	crop	Gut_Cell	#6EF180
4090	crop	Gut_Cell	#6EF180
4091	crop	Gut_Cell	#6EF180
4092	crop	Gut_Cell	#6EF180
4093	crop	Gut_Cell	#6EF180
4094	crop	Gut_Cell	#6EF180
4095	crop	Gut_Cell	#6EF180
4096	crop	Gut_Cell	#6EF180
4097	crop	Gut_Cell	#6EF180
4098	crop	Gut_Cell	#6EF180
4099	crop	Gut_Cell	#6EF180
4100	crop	Gut_Cell	#6EF180
4101	crop	Gut_Cell	#6EF180
4102	crop	Gut_Cell	#6EF180
4103	crop	Gut_Cell	#6EF180
4104	crop	Gut_Cell	#6EF180
4105	crop	Gut_Cell	#6EF180
4106	crop	Gut_Cell	#6EF180
4107	crop	Gut_Cell	#6EF180
4108	crop	Gut_Cell	#6EF180
4109	crop	Gut_Cell	#6EF180
4110	crop	Gut_Cell	#6EF180
4111	crop	Gut_Cell	#6EF180
4112	crop	Gut_Cell	#6EF180
4113	crop	Gut_Cell	#6EF180
