Hhon_cell_type	Hhon_color	Hhon_leiden_clusters	HoiH23_cell_type	HoiH23_color	HoiH23_leiden_clusters	batch	species	metacell;metacell_mapping_scores	X_umap1	X_umap2
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_60	7.874168	10.848866
peptidergic_eta	royalblue1	25	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_232	0.41661447	-9.232743
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_188	0.6424192	-1.4674771
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_202	-0.23648164	-0.84200144
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_73	9.44831	11.2575035
epithelia_gland_like	orange	3	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_90	8.558969	5.579253
epithelia_ventral	orchid1	8	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_111	6.776269	3.314024
epithelia_ventral	orchid1	4	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_130	7.2748504	1.4044982
epithelia_ventral	orchid1	23	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_116	6.0984006	6.1361175
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_27	-9.565269	-4.7938
epithelia_gland_like	orange	23	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_105	6.688831	6.3449793
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_35	-8.980889	-4.926172
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_77	8.148916	11.132326
epithelia_dorsal	mediumorchid3	16	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_208	1.0895278	-1.8477905
epithelia_gland_like	orange	3	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_95	7.8364964	5.316612
epithelia_dorsal	mediumorchid3	25	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_209	0.22287484	-9.131007
epithelia_ventral	orchid1	23	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_116	6.1874056	6.1737833
trans_lipophil_1_epithelia	gray80	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_15	14.834418	-2.2219567
epithelia_gland_like	orange	8	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_107	7.362946	4.8097343
epithelia_ventral	orchid1	8	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_140	6.0835004	2.0481367
epithelia_unknown	plum3	22	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_176	7.8205094	-1.3337377
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_45	-8.75057	-4.7350035
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_4	14.831611	-2.4128027
epithelia_unknown	plum3	17	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_180	2.9097638	6.0530353
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_197	-0.109564915	-1.6470196
epithelia_ventral	orchid1	8	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_130	6.19135	2.4351828
epithelia_ventral	orchid1	4	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_130	7.229456	1.3821435
lipophil_2	khaki3	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_18	4.2545795	20.678186
unknown_1	darkolivegreen2	20	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_23	-7.5000367	14.9628935
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_42	-8.643714	-4.989733
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_206	0.96939075	-1.2046674
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_5	15.40991	-2.785935
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_37	-8.917481	-4.6331205
peptidergic_omicron	lightskyblue	41	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_253	13.487594	-10.742484
gland_1	darkorange3	24	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_79	9.633782	10.5077
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_202	-0.15541317	-0.69755536
peptidergic_beta	dodgerblue3	34	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_222	-11.117455	6.894719
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_62	7.9843783	10.890156
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_69	9.293592	11.388181
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_6	15.174626	-2.7021816
epithelia_gland_like	orange	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_93	8.767463	2.9757273
epithelia_dorsal	mediumorchid3	16	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_206	0.91916895	-1.9815565
peptidergic_other_1	paleturquoise3	35	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_254	11.098447	21.309364
unknown_1	darkolivegreen2	20	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_24	-7.432205	15.046615
lipophil_2	khaki3	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_18	4.258634	20.638977
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_77	8.350767	11.345629
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_41	-8.821593	-4.2639027
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_206	0.3201673	-1.5216693
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_45	-8.865719	-4.953601
peptidergic_alpha	dodgerblue1	27	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_217	17.095003	17.054646
epithelia_ventral	orchid1	8	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_111	6.8153863	3.6653721
unknown_1	darkolivegreen2	20	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_23	-7.396302	14.938458
epithelia_ventral	orchid1	17	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_109	9.180265	2.8628223
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_66	9.613837	10.873554
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_7	15.661763	-3.037213
epithelia_gland_like	orange	3	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_108	8.593771	5.315518
peptidergic_beta	dodgerblue3	31	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_221	-11.756865	6.6911125
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_44	-8.225412	-5.299913
peptidergic_delta	skyblue3	33	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_225	18.47759	7.7572536
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_66	9.279093	11.212953
epithelia_gland_like	orange	3	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_90	8.417404	5.6421423
peptidergic_alpha	dodgerblue1	27	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_217	17.095303	17.057825
epithelia_gland_like	orange	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_105	9.256489	2.8159611
gland_1	darkorange3	52	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_74	7.161821	10.439744
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_42	-9.262189	-4.4496436
epithelia_ventral	orchid1	8	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_113	6.649085	3.1783834
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_3	14.8367195	-1.4640038
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_62	8.035374	11.005666
gland_1	darkorange3	52	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_74	7.066658	10.4210415
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_202	0.6504156	-0.6526084
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_6	14.9092865	-2.3922055
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_55	9.531141	10.997298
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_197	-0.2462955	-1.4533969
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_7	14.856125	-2.1780593
epithelia_gland_like	orange	3	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_101	7.7099075	5.071426
peptidergic_beta	dodgerblue3	43	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_220	-12.5065775	6.5384517
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_5	15.030754	-2.6280138
peptidergic_epsilon_like	steelblue1	48	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_228	-15.148471	8.368416
peptidergic_alpha	dodgerblue1	27	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_217	17.089758	17.05644
peptidergic_delta	skyblue3	33	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_225	18.458143	7.769496
epithelia_unknown	plum3	17	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_180	2.7158897	6.234039
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_63	7.401077	11.738905
trans_epithelia_dorsal_ventral	gray95	16	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_187	7.2934036	-0.2548644
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_68	9.371304	11.586862
epithelia_ventral	orchid1	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_110	8.940226	2.251608
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_75	7.9987693	10.844119
peptidergic_beta	dodgerblue3	31	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_221	-11.496229	6.7678347
epithelia_gland_like	orange	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_102	8.931308	4.92558
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_59	7.933568	10.628673
epithelia_dorsal	mediumorchid3	16	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_204	1.0589308	-1.327267
epithelia_ventral	orchid1	9	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_119	5.8424535	3.889881
peptidergic_omicron	lightskyblue	41	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_253	13.448258	-10.703
peptidergic_iota	deepskyblue1	19	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_238	-2.460776	20.430765
peptidergic_mu_like	cyan3	26	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_250	10.938942	-3.808141
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_5	15.721703	-2.841694
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_188	0.4516479	-0.39167643
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_10	15.781223	-2.401889
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_63	7.867659	10.817989
epithelia_ventral	orchid1	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_122	8.035288	2.0066726
trans_lipophil_2_epithelia	gray40	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_21	4.2628675	19.430367
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_41	-8.855864	-4.334495
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_65	9.635705	11.199411
epithelia_ventral	orchid1	9	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_128	5.480716	3.5968232
trans_lipophil_2_epithelia	gray40	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_20	4.212131	19.331665
peptidergic_mu	cyan3	28	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_249	-2.365749	13.514586
epithelia_dorsal	mediumorchid3	16	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_205	0.68308717	-2.1211646
epithelia_dorsal	mediumorchid3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_208	-9.270974	-4.5667624
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_85	8.47715	5.655228
lipophil_2	khaki3	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_17	4.2788286	20.794167
trans_epithelia_dorsal_ventral	gray95	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_185	1.051845	0.73389864
peptidergic_iota	deepskyblue1	19	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_243	-2.460176	20.476212
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_33	-9.094112	-4.516535
peptidergic_eta	royalblue1	29	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_234	1.5026162	-9.4613
epithelia_ventral	orchid1	8	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_131	6.280242	1.8901384
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_8	14.891307	-2.9083025
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_44	-8.174531	-5.335372
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_45	-8.919384	-4.8882394
peptidergic_zeta	steelblue3	38	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_229	22.156229	13.335608
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_36	-9.44229	-4.686525
epithelia_ventral	orchid1	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_110	8.727589	2.0723426
peptidergic_mu	cyan3	28	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_249	-2.3707192	13.524399
trans_gland_epithelia_dorsal	gray50	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_89	4.3088408	20.048649
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_34	-9.554325	-4.653114
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_6	14.83718	-2.291815
epithelia_gland_like	orange	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_102	8.56156	2.725466
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_32	-9.331718	-4.5085096
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_207	0.44361424	-1.4184963
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_12	15.061719	-2.5917494
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_4	14.790761	-2.7251003
peptidergic_eta	royalblue1	25	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_232	0.4613952	-9.244812
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_3	15.031695	-2.030505
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_202	-0.03663706	-0.49986967
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_37	-9.182759	-4.337559
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_197	-0.1360146	-0.7067455
epithelia_dorsal	mediumorchid3	16	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_203	1.0680447	-2.0153747
epithelia_ventral	orchid1	36	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_134	5.674955	1.6210879
peptidergic_mu_like	cyan3	26	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_251	11.064253	-4.0115047
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_70	9.7802	11.188429
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_39	-8.753945	-4.434691
epithelia_gland_like	orange	45	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_90	-10.729963	-3.4345362
peptidergic_alpha	dodgerblue1	27	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_217	17.0913	17.05702
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_1	14.737326	-1.6544967
peptidergic_theta_like	royalblue3	51	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_237	2.298236	-9.250928
epithelia_ventral	orchid1	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_111	8.688921	2.7758107
epithelia_gland_like	orange	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_104	9.136549	2.841484
epithelia_gland_like	orange	8	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_104	6.7468643	3.7346768
peptidergic_delta	skyblue3	33	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_225	18.370054	7.6937666
epithelia_dorsal	mediumorchid3	25	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_209	0.8312948	-9.1902075
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_61	8.430031	11.235709
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_71	9.392636	11.100006
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_26	-9.473266	-4.4814744
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_36	-9.330482	-4.510628
epithelia_ventral	orchid1	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_109	9.187103	2.8685997
epithelia_ventral	orchid1	9	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_120	5.8900948	2.8591952
trans_epithelia_dorsal_ventral	gray95	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_185	0.883765	0.5111014
peptidergic_beta	dodgerblue3	34	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_222	-10.971034	7.037076
epithelia_ventral	orchid1	8	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_115	6.0822706	2.126569
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_200	0.14354938	-0.80582225
peptidergic_mu	cyan3	28	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_249	-2.3658876	13.51974
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_66	9.270834	11.305508
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_45	-8.71899	-4.372658
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_62	8.264195	11.309554
epithelia_gland_like	orange	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_104	9.226161	2.786737
peptidergic_theta	royalblue3	32	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_236	-12.634314	13.71285
epithelia_ventral	orchid1	9	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_118	5.31327	3.8267825
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_78	9.94882	10.666255
gland_1_like	darkorange3	45	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_87	-10.715694	-3.448631
lipophil_2	khaki3	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_18	4.365599	20.338076
peptidergic_theta_like	royalblue3	51	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_237	2.257721	-9.242617
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_197	-0.29012495	-0.8582681
epithelia_ventral	orchid1	9	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_119	5.6762466	3.651635
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_61	8.3010025	11.3116455
epithelia_dorsal	mediumorchid3	10	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_207	0.22392951	-1.7922736
unknown_1	darkolivegreen2	20	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_23	-7.428568	14.972977
lipophil_2	khaki3	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_18	4.199682	20.855335
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_6	15.756781	-2.7313778
epithelia_ventral	orchid1	9	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_123	5.381592	3.8632414
epithelia_gland_like	orange	3	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_106	8.635425	5.8400474
peptidergic_delta	skyblue3	33	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_225	18.48829	7.8088737
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_26	-9.4102	-4.580852
gland_1	darkorange3	24	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_79	9.233876	10.736784
trans_lipophil_2_epithelia	gray40	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_20	4.240996	19.79091
trans_gland_epithelia_dorsal	gray50	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_89	4.4079366	20.089996
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_41	-8.868377	-4.166702
trans_epithelia_dorsal_ventral	gray95	30	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_186	7.809146	0.062281292
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_63	7.6579976	11.311166
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_12	15.68985	-2.9595933
fibre	chartreuse3	2	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_32	-8.9115715	-4.595861
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_4	14.827789	-2.7066424
epithelia_gland_like	orange	3	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_91	7.506052	11.133781
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_68	9.623029	11.008777
epithelia_ventral	orchid1	4	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_140	7.205055	1.2272404
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_36	-9.684031	-4.556069
trans_epithelia_dorsal_ventral	gray95	30	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_186	7.76522	-0.0998289
gland_1_like	darkorange3	45	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_87	-10.733037	-3.4332259
trans_epithelia_dorsal_ventral	gray95	16	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_187	7.4255495	-0.24605502
lipophil_2	khaki3	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_18	4.3105874	20.205078
lipophil_2	khaki3	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_19	4.2926784	20.224403
peptidergic_iota	deepskyblue1	19	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_240	-2.512544	20.413464
gland_1	darkorange3	1	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_62	8.375521	11.280007
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_65	9.297176	11.222473
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_73	9.648827	10.953556
lipophil_1	khaki2	0	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_3	15.255481	-1.9387515
epithelia_ventral	orchid1	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_112	8.435041	2.4136584
fibre	chartreuse3	11	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_36	-9.6390085	-4.61677
peptidergic_eta	royalblue1	14	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_234	4.1749377	20.014017
epithelia_gland_like	orange	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_102	8.529622	2.5716202
epithelia_ventral	orchid1	6	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_110	9.147592	2.3970103
gland_1	darkorange3	7	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_77	9.768449	10.0257225
epithelia_gland_like	orange	3	unassigned	unassigned	unassigned	batch1	Hhon	Hhon_92	5.9624047	4.790747
