	Tadh_0	Tadh_1	Tadh_10	Tadh_11	Tadh_12	Tadh_13	Tadh_14	Tadh_15	Tadh_16	Tadh_17	Tadh_18	Tadh_19	Tadh_2	Tadh_20	Tadh_21	Tadh_22	Tadh_23	Tadh_24	Tadh_25	Tadh_26	Tadh_27	Tadh_28	Tadh_29	Tadh_3	Tadh_30	Tadh_31	Tadh_32	Tadh_33	Tadh_34	Tadh_35	Tadh_36	Tadh_37	Tadh_38	Tadh_39	Tadh_4	Tadh_40	Tadh_41	Tadh_42	Tadh_43	Tadh_44	Tadh_45	Tadh_46	Tadh_47	Tadh_48	Tadh_49	Tadh_5	Tadh_50	Tadh_51	Tadh_52	Tadh_53	Tadh_6	Tadh_7	Tadh_8	Tadh_9	TrH2_0	TrH2_1	TrH2_10	TrH2_11	TrH2_12	TrH2_13	TrH2_14	TrH2_15	TrH2_16	TrH2_17	TrH2_18	TrH2_19	TrH2_2	TrH2_20	TrH2_21	TrH2_22	TrH2_23	TrH2_24	TrH2_25	TrH2_26	TrH2_27	TrH2_28	TrH2_29	TrH2_3	TrH2_30	TrH2_31	TrH2_32	TrH2_33	TrH2_34	TrH2_35	TrH2_36	TrH2_37	TrH2_38	TrH2_39	TrH2_4	TrH2_40	TrH2_41	TrH2_42	TrH2_43	TrH2_44	TrH2_45	TrH2_46	TrH2_47	TrH2_48	TrH2_49	TrH2_5	TrH2_50	TrH2_51	TrH2_52	TrH2_53	TrH2_54	TrH2_55	TrH2_56	TrH2_57	TrH2_58	TrH2_6	TrH2_7	TrH2_8	TrH2_9	Hhon_0	Hhon_1	Hhon_10	Hhon_11	Hhon_12	Hhon_13	Hhon_14	Hhon_15	Hhon_16	Hhon_17	Hhon_18	Hhon_19	Hhon_2	Hhon_20	Hhon_21	Hhon_22	Hhon_23	Hhon_24	Hhon_25	Hhon_26	Hhon_27	Hhon_28	Hhon_29	Hhon_3	Hhon_30	Hhon_31	Hhon_32	Hhon_33	Hhon_34	Hhon_35	Hhon_36	Hhon_37	Hhon_38	Hhon_39	Hhon_4	Hhon_40	Hhon_41	Hhon_42	Hhon_43	Hhon_44	Hhon_45	Hhon_46	Hhon_47	Hhon_48	Hhon_49	Hhon_5	Hhon_50	Hhon_51	Hhon_52	Hhon_53	Hhon_54	Hhon_55	Hhon_6	Hhon_7	Hhon_8	Hhon_9	HoiH23_0	HoiH23_1	HoiH23_10	HoiH23_11	HoiH23_12	HoiH23_13	HoiH23_14	HoiH23_15	HoiH23_16	HoiH23_17	HoiH23_18	HoiH23_19	HoiH23_2	HoiH23_20	HoiH23_21	HoiH23_22	HoiH23_23	HoiH23_24	HoiH23_25	HoiH23_26	HoiH23_27	HoiH23_28	HoiH23_29	HoiH23_3	HoiH23_30	HoiH23_31	HoiH23_32	HoiH23_33	HoiH23_34	HoiH23_35	HoiH23_36	HoiH23_37	HoiH23_38	HoiH23_39	HoiH23_4	HoiH23_40	HoiH23_41	HoiH23_42	HoiH23_43	HoiH23_44	HoiH23_45	HoiH23_46	HoiH23_47	HoiH23_48	HoiH23_49	HoiH23_5	HoiH23_50	HoiH23_51	HoiH23_52	HoiH23_53	HoiH23_54	HoiH23_55	HoiH23_6	HoiH23_7	HoiH23_8	HoiH23_9
TrH2_9	0.0	0.016663780201655126	0.031802159611545186	0.01958876223820804	0.0	0.0	0.02845991383330539	0.00041354080348169123	0.0	0.0	0.0006091443809433506	0.0	0.003770757632321466	0.00023998613953357166	0.0	0.0004927340095692752	0.005815305531713337	0.008964869918975115	0.016071938412965642	0.0	0.0	0.0	0.0	0.0	0.0006084464576745325	0.0	0.0	0.0	0.0	0.0	0.0	0.0006994377563015687	0.0	0.0	0.0	0.0	0.0	0.0002979515073561369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008910086032044252	0.0	0.0	0.0	0.0	0.7957447528155747	0.0	0.9918901818409294	0.23739090266798535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09357317430074527	0.0	0.18164669391514748	0.0	0.0	0.03648292509352956	0.8863749196360855	0.0	0.4603916965522189	0.00036762672784747193	0.0	0.00022911340619647693	0.0	0.0002787930840588086	0.0	0.00567180651753143	0.0	0.0	0.0016808829892474132	0.0	0.0	0.0016892786456416445	0.002144958802995681	0.0	0.0033222284395314538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006818606920160309	0.02520537031454317	0.0024670744114495833	0.0	0.0	0.0	0.5327535388345905	0.0	0.0	0.0	0.0	0.0	0.0015574957901949174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2985547591141747	0.6957243418345671	0.0	0.0001822668947764096	0.0008599126235297192	0.05479565315599015	0.0	0.09958405525712041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006563333152200271	0.0	0.0	0.0	0.0	0.03099296521331532	0.004438606711235551	0.025280548799606225	0.0	0.0006783833898949984	0.0013428719286835721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9086834376206989	0.0	0.0	0.006081060530694212	0.0	0.0	0.0	0.0	0.0	0.0017244174368496326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013185334092688985	0.0	0.013588274531406841	0.0
Hhon_0	0.0	0.9988832254912099	0.9993004158000447	0.0	0.0	0.0	0.9925552514286904	0.0007492623681281667	0.007535277045692982	0.0	0.9172816461327555	0.004518737406891052	0.0	0.0	0.0	0.0	0.0	0.0007842382843872486	0.0005287971980829337	0.0	0.0	0.0	0.0	0.0	0.0	0.005132623547846523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020397276955983513	0.0	0.0	0.2613634381779959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00437815217795531	0.0	0.0	0.0	0.0	0.0	0.0	0.01148671710885619	0.008828493794806727	0.0	0.0	0.9922701525755264	0.0	0.0	0.05633512170997897	0.0	0.0	0.0	0.004797882100180678	0.013000869690690958	0.0	0.998169529882809	0.05620150972798424	0.0022412299216315375	0.0387829725904808	0.014476958785083137	0.00427880950051413	0.0024271227024005872	0.0	0.0	0.9788711064967678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020962061249820595	0.0	0.0	0.0	0.0	0.0	0.9867390231469959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.985526054228966	0.00036830643147296293	0.013662645141795144	0.09357317430074527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004868408025021159	0.0	0.0	0.00854355929827971	0.0	0.0	0.0	0.007253517453844812	0.000741391011498483	0.0	0.0	0.0	0.0022609566070411055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001002409353438232	0.999770916313583	0.5323675253028042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006986758206180178	0.0	0.19395088947217382	0.0	0.0	0.0	0.0	0.0	0.0	0.0007782200682938448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02092033425213196	0.0	0.9998251584691811	0.0
Hhon_1	0.0	0.0	0.0	0.006503054207007914	0.9364472358969749	0.8854225536650178	0.0	0.0	0.0	0.6120923468339795	0.0	0.031567912418833666	0.9875743539855154	0.0	0.0038557168868097545	0.0	0.0	0.00027383341099383393	0.0002822694595904352	0.00023513583637175097	0.011921909443019026	0.007140739788872034	0.0	0.5488185359970377	0.0	0.0	0.0005636753907442584	0.0	0.13552899035665622	0.0007725756671299949	0.0	0.0	0.0	0.0009180014043635973	0.04909719053141538	0.0	0.0	0.04531475101565446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0794235465503078	0.0	0.0	0.002097675436601539	0.0	0.0	0.005683644795113074	0.09166761374731867	0.0	0.0034603196576403978	0.0	0.0	0.0	0.0	0.7273817594245173	0.0	0.531513937263245	0.0	0.0	0.0064470223440730706	0.0	0.0	0.0	0.01402576991920785	0.0	0.0008103559101806264	0.8032939316735199	0.0010996204232101593	0.0	0.0	0.0002555702091384957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011135882957555726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014069353904717311	0.0	0.0	0.0	0.0	0.0	0.0	0.0006946490219025337	0.9625468197433499	0.005023941329373983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003758887995762733	0.0005861936117180752	0.14736994307035844	0.0	0.0005516461154153956	0.005726258191525816	0.005091945513397393	0.44148321026791415	0.002333337746595675	0.0	0.0	0.8956800292095295	0.0021479329628154675	0.7070203118783691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017387112155498282	0.0	0.0749126227446178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001198548733033786	0.0068918695101443635	0.0	0.0	0.0	0.0	0.0	0.0	0.007583763087419962	0.0	0.0	0.12027261629075288	0.9964565401624996	0.0	0.0	0.0	0.0	0.0	0.0	0.004192465448503197	0.43729052140177793	0.0	0.2372476254398942
Hhon_10	0.0	0.0	0.0	0.009342139596713494	0.0	0.0	0.0	0.0008468805877876111	0.0006227490668380138	0.0	0.0	0.004501669791102435	0.0	0.26762664670688857	0.0	0.010349803504815739	0.00526929864876567	0.01963004340027402	0.13549039120383805	0.0	0.0	0.011551571387557868	0.0	0.003195457349541586	0.0	0.0	0.0	0.0	0.0	0.0003740828994012342	0.0	0.0043636222417165055	0.00014430814242901764	0.0	0.0011967422627014242	0.00034825995570691277	0.0	0.0	0.0	0.0	0.0	0.019694664886960093	0.0	0.0	0.0	0.07947046866625747	0.0	0.0	0.0	0.0	0.5409855250953184	0.006313261771533811	0.13207105892574222	0.9722331858416986	0.2342929774818854	0.0	0.0	0.7797769491508333	0.010156456012831416	0.0	0.06884736073800218	0.0	0.6599931512919082	0.378103980989672	0.42463152389053915	0.0	0.0	0.009748672329073647	0.002342912250618109	0.03484649033955792	0.006477846987563644	0.0	0.0	0.0007671076719112329	0.0	0.0	0.0	0.0	0.0010931992428758856	0.0	0.02738882605018867	0.015395464581144682	0.0031953179786785206	0.003931227544095213	0.0	0.0	0.0008792896602218287	0.0	0.0	0.0	0.0001914705722161367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050304065293204645	0.002729401011084701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032454620260956774	0.18164669391514748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9934552376430059	0.8969197362698239	0.0	0.02481136378185067	0.037414348032655344	0.03682099910965614	0.0	0.9586964706383194	0.000943380211023509	0.0	0.12029565812725018	0.0	0.0	0.0	0.0	0.0	0.005481669792257416	0.006555950975915318	0.0005456596217750325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020102545661853663	0.0	0.0	0.0003822577457823612	0.0	0.0	0.0	0.0	0.019126432664957324	0.0	0.00972763707800875	0.001070493183114319	0.0	0.0	0.0	0.0	0.0008718663705916084	0.0277380464552473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_11	0.9997267254618192	0.0	0.0	0.0	0.0	0.002269932105696233	0.00913750343892887	0.0	0.0	0.0001937308742201317	0.0	0.0	0.010249952382242487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015106930611022997	0.0	0.18035914982448115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028860605220031136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9993219606767173	0.0	0.0	0.0	0.9305166617249494	0.00014202132527921628	0.0	0.0	0.0	0.0	0.03672093369475758	0.0	0.00894955749452438	0.0	0.5866794316503683	0.0	0.9923586203224888	0.16780543385558103	0.0	0.0	0.0	0.0	0.0003649942228264848	0.0	0.0	0.0	0.0	0.0008779886932626638	0.0	0.0	0.0	0.0	0.0	0.998745479534862	0.0	0.0	0.0	0.0	0.02450182895783337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009180140880457663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003779806865128124	0.009249552881124532	0.0	0.0	0.01503825888250506	0.0	0.0	0.004773699514120706	0.0	0.0007495587179204108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006891379512863431	0.0	0.030592699781940645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004083957715401055	0.0015463597938433875	0.0	0.0	0.0	0.0	0.0	0.0	0.9997393318950765	0.023562536930055382	0.0	0.0005652164457670678
Hhon_12	0.0	0.0	0.0	0.0	0.27668855783418267	0.1795398968490348	0.0	0.0	0.0	0.660839238343534	0.0	0.021771178886969868	0.779765598430914	0.0	0.003804641223863815	0.0	0.0	0.000751714320804824	0.0	0.0	0.008565774302679787	0.012630064627312783	0.0	0.9792572037985485	0.0	0.0	0.0002783128327235912	0.0	0.020734430469057586	0.0	0.0	0.0	0.0	0.0	0.0031491542199215293	0.0	0.0	0.04109814554168255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016242719875629009	0.0	0.0	0.20138063194386224	0.0	0.0	0.0017683130186585752	0.0	0.0	0.003835536824417462	0.2858909007554846	0.0	0.0003566832946511431	0.0	0.0009400363002852196	0.00039283650416932557	0.00017324271689459977	0.49991889582806665	0.0	0.5026198430958427	0.001253627618227756	0.0	0.0029243615459372666	0.0	0.0	0.0	0.043546599358639936	0.0	0.0	0.851093957149232	0.0034013708371344155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009192326942966293	0.00031404968698405027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037074320312284004	0.0	0.0	0.0	0.0	0.0	0.0	0.0008977140939303095	0.467639084856777	0.000305245803922271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011333307139676408	0.0031293628107827848	0.6652940187722645	0.0	0.0073027228066879606	0.0415221928779419	0.00041448124600784427	0.40168123153552	0.001671679625046304	0.00033796340993809756	0.0	0.6052782412404181	0.004267885512382153	0.5621191762968782	0.0	0.0002696028088674307	0.002053141240781395	0.011380590289098887	0.0	0.00894123034798917	0.0	0.0024834193456689337	0.0	0.005561054611928459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01014132949798944	0.0011700247604074835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15426113918616058	0.483195024780099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9753294676672226	0.0	0.9202075892145044
Hhon_13	0.0	0.0	0.0	0.03104247017983852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002250300609519365	0.0	0.005162929940085737	0.0	0.0	0.0	0.24812770827665598	0.1468727606612922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008289037993152247	0.0	0.0	0.000498594486194143	0.0003870380205522574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005602704638305517	0.0	0.0	0.0	0.0	0.465289858671343	0.0	0.11197172901474164	0.987798273070584	0.0025256704037032226	0.0	0.0	0.6761234002961334	0.0008139782797572102	0.0	0.02884186780358012	0.0	0.8725589601533075	0.1853841392032785	0.001271279478382478	0.0	0.0	0.04921790341288304	0.0	0.00835883888888763	0.003296260492215699	0.0	0.0	0.0	0.0	0.0	0.000462933992644484	0.0	0.0031917382932724484	0.0	0.042075261353840404	0.000820522712423946	0.0	0.0	0.0	0.0	0.0007440474745476265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032470060030735286	0.0009613154612166146	0.0	0.0006749113996678381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000770908990524496	0.03648292509352956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9875448590109697	0.2928439450721142	0.0	0.06493848970220012	0.0063866769003118225	0.0	0.0	0.3093077392964367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009251624243724733	0.020422111984966032	0.0007750410443459215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004118172524417139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038811029016238754	0.0	0.0	0.0028873428506960125	0.0	0.0	0.0	0.0008163355144677267	0.0	0.007572624961959926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_14	0.012898202532819236	0.029087102714514836	0.0	0.020193126147607012	0.0	0.012579556898317523	0.0	0.001334205186663036	0.00040003033413411773	0.0	0.0	0.0	0.020156100324367654	0.013948758988560489	0.0018466415887292839	0.0	0.00816609573875624	0.0015030469969521008	0.00048611542854719357	0.0	0.0	0.0	0.0	0.00048514772746060695	0.011582327163835147	0.0006570152075161035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012000209689974806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0335147556146109	0.0	0.0	0.0	0.0	0.3346477531377143	0.001312180913980154	0.02145133541706223	0.2045594556529552	0.014769991556013199	0.0	0.0	0.07131219510869267	0.0	0.06417199463824316	0.13472522130855627	0.017775466580298434	0.1299099949776017	0.0006833414199388348	0.0	0.0015846425465676963	0.0	0.004877987056953921	0.0	0.0005508121850385956	0.9803793136063036	0.0	0.0	0.0	0.00033958636064504856	0.0	0.0	0.0071577493326081465	0.020693355833646673	0.0	0.0	0.0	0.006567851228313204	0.0077618702465656764	0.0	0.0	0.016046030823059873	0.0	0.002813899792894942	0.0	0.0	0.0	0.0	0.0	0.0	0.0010938490142652442	0.0	0.0	0.1501796416362424	0.0015862603977208605	0.0	0.001667150866181315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011199484140983406	0.014854694011102874	0.0	0.8863749196360855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037236168320320215	0.09121198548572171	0.0	0.0	0.009226864045018011	0.007838686204031315	0.0	0.009417433894531056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017532247996210643	0.0	0.0	0.0	0.0	0.0	0.006994055835447495	0.0	0.0	0.0	0.0	0.00022694667083019817	0.0	0.0	0.0	0.01592232787754645	0.0006800651902859975	0.0	0.9993539171893921	0.0	0.0	0.0	0.0	0.0	0.00037006572791958316	0.001412611938944047	0.0	0.009375823120579534	0.0	0.015061471088920114	0.0	0.0	0.0	0.0	0.0	0.0	0.008281091352428131	0.0007642649534313961	0.0	0.0
Hhon_15	0.0	0.0	0.0	0.04755142683328472	0.0	0.0	0.0	0.3867002022414646	0.07338069151722146	0.0	0.0	0.013618362011564564	0.0	0.3075272783428909	0.006231871706058266	0.0	0.0	0.07432232503712638	0.008215818364014391	0.0	0.0	0.0	0.001032332291634443	0.0	0.0	0.0	0.0	0.00026375744406977654	0.0	0.0	0.0	0.0	0.0	0.0	0.0351945008765324	0.0	0.0	0.0	0.0	0.0	0.0	0.0030238996078566062	0.0	0.0	0.0	0.9281180851833928	0.008498712450568624	0.0	0.0023171644879424183	0.0012258907929551205	0.00039446718365557297	0.012863963109818086	0.000901427231338223	0.002586645647697791	0.8073196123014887	0.0001544386045040357	0.0	0.0016209573273320752	0.012528803215674154	0.0	0.05975122820236485	0.0	0.0016109524489269949	0.0001423674468557218	0.0	0.0	0.0	0.03319259952657071	0.7024513652463747	0.0010112076242436204	0.006724486593048747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032825721318564954	0.0006308248165494657	0.0051417985139537185	0.0	0.0	0.0035592625743868624	0.0	0.0	0.0	0.0	0.0	0.00392276843081962	0.009029789186630437	0.0	0.0	7.14928487897182e-05	0.0004703942442986774	0.0	0.0	0.0	0.004160543112159684	0.0003837047108153273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002213616788874385	0.0	0.0	0.0	0.00781328472380709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019934833138182083	0.08856512167491495	0.9849394103938568	0.043398207233016406	0.0003066146371753685	0.0	0.0	0.41658542513562047	0.1928337990405465	0.28395908319894025	0.0001564890002622256	0.00712204852491422	0.0	0.0	0.0	0.0	0.010571816113484657	0.0003748790386001157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003466854584904428	0.0	0.0	0.0	0.0	0.0	0.0	0.004566367084787847	0.0	0.007880868834611896	0.0	0.0	0.0	0.0	0.00019082619204122012	0.0	0.008487360026369935	0.001347003190417046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hhon_16	0.00794318439343598	0.015922817297806462	0.00021626247203036008	0.06390279395445937	0.0	0.012547753247094576	0.0	0.04244670390578647	0.0010890026145424798	0.0	0.0	0.0036124563379569944	0.016053821995558618	0.0	0.0037683823883706857	0.00023844761479017577	0.0	0.13730114364083817	0.0302311613507626	0.0	0.0	0.005515409032889735	0.002227903125549239	0.004403541650710488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009148133556682128	0.0	0.0	0.0	0.000979503708411774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034103363696201636	0.0	0.0016531232903706774	0.0205181716205129	0.0	0.9936029573237807	0.0018315107583056485	0.4587546302804777	0.6881504938268781	0.07309132112153595	0.00039136281674667574	0.0	0.7718419103018536	0.0018732735832038081	0.0041740721559787655	0.22637751622923102	0.0	0.5794256843853649	0.4895405811228559	0.020321634310502067	0.0010575459567389988	0.013624691089702535	0.0019632844418225022	0.0075976446901591665	0.0028451845102930185	0.0014531801268965585	0.0	0.0	0.0	0.006054688131267983	0.0	0.019368608387415637	0.015632383738658814	0.06338209980349727	0.0	0.003776974855325005	0.0018537136486406688	0.0	0.0	0.0	0.0	0.001612075606968343	0.006341257115730473	0.008793735594437926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009120342125914704	0.0027514852085871212	0.0	0.00680624840979097	0.0	0.0	0.0	0.0	0.0	0.0	0.0006428019758107988	0.0004592441991103379	0.016243014952403864	0.001274717243000177	0.4603916965522189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5901072333161327	0.9949296814989288	0.014655357008937827	0.0015516757693732892	0.037664437581092995	0.5219062501599301	0.008639240769629594	0.48161800800740906	0.0	0.0	0.0008106144018939784	0.0	0.0027500928632572734	0.0	0.0012556725287788057	0.0	0.00427524375822126	0.003458191144530675	0.00019396035519193144	0.0	0.0	0.01336966145376357	0.020310795370618626	0.013494125958198298	0.0	0.0	0.021972636121007354	0.0	0.0	0.0	0.0	0.0	0.00016420390465082097	0.0	0.007229539574756095	0.0	0.0	0.007657186303196962	0.0	0.0	0.0	0.0	0.0	0.020547792517263883	0.0	0.018431151040198	0.0	0.0	0.0	0.0	0.0	0.0	0.007521558834331405	0.008526078370639102	0.002967372994331923	0.0003607037855296358
