TrH2_cell_type	TrH2_color	TrH2_leiden_clusters	HoiH23_cell_type	HoiH23_color	HoiH23_leiden_clusters	batch	species	cell_type;cell_type_mapping_scores	X_umap1	X_umap2
unassigned	unassigned	unassigned	peptidergic_zeta	steelblue3	37	batch2	HoiH23	HoiH23_peptidergic_zeta	4.3045764	-14.181506
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	24	batch2	HoiH23	HoiH23_peptidergic_iota	3.180664	-6.761497
unassigned	unassigned	unassigned	epithelia_gland_like	orange	20	batch2	HoiH23	HoiH23_epithelia_gland_like	6.738566	7.936138
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	24	batch2	HoiH23	HoiH23_peptidergic_iota	3.1917002	-6.769204
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	3.8761919	12.263424
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.3892593	11.528254
unassigned	unassigned	unassigned	peptidergic_gamma	skyblue1	44	batch2	HoiH23	HoiH23_peptidergic_gamma	17.410212	-6.997014
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	18	batch2	HoiH23	HoiH23_epithelia_ventral	8.393645	6.1616545
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-5.174303	5.0592594
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_epithelia_ventral	8.171136	6.535504
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.423767	6.868447
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.6321697	11.628436
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.3587418	6.7875786
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_lipophil_2	6.7201924	-1.3839378
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.145445	11.962434
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	31	batch2	HoiH23	HoiH23_peptidergic_theta	9.562895	22.743008
unassigned	unassigned	unassigned	peptidergic_iota	deepskyblue1	24	batch2	HoiH23	HoiH23_peptidergic_iota	3.1940224	-6.78132
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.476519	6.4932594
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_epithelia_ventral	7.6307697	7.1045713
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	9.667242	-1.3258857
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_epithelia_ventral	7.720657	6.0271306
unassigned	unassigned	unassigned	peptidergic_zeta_like	steelblue3	32	batch2	HoiH23	HoiH23_peptidergic_zeta_like	0.3500681	-4.114073
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	10.752624	-1.867001
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-4.948281	5.182069
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	11.008584	-0.7070018
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	10.049162	-1.1308128
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_epithelia_gland_like	5.9390106	8.818906
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	17	batch2	HoiH23	HoiH23_epithelia_ventral	7.6348233	6.535012
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	9.9914255	-1.2046993
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	10.283692	-1.2475455
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_epithelia_dorsal	10.694785	-1.7459753
unassigned	unassigned	unassigned	peptidergic_beta	dodgerblue3	43	batch2	HoiH23	HoiH23_peptidergic_beta	4.3174043	20.059452
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-5.511747	4.439563
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	23	batch2	HoiH23	HoiH23_peptidergic_eta	-0.54467565	-4.2299576
unassigned	unassigned	unassigned	peptidergic_mu_like	cyan3	39	batch2	HoiH23	HoiH23_peptidergic_mu_like	13.866039	13.972554
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.7881784	10.850615
unassigned	unassigned	unassigned	epithelia_unknown	plum3	29	batch2	HoiH23	HoiH23_epithelia_unknown	5.416158	3.1733594
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.721243	6.161097
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	19	batch2	HoiH23	HoiH23_epithelia_ventral	7.3359323	6.7262373
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-5.6751432	4.8717365
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.7203937	11.547502
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.6114745	11.567123
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	20	batch2	HoiH23	HoiH23_epithelia_ventral	6.9552174	7.451994
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_epithelia_ventral	7.596232	6.116807
unassigned	unassigned	unassigned	epithelia_gland_like	orange	18	batch2	HoiH23	HoiH23_epithelia_gland_like	6.6547194	8.399916
unassigned	unassigned	unassigned	lipophil_1	khaki2	38	batch2	HoiH23	HoiH23_lipophil_1	-5.3140497	4.7945223
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-5.6755605	5.275256
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.589139	6.493419
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	31	batch2	HoiH23	HoiH23_peptidergic_theta	9.554001	22.752771
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.81714	11.436429
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.6489477	11.615333
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.128868	12.208092
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.515028	6.561043
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_epithelia_ventral	7.3589945	5.2579813
unassigned	unassigned	unassigned	gland_1	darkorange3	21	batch2	HoiH23	HoiH23_gland_1	4.5679984	11.505836
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	10.838547	-1.5907302
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.964199	10.699983
unassigned	unassigned	unassigned	gland_1	darkorange3	11	batch2	HoiH23	HoiH23_gland_1	5.3731074	11.887884
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_epithelia_gland_like	5.004855	11.59206
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_lipophil_2	7.1925263	-0.7254748
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_gland_1	9.589169	10.291055
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_epithelia_gland_like	9.16475	10.084896
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	23	batch2	HoiH23	HoiH23_peptidergic_eta	-0.20454825	-4.1603317
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	22	batch2	HoiH23	HoiH23_unknown_1	12.6435995	-11.973348
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.8457932	12.209918
unassigned	unassigned	unassigned	peptidergic_lambda	cyan2	38	batch2	HoiH23	HoiH23_peptidergic_lambda	-5.7382674	14.186666
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_lipophil_2	7.160191	-0.7511407
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_epithelia_gland_like	6.9496913	12.188997
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	22	batch2	HoiH23	HoiH23_unknown_1	12.570776	-12.067468
unassigned	unassigned	unassigned	epithelia_unknown	plum3	53	batch2	HoiH23	HoiH23_epithelia_unknown	4.3031564	20.073284
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_epithelia_gland_like	7.7531023	8.346271
unassigned	unassigned	unassigned	peptidergic_zeta_like	steelblue3	32	batch2	HoiH23	HoiH23_peptidergic_zeta_like	14.657777	18.78399
unassigned	unassigned	unassigned	epithelia_gland_like	orange	18	batch2	HoiH23	HoiH23_epithelia_gland_like	8.61573	6.7499857
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	11.008014	-1.2218032
unassigned	unassigned	unassigned	trans_lipophil_2_gland	gray70	4	batch2	HoiH23	HoiH23_trans_lipophil_2_gland	7.001109	-0.588
unassigned	unassigned	unassigned	epithelia_unknown	plum3	25	batch2	HoiH23	HoiH23_epithelia_unknown	5.3354416	3.1366346
unassigned	unassigned	unassigned	peptidergic_mu	cyan3	34	batch2	HoiH23	HoiH23_peptidergic_mu	-14.743585	8.3494625
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-5.445759	4.8107147
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_epithelia_gland_like	6.790985	12.077644
unassigned	unassigned	unassigned	epithelia_unknown	plum3	0	batch2	HoiH23	HoiH23_epithelia_unknown	10.910162	-1.2117397
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	11.107753	-1.1301415
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	10.619762	-1.7142994
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	23	batch2	HoiH23	HoiH23_peptidergic_eta	-0.6373844	-4.226747
unassigned	unassigned	unassigned	epithelia_gland_like	orange	21	batch2	HoiH23	HoiH23_epithelia_gland_like	5.549389	9.618325
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	31	batch2	HoiH23	HoiH23_peptidergic_theta	9.554529	22.74646
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_epithelia_ventral	7.837878	5.095275
unassigned	unassigned	unassigned	peptidergic_mu	cyan3	34	batch2	HoiH23	HoiH23_peptidergic_mu	-14.729171	8.34593
unassigned	unassigned	unassigned	epithelia_gland_like	orange	16	batch2	HoiH23	HoiH23_epithelia_gland_like	6.868915	7.968878
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.1668305	11.868755
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_gland_1	4.9003043	11.371863
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.564501	11.413355
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.445689	11.635673
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.3278427	6.964727
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	10.936356	-1.7149191
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	9.610251	-1.3376231
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.7051044	11.279539
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	9.956133	-1.1594932
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	10.1253	-1.6098137
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.144379	11.956733
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.3292427	6.674356
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	9.589284	-1.2663935
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-5.217921	4.955165
unassigned	unassigned	unassigned	peptidergic_nu	cyan4	50	batch2	HoiH23	HoiH23_peptidergic_nu	22.402029	2.445378
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_epithelia_gland_like	6.0523624	8.496405
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	28	batch2	HoiH23	HoiH23_trans_lipophil_2_epithelia	17.110903	7.2817745
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.6633177	11.673594
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.523327	6.3089366
unassigned	unassigned	unassigned	epithelia_unknown	plum3	13	batch2	HoiH23	HoiH23_epithelia_unknown	6.8894515	4.4004884
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	10.7690115	-1.8970304
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.900089	10.883665
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	48	batch2	HoiH23	HoiH23_trans_lipophil_2_epithelia	9.249331	-0.801345
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.947236	9.10469
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.423154	6.6490674
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_epithelia_gland_like	7.505371	6.419379
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-5.838085	5.1779566
unassigned	unassigned	unassigned	epithelia_gland_like	orange	20	batch2	HoiH23	HoiH23_epithelia_gland_like	6.538878	8.521343
unassigned	unassigned	unassigned	epithelia_unknown	plum3	54	batch2	HoiH23	HoiH23_epithelia_unknown	9.444451	7.4366164
unassigned	unassigned	unassigned	trans_gland_epithelia_dorsal	gray50	0	batch2	HoiH23	HoiH23_trans_gland_epithelia_dorsal	10.209227	-0.86719525
unassigned	unassigned	unassigned	peptidergic_lambda	cyan2	38	batch2	HoiH23	HoiH23_peptidergic_lambda	-5.750301	14.18636
unassigned	unassigned	unassigned	peptidergic_theta	royalblue3	31	batch2	HoiH23	HoiH23_peptidergic_theta	9.560792	22.742502
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	11.095023	-1.208178
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.5067883	6.7839785
unassigned	unassigned	unassigned	epithelia_unknown	plum3	11	batch2	HoiH23	HoiH23_epithelia_unknown	7.2834873	6.3889933
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	10.606305	-1.2596816
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.4069576	11.6412115
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.283481	6.5244446
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	12	batch2	HoiH23	HoiH23_epithelia_ventral	7.7792583	5.063782
unassigned	unassigned	unassigned	peptidergic_epsilon	steelblue1	33	batch2	HoiH23	HoiH23_peptidergic_epsilon	-4.145057	16.573097
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	9.368904	-1.4085687
unassigned	unassigned	unassigned	peptidergic_epsilon	steelblue1	33	batch2	HoiH23	HoiH23_peptidergic_epsilon	-4.128248	16.557085
unassigned	unassigned	unassigned	epithelia_unknown	plum3	13	batch2	HoiH23	HoiH23_epithelia_unknown	6.967126	4.29045
unassigned	unassigned	unassigned	epithelia_gland_like	orange	11	batch2	HoiH23	HoiH23_epithelia_gland_like	7.94631	5.1415777
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.9611864	11.16221
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	9.768394	-1.867806
unassigned	unassigned	unassigned	peptidergic_kappa	deepskyblue3	40	batch2	HoiH23	HoiH23_peptidergic_kappa	-9.556964	12.62992
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.6784387	11.6610985
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.807431	11.114548
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	10.068373	-1.1527504
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	11.084529	-1.1366582
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.1876636	7.5621643
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.05023	11.602819
unassigned	unassigned	unassigned	gland_1	darkorange3	16	batch2	HoiH23	HoiH23_gland_1	4.778786	11.478996
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	9.82083	-1.1994492
unassigned	unassigned	unassigned	gland_1	darkorange3	20	batch2	HoiH23	HoiH23_gland_1	6.2750006	8.652372
unassigned	unassigned	unassigned	gland_1	darkorange3	21	batch2	HoiH23	HoiH23_gland_1	4.991759	11.061547
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	22	batch2	HoiH23	HoiH23_unknown_1	12.418326	-12.121946
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	15	batch2	HoiH23	HoiH23_epithelia_dorsal	10.873251	-1.7130169
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.8116045	11.749697
unassigned	unassigned	unassigned	peptidergic_kappa	deepskyblue3	40	batch2	HoiH23	HoiH23_peptidergic_kappa	-9.622746	12.66041
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.534714	11.553411
unassigned	unassigned	unassigned	epithelia_gland_like	orange	20	batch2	HoiH23	HoiH23_epithelia_gland_like	6.489311	8.55893
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_lipophil_2	6.401436	-1.002138
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	10.867603	-1.2998253
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.7226872	11.522666
unassigned	unassigned	unassigned	epithelia_unknown	plum3	25	batch2	HoiH23	HoiH23_epithelia_unknown	6.516319	5.9107733
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-5.2939157	5.300582
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	10.5648775	-1.5233808
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-5.463547	4.7907195
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	10.258006	-1.5516475
unassigned	unassigned	unassigned	trans_lipophil_2_epithelia	gray40	23	batch2	HoiH23	HoiH23_trans_lipophil_2_epithelia	0.092630476	-4.13171
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_epithelia_gland_like	5.9085455	8.870135
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.9767947	11.381799
unassigned	unassigned	unassigned	gland_1	darkorange3	9	batch2	HoiH23	HoiH23_gland_1	4.9535747	11.064995
unassigned	unassigned	unassigned	gland_1	darkorange3	7	batch2	HoiH23	HoiH23_gland_1	4.3970113	12.585369
unassigned	unassigned	unassigned	fibre_1	chartreuse3	6	batch2	HoiH23	HoiH23_fibre_1	-10.459984	0.13261582
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.2422695	7.2210917
unassigned	unassigned	unassigned	peptidergic_eta	royalblue1	35	batch2	HoiH23	HoiH23_peptidergic_eta	-0.864097	-4.2800417
unassigned	unassigned	unassigned	epithelia_unknown	plum3	0	batch2	HoiH23	HoiH23_epithelia_unknown	10.972957	-1.7099878
unassigned	unassigned	unassigned	lipophil_1	khaki2	3	batch2	HoiH23	HoiH23_lipophil_1	-4.936996	5.322695
unassigned	unassigned	unassigned	trans_lipophil_1_gland	gray75	39	batch2	HoiH23	HoiH23_trans_lipophil_1_gland	13.806882	13.925974
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	0	batch2	HoiH23	HoiH23_epithelia_dorsal	10.696691	-1.744906
unassigned	unassigned	unassigned	peptidergic_gamma_like	skyblue1	55	batch2	HoiH23	HoiH23_peptidergic_gamma_like	-6.4420176	-6.8381257
unassigned	unassigned	unassigned	epithelia_dorsal	mediumorchid3	1	batch2	HoiH23	HoiH23_epithelia_dorsal	9.493179	-1.2848597
unassigned	unassigned	unassigned	epithelia_gland_like	orange	20	batch2	HoiH23	HoiH23_epithelia_gland_like	6.5784607	8.467227
unassigned	unassigned	unassigned	unknown_1	darkolivegreen2	22	batch2	HoiH23	HoiH23_unknown_1	12.682246	-12.086685
unassigned	unassigned	unassigned	epithelia_gland_like	orange	14	batch2	HoiH23	HoiH23_epithelia_gland_like	6.0211782	8.618775
unassigned	unassigned	unassigned	epithelia_ventral	orchid1	10	batch2	HoiH23	HoiH23_epithelia_ventral	6.6748934	6.243232
unassigned	unassigned	unassigned	lipophil_2	khaki3	4	batch2	HoiH23	HoiH23_lipophil_2	6.7663054	-1.3018432
