	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_5218	2	2	1	1	1	1	1
OG_5219	1	1	1	1	1	1	1
OG_522	1	1	1	1	1	1	1
OG_5220	1	1	1	1	1	1	1
OG_5221	1	1	0	0	0	1	0
OG_5222	0	0	2	1	1	0	0
OG_5223	1	1	1	3	1	1	1
OG_5224	1	1	1	1	1	1	1
OG_5225	0	1	1	1	1	1	1
OG_5226	1	1	1	1	1	1	1
OG_5227	2	2	1	1	1	1	1
OG_5228	1	1	3	1	1	1	1
OG_5229	1	1	1	1	1	1	1
OG_523	1	1	1	1	1	1	1
OG_5230	1	1	1	1	1	1	1
OG_5231	1	1	1	1	1	1	1
OG_5232	1	1	0	1	1	1	1
OG_5233	1	0	0	1	1	1	1
OG_5234	1	1	1	1	1	1	1
OG_5235	2	2	1	2	1	1	1
OG_5236	1	1	1	1	1	1	1
OG_5237	1	1	1	1	1	1	1
OG_5238	1	1	1	1	1	1	1
OG_5239	2	2	2	2	1	1	1
OG_524	1	1	1	1	1	1	1
OG_5240	1	1	1	1	1	1	1
OG_5241	1	1	1	1	1	1	1
OG_5242	1	1	1	2	1	1	1
OG_5243	1	1	1	1	1	1	1
OG_5244	0	0	1	1	1	0	0
OG_5245	1	1	1	1	1	1	1
OG_5246	1	1	1	1	1	1	1
OG_5247	1	1	1	1	1	1	1
OG_5248	1	1	1	1	1	1	1
OG_5249	1	1	1	1	1	1	1
OG_525	1	1	1	1	1	1	1
OG_5250	1	1	1	1	1	1	1
OG_5251	1	1	1	1	1	1	1
OG_5252	1	1	1	1	1	1	1
OG_5253	2	2	4	4	1	1	1
OG_5254	0	1	1	2	1	1	1
OG_5255	1	1	0	1	1	1	1
OG_5256	1	1	1	1	1	1	1
OG_5257	1	1	1	1	1	1	1
OG_5258	1	1	1	1	1	1	1
OG_5259	1	1	1	1	1	1	1
OG_526	1	1	1	1	1	1	1
OG_5260	1	1	1	2	1	1	1
OG_5261	1	1	1	1	1	1	1
OG_5262	1	1	1	2	1	1	1
OG_5263	1	1	1	1	1	1	1
OG_5264	1	1	1	1	1	1	1
OG_5265	1	1	1	1	1	1	1
OG_5266	1	1	1	1	1	1	1
OG_5267	1	1	1	1	1	1	1
OG_5268	2	0	1	1	1	1	1
OG_5269	1	1	1	1	1	1	1
OG_527	1	1	1	1	1	1	1
OG_5270	1	1	1	1	1	1	1
OG_5271	1	1	1	1	1	1	1
OG_5272	1	2	1	1	1	1	1
OG_5273	2	1	1	1	1	1	1
OG_5274	1	1	1	1	1	1	1
OG_5275	1	1	1	1	1	1	1
OG_5276	1	1	1	1	1	1	1
OG_5277	1	1	1	1	1	1	1
OG_5278	1	1	1	1	1	1	1
OG_5279	1	1	1	1	1	1	1
OG_528	1	1	1	1	1	1	1
OG_5280	1	1	1	1	1	1	1
OG_5281	1	1	1	1	1	1	1
OG_5282	1	1	1	1	1	1	1
OG_5283	1	1	1	1	1	1	1
OG_5284	1	1	1	1	1	1	1
OG_5285	1	1	1	1	1	1	1
OG_5286	1	1	1	1	1	1	1
OG_5287	1	1	1	1	1	1	1
OG_5288	1	1	1	1	1	1	1
OG_5289	1	1	1	1	1	1	1
OG_529	1	1	1	1	1	1	1
OG_5290	1	1	1	1	1	1	1
OG_5291	2	1	1	1	1	1	1
OG_5292	1	1	2	1	1	1	1
OG_5293	1	1	1	1	1	1	1
OG_5294	2	2	0	5	1	1	1
OG_5295	1	1	2	1	1	1	1
OG_5296	1	1	1	1	1	1	1
OG_5297	1	1	1	1	1	1	1
OG_5298	1	1	1	1	1	1	1
OG_5299	2	2	2	3	1	1	1
OG_53	1	1	1	1	1	1	1
OG_530	1	1	1	1	1	1	1
OG_5300	1	1	1	3	1	1	1
OG_5301	1	1	1	1	1	1	1
OG_5302	1	1	0	1	1	1	1
OG_5303	2	1	1	1	1	1	1
OG_5304	1	1	1	1	1	1	1
OG_5305	1	1	1	1	1	1	1
OG_5306	1	1	1	1	1	1	1
OG_5307	1	1	2	1	1	1	1
OG_5308	1	1	0	1	1	1	1
OG_5309	1	1	2	1	1	1	1
OG_531	1	1	1	1	1	1	1
OG_5310	0	1	1	1	1	1	1
OG_5311	0	0	1	1	1	0	0
OG_5312	1	1	1	2	1	1	1
OG_5313	1	1	1	1	1	1	1
OG_5314	1	1	1	1	1	1	1
OG_5315	0	0	1	1	1	0	0
OG_5316	1	1	1	1	1	1	1
OG_5317	1	1	1	1	1	1	1
OG_5318	1	1	1	1	1	1	1
OG_5319	2	2	3	1	1	1	1
OG_532	1	1	1	1	1	1	1
OG_5320	0	1	1	2	1	1	1
OG_5321	1	2	0	1	1	1	1
OG_5322	0	0	1	2	1	0	0
OG_5323	4	3	1	1	1	1	1
OG_5324	1	1	1	1	1	1	1
OG_5325	1	1	1	2	1	1	1
OG_5326	1	1	1	1	1	1	1
OG_5327	1	1	2	1	1	1	1
OG_5328	1	1	4	1	1	1	1
OG_5329	1	1	1	1	1	1	1
OG_533	1	1	1	1	1	1	1
OG_5330	0	1	1	1	1	1	1
OG_5331	0	1	2	1	1	1	1
OG_5332	2	4	6	3	1	1	1
OG_5333	0	0	1	1	1	0	0
OG_5334	0	1	1	1	1	1	1
OG_5335	0	1	1	1	1	1	1
OG_5336	0	1	1	1	1	1	1
OG_5337	1	1	1	1	1	1	1
OG_5338	1	1	1	1	1	1	1
OG_5339	1	1	1	1	1	1	1
OG_534	1	1	1	1	1	1	1
OG_5340	1	1	1	1	1	1	1
OG_5341	1	1	1	1	1	1	1
OG_5342	1	2	1	1	1	1	1
OG_5343	1	1	1	1	1	1	1
OG_5344	0	0	1	1	1	0	0
OG_5345	1	1	1	1	1	1	1
OG_5346	1	1	1	1	1	1	1
OG_5347	1	1	1	1	1	1	1
OG_5348	1	1	1	1	1	1	1
OG_5349	1	1	1	1	1	1	1
OG_535	1	1	1	1	1	1	1
OG_5350	1	1	1	1	1	1	1
OG_5351	1	1	2	1	1	1	1
OG_5352	1	1	1	1	1	1	1
OG_5353	1	1	1	1	1	1	1
OG_5354	1	1	1	1	1	1	1
OG_5355	1	1	1	1	1	1	1
OG_5356	1	1	1	1	1	1	1
OG_5357	1	1	1	1	1	1	1
OG_5358	1	1	1	1	1	1	1
OG_5359	1	1	1	1	1	1	1
OG_536	1	1	1	1	1	1	1
OG_5360	1	1	1	1	1	1	1
OG_5361	1	1	1	1	1	1	1
OG_5362	0	1	1	1	1	1	1
OG_5363	1	1	1	1	1	1	1
OG_5364	1	1	0	1	1	1	1
OG_5365	1	1	0	1	1	1	1
OG_5366	1	1	0	1	1	1	1
OG_5367	1	1	1	1	1	1	1
OG_5368	1	1	2	1	1	1	1
OG_5369	1	1	0	0	0	1	0
OG_537	1	1	1	1	1	1	1
OG_5370	1	1	1	1	1	1	1
OG_5371	2	1	2	2	1	1	1
OG_5372	1	1	1	1	1	1	1
OG_5373	1	1	1	1	1	1	1
OG_5374	1	1	1	1	1	1	1
OG_5375	1	1	1	1	1	1	1
OG_5376	1	1	1	1	1	1	1
OG_5377	0	0	1	1	1	0	0
OG_5378	1	1	0	0	0	1	0
OG_5379	1	1	0	0	0	1	0
OG_538	1	1	1	1	1	1	1
OG_5380	2	1	1	1	1	1	1
OG_5381	1	1	1	1	1	1	1
OG_5382	1	1	1	1	1	1	1
OG_5383	1	1	1	1	1	1	1
OG_5384	1	1	1	1	1	1	1
OG_5385	1	1	1	1	1	1	1
OG_5386	1	1	1	1	1	1	1
OG_5387	1	1	1	1	1	1	1
OG_5388	1	1	1	1	1	1	1
OG_5389	2	1	1	1	1	1	1
OG_539	1	1	1	1	1	1	1
OG_5390	1	1	1	1	1	1	1
OG_5391	1	1	1	1	1	1	1
OG_5392	1	1	1	1	1	1	1
OG_5393	1	1	1	1	1	1	1
OG_5394	1	1	1	1	1	1	1
OG_5395	1	1	1	1	1	1	1
OG_5396	1	1	1	1	1	1	1
OG_5397	3	1	1	1	1	1	1
OG_5398	1	1	1	1	1	1	1
OG_5399	1	1	1	1	1	1	1
OG_54	1	1	1	1	1	1	1
OG_540	1	1	1	1	1	1	1
OG_5400	1	1	1	1	1	1	1
OG_5401	1	1	1	1	1	1	1
OG_5402	1	1	1	1	1	1	1
OG_5403	3	4	5	5	1	1	1
OG_5404	1	1	1	1	1	1	1
OG_5405	1	1	1	1	1	1	1
OG_5406	1	1	1	1	1	1	1
OG_5407	1	1	1	1	1	1	1
OG_5408	1	1	1	1	1	1	1
OG_5409	1	1	1	1	1	1	1
OG_541	1	1	1	1	1	1	1
OG_5410	1	1	1	1	1	1	1
OG_5411	1	1	1	1	1	1	1
OG_5412	1	1	1	1	1	1	1
OG_5413	1	1	2	1	1	1	1
OG_5414	1	1	2	1	1	1	1
OG_5415	1	1	2	1	1	1	1
OG_5416	1	1	3	1	1	1	1
OG_5417	1	1	2	1	1	1	1
OG_5418	1	1	2	1	1	1	1
OG_5419	1	1	1	1	1	1	1
OG_542	1	1	1	1	1	1	1
OG_5420	1	1	2	1	1	1	1
OG_5421	2	1	2	1	1	1	1
OG_5422	1	1	2	1	1	1	1
OG_5423	1	1	1	1	1	1	1
OG_5424	1	1	2	1	1	1	1
OG_5425	1	1	2	1	1	1	1
OG_5426	1	1	1	1	1	1	1
OG_5427	1	1	1	1	1	1	1
OG_5428	5	4	1	2	1	1	1
OG_5429	1	1	1	0	1	1	1
OG_543	1	1	1	1	1	1	1
OG_5430	1	1	1	1	1	1	1
OG_5431	1	1	0	1	1	1	1
OG_5432	1	1	1	1	1	1	1
OG_5433	1	1	1	1	1	1	1
OG_5434	2	2	1	2	1	1	1
OG_5435	1	1	0	1	1	1	1
OG_5436	1	3	1	1	1	1	1
OG_5437	0	1	1	1	1	1	1
OG_5438	4	4	6	8	1	1	1
OG_5439	3	4	5	5	1	1	1
OG_544	1	1	1	1	1	1	1
OG_5440	1	1	2	2	1	1	1
OG_5441	4	3	2	3	1	1	1
OG_5442	1	1	1	3	1	1	1
OG_5443	2	1	2	2	1	1	1
OG_5444	1	1	1	1	1	1	1
OG_5445	2	4	1	4	1	1	1
OG_5446	1	1	1	1	1	1	1
OG_5447	1	1	1	1	1	1	1
OG_5448	1	1	1	1	1	1	1
OG_5449	1	1	0	1	1	1	1
OG_545	1	1	1	1	1	1	1
OG_5450	1	1	1	1	1	1	1
OG_5451	1	1	1	1	1	1	1
OG_5452	1	2	1	1	1	1	1
OG_5453	1	1	0	1	1	1	1
OG_5454	1	1	0	1	1	1	1
OG_5455	1	1	0	1	1	1	1
OG_5456	4	3	0	1	1	1	1
OG_5457	11	9	26	7	1	1	1
OG_5458	0	0	1	1	1	0	0
OG_5459	1	1	0	1	1	1	1
OG_546	1	1	1	1	1	1	1
OG_5460	1	1	0	1	1	1	1
OG_5461	1	1	1	7	1	1	1
OG_5462	1	1	0	1	1	1	1
OG_5463	1	1	1	1	1	1	1
OG_5464	1	1	1	1	1	1	1
OG_5465	3	1	1	1	1	1	1
OG_5466	1	1	1	1	1	1	1
OG_5467	1	1	1	1	1	1	1
OG_5468	1	1	1	2	1	1	1
OG_5469	1	1	1	1	1	1	1
OG_547	1	1	1	1	1	1	1
OG_5470	1	1	1	1	1	1	1
OG_5471	1	1	1	1	1	1	1
OG_5472	2	1	1	1	1	1	1
OG_5473	1	1	1	1	1	1	1
OG_5474	1	1	1	1	1	1	1
OG_5475	1	1	1	1	1	1	1
OG_5476	1	1	1	1	1	1	1
OG_5477	1	1	1	1	1	1	1
OG_5478	1	1	1	1	1	1	1
OG_5479	1	1	1	1	1	1	1
OG_548	1	1	1	1	1	1	1
OG_5480	1	1	1	1	1	1	1
OG_5481	1	1	1	1	1	1	1
OG_5482	1	1	1	1	1	1	1
OG_5483	1	1	1	1	1	1	1
OG_5484	1	1	1	1	1	1	1
OG_5485	1	1	1	1	1	1	1
OG_5486	1	1	1	1	1	1	1
OG_5487	2	1	1	2	1	1	1
OG_5488	1	1	1	1	1	1	1
OG_5489	1	1	1	1	1	1	1
OG_549	1	1	1	1	1	1	1
OG_5490	1	1	1	1	1	1	1
OG_5491	1	1	1	1	1	1	1
OG_5492	1	1	1	1	1	1	1
OG_5493	1	1	1	1	1	1	1
OG_5494	1	1	1	1	1	1	1
OG_5495	1	1	1	1	1	1	1
OG_5496	1	1	1	1	1	1	1
OG_5497	1	1	1	1	1	1	1
OG_5498	1	1	1	1	1	1	1
OG_5499	1	1	1	1	1	1	1
OG_55	1	1	1	1	1	1	1
OG_550	1	1	1	1	1	1	1
OG_5500	1	1	1	1	1	1	1
OG_5501	1	1	1	1	1	1	1
OG_5502	1	1	1	1	1	1	1
OG_5503	1	1	1	1	1	1	1
OG_5504	1	1	1	1	1	1	1
OG_5505	1	1	1	1	1	1	1
OG_5506	1	1	1	1	1	1	1
OG_5507	1	1	1	1	1	1	1
OG_5508	1	1	2	2	1	1	1
OG_5509	1	1	1	2	1	1	1
OG_551	1	1	1	1	1	1	1
OG_5510	1	1	1	1	1	1	1
OG_5511	1	1	1	1	1	1	1
OG_5512	1	1	1	1	1	1	1
OG_5513	1	1	1	1	1	1	1
OG_5514	1	1	1	1	1	1	1
OG_5515	1	1	1	1	1	1	1
OG_5516	1	1	1	1	1	1	1
OG_5517	1	1	1	1	1	1	1
OG_5518	1	1	1	1	1	1	1
OG_5519	1	1	1	1	1	1	1
OG_552	1	1	1	1	1	1	1
OG_5520	1	1	1	1	1	1	1
OG_5521	1	1	1	1	1	1	1
OG_5522	1	1	1	1	1	1	1
OG_5523	1	1	1	1	1	1	1
OG_5524	1	0	1	1	1	1	1
OG_5525	0	0	1	1	1	0	0
OG_5526	1	1	1	1	1	1	1
OG_5527	1	1	1	1	1	1	1
OG_5528	1	1	1	1	1	1	1
OG_5529	1	1	1	1	1	1	1
OG_553	1	1	1	1	1	1	1
OG_5530	1	1	1	1	1	1	1
OG_5531	1	1	1	1	1	1	1
OG_5532	1	1	0	1	1	1	1
OG_5533	1	1	0	1	1	1	1
OG_5534	2	1	1	2	1	1	1
OG_5535	1	1	1	1	1	1	1
OG_5536	1	1	1	1	1	1	1
OG_5537	2	1	1	1	1	1	1
OG_5538	1	1	1	1	1	1	1
OG_5539	1	1	1	1	1	1	1
OG_554	1	1	1	1	1	1	1
OG_5540	1	1	1	1	1	1	1
OG_5541	1	1	1	1	1	1	1
OG_5542	1	1	1	1	1	1	1
OG_5543	1	1	1	1	1	1	1
OG_5544	1	1	1	1	1	1	1
OG_5545	1	1	1	1	1	1	1
OG_5546	1	1	0	0	0	1	0
OG_5547	1	1	6	2	1	1	1
OG_5548	1	1	4	5	1	1	1
OG_5549	1	1	1	1	1	1	1
OG_555	1	1	1	1	1	1	1
OG_5550	1	1	1	1	1	1	1
OG_5551	1	1	0	1	1	1	1
OG_5552	1	1	0	1	1	1	1
OG_5553	1	1	0	1	1	1	1
OG_5554	2	2	0	2	1	1	1
OG_5555	3	3	0	2	1	1	1
OG_5556	1	1	0	1	1	1	1
OG_5557	2	2	1	3	1	1	1
OG_5558	2	2	1	0	1	1	1
OG_5559	4	4	5	4	1	1	1
OG_556	1	1	1	1	1	1	1
OG_5560	1	1	1	1	1	1	1
OG_5561	2	1	1	1	1	1	1
OG_5562	1	1	1	1	1	1	1
OG_5563	1	1	1	1	1	1	1
OG_5564	1	1	0	0	0	1	0
OG_5565	0	0	1	1	1	0	0
OG_5566	1	1	1	1	1	1	1
OG_5567	1	1	1	1	1	1	1
OG_5568	1	1	1	1	1	1	1
OG_5569	1	1	1	1	1	1	1
OG_557	1	1	1	1	1	1	1
OG_5570	1	1	1	1	1	1	1
OG_5571	1	1	2	1	1	1	1
OG_5572	1	2	0	1	1	1	1
OG_5573	1	1	1	0	1	1	1
OG_5574	1	1	0	0	0	1	0
OG_5575	1	1	0	1	1	1	1
OG_5576	1	1	0	1	1	1	1
OG_5577	1	1	0	1	1	1	1
OG_5578	2	2	1	2	1	1	1
OG_5579	1	1	0	2	1	1	1
OG_558	1	1	1	1	1	1	1
OG_5580	0	1	1	1	1	1	1
OG_5581	0	1	1	1	1	1	1
OG_5582	0	1	1	1	1	1	1
OG_5583	1	1	1	1	1	1	1
OG_5584	0	1	1	1	1	1	1
OG_5585	0	1	1	1	1	1	1
OG_5586	0	1	1	1	1	1	1
OG_5587	0	1	1	1	1	1	1
OG_5588	0	1	0	1	1	1	1
OG_5589	1	1	1	1	1	1	1
OG_559	1	1	1	1	1	1	1
OG_5590	1	1	1	1	1	1	1
OG_5591	1	1	1	1	1	1	1
OG_5592	1	1	1	1	1	1	1
OG_5593	1	1	1	1	1	1	1
OG_5594	1	1	2	1	1	1	1
OG_5595	1	2	1	1	1	1	1
OG_5596	2	2	1	1	1	1	1
OG_5597	5	4	10	3	1	1	1
OG_5598	1	1	1	0	1	1	1
OG_5599	1	1	1	1	1	1	1
OG_56	1	1	1	1	1	1	1
OG_560	1	1	1	1	1	1	1
OG_5600	1	1	1	1	1	1	1
OG_5601	1	1	1	1	1	1	1
OG_5602	1	1	1	1	1	1	1
OG_5603	1	1	1	1	1	1	1
OG_5604	1	1	1	1	1	1	1
OG_5605	1	1	1	1	1	1	1
OG_5606	1	1	1	1	1	1	1
OG_5607	1	1	1	1	1	1	1
OG_5608	1	1	1	1	1	1	1
OG_5609	1	1	1	1	1	1	1
OG_561	1	1	1	1	1	1	1
OG_5610	1	1	1	1	1	1	1
OG_5611	1	1	1	1	1	1	1
OG_5612	2	1	1	1	1	1	1
OG_5613	1	1	3	1	1	1	1
OG_5614	1	1	1	1	1	1	1
OG_5615	1	1	1	1	1	1	1
OG_5616	2	1	3	1	1	1	1
OG_5617	2	1	1	1	1	1	1
OG_5618	0	0	1	1	1	0	0
OG_5619	1	1	1	1	1	1	1
OG_562	1	1	1	1	1	1	1
OG_5620	1	1	1	1	1	1	1
OG_5621	1	1	1	1	1	1	1
OG_5622	1	1	0	0	0	1	0
OG_5623	1	1	2	1	1	1	1
OG_5624	1	1	1	1	1	1	1
OG_5625	1	1	1	1	1	1	1
OG_5626	1	1	1	1	1	1	1
OG_5627	1	1	1	1	1	1	1
OG_5628	1	1	1	1	1	1	1
OG_5629	1	1	1	1	1	1	1
OG_563	1	1	1	1	1	1	1
OG_5630	2	1	1	1	1	1	1
OG_5631	1	1	1	1	1	1	1
OG_5632	1	1	3	1	1	1	1
OG_5633	2	1	1	1	1	1	1
OG_5634	1	1	1	1	1	1	1
OG_5635	1	1	1	1	1	1	1
OG_5636	1	1	1	1	1	1	1
OG_5637	1	1	1	1	1	1	1
OG_5638	1	1	1	1	1	1	1
OG_5639	1	1	1	1	1	1	1
OG_564	1	1	1	1	1	1	1
OG_5640	1	1	1	1	1	1	1
OG_5641	1	1	1	1	1	1	1
OG_5642	1	1	1	1	1	1	1
OG_5643	1	1	1	1	1	1	1
OG_5644	1	1	1	1	1	1	1
OG_5645	1	1	1	1	1	1	1
OG_5646	1	1	1	1	1	1	1
OG_5647	1	1	1	1	1	1	1
OG_5648	1	1	1	1	1	1	1
OG_5649	1	1	1	1	1	1	1
OG_565	0	1	1	1	1	1	1
OG_5650	1	1	1	1	1	1	1
OG_5651	1	1	0	1	1	1	1
OG_5652	2	1	0	1	1	1	1
OG_5653	1	1	0	1	1	1	1
OG_5654	1	1	0	1	1	1	1
OG_5655	1	1	0	1	1	1	1
OG_5656	2	2	10	12	1	1	1
OG_5657	1	1	1	1	1	1	1
OG_5658	1	1	1	1	1	1	1
OG_5659	1	1	2	1	1	1	1
OG_566	1	1	1	1	1	1	1
OG_5660	1	1	2	1	1	1	1
OG_5661	1	1	2	1	1	1	1
OG_5662	1	1	2	1	1	1	1
OG_5663	1	1	1	0	1	1	1
OG_5664	0	0	1	1	1	0	0
OG_5665	1	1	1	1	1	1	1
OG_5666	1	1	1	1	1	1	1
OG_5667	1	1	1	1	1	1	1
OG_5668	1	1	1	1	1	1	1
OG_5669	1	1	1	1	1	1	1
OG_567	1	1	1	1	1	1	1
OG_5670	0	0	1	1	1	0	0
OG_5671	2	2	1	1	1	1	1
OG_5672	2	1	4	1	1	1	1
OG_5673	1	1	0	1	1	1	1
OG_5674	1	1	1	2	1	1	1
OG_5675	1	1	1	1	1	1	1
OG_5676	4	3	5	7	1	1	1
OG_5677	1	1	1	1	1	1	1
OG_5678	1	1	1	1	1	1	1
OG_5679	1	1	1	1	1	1	1
OG_568	1	1	1	1	1	1	1
OG_5680	1	1	1	1	1	1	1
OG_5681	3	2	1	1	1	1	1
OG_5682	1	1	1	1	1	1	1
OG_5683	1	1	1	1	1	1	1
OG_5684	0	0	1	2	1	0	0
OG_5685	1	1	1	1	1	1	1
OG_5686	1	1	1	1	1	1	1
OG_5687	2	1	1	2	1	1	1
OG_5688	1	1	1	2	1	1	1
OG_5689	1	1	1	2	1	1	1
OG_569	1	1	1	1	1	1	1
OG_5690	1	1	1	1	1	1	1
OG_5691	1	1	1	1	1	1	1
OG_5692	1	1	0	1	1	1	1
OG_5693	1	1	1	1	1	1	1
OG_5694	1	1	1	1	1	1	1
OG_5695	1	1	1	1	1	1	1
OG_5696	1	1	1	1	1	1	1
OG_5697	1	1	2	2	1	1	1
OG_5698	0	0	1	1	1	0	0
OG_5699	1	1	2	1	1	1	1
OG_57	1	1	1	1	1	1	1
OG_570	1	1	1	1	1	1	1
OG_5700	1	1	2	1	1	1	1
OG_5701	1	1	2	2	1	1	1
OG_5702	1	1	1	1	1	1	1
OG_5703	1	1	1	1	1	1	1
OG_5704	1	1	0	0	0	1	0
OG_5705	0	1	1	1	1	1	1
OG_5706	1	1	1	1	1	1	1
OG_5707	1	1	1	1	1	1	1
OG_5708	1	1	1	1	1	1	1
OG_5709	1	1	0	0	0	1	0
OG_571	1	1	1	1	1	1	1
OG_5710	0	0	1	1	1	0	0
OG_5711	1	1	1	1	1	1	1
OG_5712	1	1	1	1	1	1	1
OG_5713	1	1	1	1	1	1	1
OG_5714	1	1	1	1	1	1	1
OG_5715	1	1	0	0	0	1	0
OG_5716	1	1	1	1	1	1	1
OG_5717	1	1	1	1	1	1	1
OG_5718	1	1	1	1	1	1	1
OG_5719	1	1	1	1	1	1	1
OG_572	1	1	1	1	1	1	1
OG_5720	1	1	1	1	1	1	1
OG_5721	2	1	1	1	1	1	1
OG_5722	1	1	1	1	1	1	1
OG_5723	1	1	1	2	1	1	1
OG_5724	1	1	0	1	1	1	1
OG_5725	7	9	10	9	1	1	1
OG_5726	1	1	0	2	1	1	1
OG_5727	4	4	0	0	0	1	0
OG_5728	1	1	0	1	1	1	1
OG_5729	0	1	0	1	1	1	1
OG_573	1	1	1	1	1	1	1
OG_5730	1	1	0	0	0	1	0
OG_5731	1	1	1	1	1	1	1
OG_5732	1	1	1	1	1	1	1
OG_5733	1	1	1	1	1	1	1
OG_5734	2	1	1	1	1	1	1
OG_5735	0	0	1	1	1	0	0
OG_5736	1	1	1	1	1	1	1
OG_5737	1	1	2	1	1	1	1
OG_5738	1	1	1	1	1	1	1
OG_5739	1	1	1	1	1	1	1
OG_574	1	1	1	1	1	1	1
OG_5740	1	1	1	1	1	1	1
OG_5741	2	2	1	1	1	1	1
OG_5742	2	1	1	1	1	1	1
OG_5743	1	1	0	0	0	1	0
OG_5744	1	1	1	1	1	1	1
OG_5745	1	1	1	1	1	1	1
OG_5746	1	1	1	1	1	1	1
OG_5747	1	1	1	1	1	1	1
OG_5748	1	1	1	1	1	1	1
OG_5749	1	1	1	1	1	1	1
OG_575	1	1	1	1	1	1	1
OG_5750	1	0	1	1	1	1	1
OG_5751	1	1	1	1	1	1	1
OG_5752	0	1	1	1	1	1	1
OG_5753	0	1	1	1	1	1	1
OG_5754	0	1	0	1	1	1	1
OG_5755	1	2	1	1	1	1	1
OG_5756	0	1	1	1	1	1	1
OG_5757	2	1	1	1	1	1	1
OG_5758	1	1	1	1	1	1	1
OG_5759	1	1	1	1	1	1	1
OG_576	1	1	1	1	1	1	1
OG_5760	1	1	1	1	1	1	1
OG_5761	1	1	1	1	1	1	1
OG_5762	1	1	1	1	1	1	1
OG_5763	1	1	2	1	1	1	1
OG_5764	1	1	1	1	1	1	1
OG_5765	1	1	1	1	1	1	1
OG_5766	1	1	1	1	1	1	1
OG_5767	1	1	1	1	1	1	1
OG_5768	2	2	2	2	1	1	1
OG_5769	1	1	1	1	1	1	1
OG_577	1	1	1	1	1	1	1
OG_5770	2	1	1	0	1	1	1
OG_5771	3	2	1	1	1	1	1
OG_5772	1	1	1	1	1	1	1
OG_5773	2	1	1	2	1	1	1
OG_5774	1	1	1	1	1	1	1
OG_5775	0	0	1	1	1	0	0
OG_5776	1	1	1	1	1	1	1
OG_5777	1	1	1	1	1	1	1
OG_5778	1	1	1	1	1	1	1
OG_5779	1	1	1	1	1	1	1
OG_578	1	1	1	1	1	1	1
OG_5780	1	1	0	0	0	1	0
OG_5781	0	0	1	1	1	0	0
OG_5782	1	1	1	1	1	1	1
OG_5783	3	1	3	1	1	1	1
OG_5784	1	1	1	1	1	1	1
OG_5785	2	1	2	2	1	1	1
OG_5786	1	1	0	1	1	1	1
OG_5787	1	1	0	1	1	1	1
OG_5788	2	1	1	1	1	1	1
OG_5789	1	1	1	1	1	1	1
OG_579	1	1	1	1	1	1	1
OG_5790	1	1	1	1	1	1	1
OG_5791	1	1	1	1	1	1	1
OG_5792	0	0	1	1	1	0	0
OG_5793	1	1	1	1	1	1	1
OG_5794	1	1	1	1	1	1	1
OG_5795	1	1	1	2	1	1	1
OG_5796	0	1	1	1	1	1	1
OG_5797	1	1	1	1	1	1	1
OG_5798	1	1	1	1	1	1	1
OG_5799	1	1	1	1	1	1	1
OG_58	1	1	1	1	1	1	1
OG_580	1	1	1	1	1	1	1
OG_5800	1	1	1	2	1	1	1
OG_5801	1	1	1	1	1	1	1
OG_5802	1	1	1	1	1	1	1
OG_5803	1	1	1	1	1	1	1
OG_5804	1	1	2	1	1	1	1
OG_5805	1	1	2	1	1	1	1
OG_5806	1	1	2	2	1	1	1
OG_5807	1	1	1	1	1	1	1
OG_5808	1	1	1	1	1	1	1
OG_5809	1	1	1	1	1	1	1
OG_581	1	1	1	1	1	1	1
OG_5810	1	1	1	1	1	1	1
OG_5811	1	1	1	1	1	1	1
OG_5812	0	0	1	1	1	0	0
OG_5813	1	1	1	1	1	1	1
OG_5814	1	1	1	1	1	1	1
OG_5815	1	1	2	1	1	1	1
OG_5816	1	1	2	1	1	1	1
OG_5817	1	1	2	1	1	1	1
OG_5818	1	1	2	1	1	1	1
OG_5819	1	1	1	1	1	1	1
OG_582	1	1	1	1	1	1	1
OG_5820	3	2	5	1	1	1	1
OG_5821	0	0	3	2	1	0	0
OG_5822	2	1	1	4	1	1	1
OG_5823	1	1	1	1	1	1	1
OG_5824	1	1	1	1	1	1	1
OG_5825	1	1	1	0	1	1	1
OG_5826	0	0	1	1	1	0	0
OG_5827	2	1	1	1	1	1	1
OG_5828	1	1	1	1	1	1	1
OG_5829	1	1	1	1	1	1	1
OG_583	1	1	1	1	1	1	1
OG_5830	1	1	1	1	1	1	1
OG_5831	1	1	1	2	1	1	1
OG_5832	0	0	1	2	1	0	0
OG_5833	1	2	1	4	1	1	1
OG_5834	1	2	1	1	1	1	1
OG_5835	1	1	1	1	1	1	1
OG_5836	0	1	1	1	1	1	1
OG_5837	1	1	0	1	1	1	1
OG_5838	0	0	1	1	1	0	0
OG_5839	0	0	1	1	1	0	0
OG_584	1	1	1	1	1	1	1
OG_5840	2	2	3	1	1	1	1
OG_5841	1	1	1	1	1	1	1
OG_5842	1	1	0	1	1	1	1
OG_5843	1	1	1	1	1	1	1
OG_5844	2	1	1	1	1	1	1
OG_5845	1	1	1	1	1	1	1
OG_5846	1	1	1	1	1	1	1
OG_5847	1	1	1	1	1	1	1
OG_5848	1	1	1	1	1	1	1
OG_5849	1	1	1	1	1	1	1
